Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,P68372,P68372,0.684657592,0.684657592,0.001924247,0.011904676,8,P68372,Tubb4b,Tubulin beta-4B chain,TBB4B_MOUSE,24,60.73204556,1.607320456,Injured,Non-injured,"nucleus,cytoplasm,microtubule,microtubule cytoskeleton,extracellular matrix,myelin sheath,tubulin complex,extracellular exosome,extracellular vesicle","double-stranded RNA binding,GTPase activity,structural constituent of cytoskeleton,GTP binding","cytoskeleton organization,microtubule-based process"
Injured / Non-injured,Q9CQC7,Q9CQC7,-0.86370499,0.86370499,0.001886297,0.011904676,8,Q9CQC7,Ndufb4,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUB4_MOUSE,6,-45.04605301,0.54953947,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex I,integral component of membrane,nuclear membrane,extracellular exosome","molecular_function,NADH dehydrogenase (ubiquinone) activity","response to oxidative stress,mitochondrial respiratory chain complex I assembly,oxidation-reduction process"
Injured / Non-injured,E9PZ00;Q8BFQ1,E9PZ00;Q8BFQ1,0.931841947,0.931841947,0.002048375,0.012413073,8,E9PZ00;Q8BFQ1,Psap,Prosaposin,E9PZ00_MOUSE;Q8BFQ1_MOUSE,11,90.77100922,1.907710092,Injured,Non-injured,;,;,;
Injured / Non-injured,Q60854,Q60854,4.624659786,4.624659786,0.002064551,0.012413073,8,Q60854,Serpinb6,Serpin B6,SPB6_MOUSE,11,2366.955499,24.66955499,Injured,Non-injured,"extracellular space,intracellular,cytoplasm,protein complex,extracellular exosome","protease binding,serine-type endopeptidase inhibitor activity,protein binding","sensory perception of sound,gonad development,negative regulation of endopeptidase activity,cellular response to osmotic stress"
Injured / Non-injured,Q99NB1,Q99NB1,-1.243608889,1.243608889,0.00208668,0.012413073,8,Q99NB1,Acss1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial",ACS2L_MOUSE,22,-57.76850834,0.422314917,Injured,Non-injured,"mitochondrion,mitochondrial matrix","acetate-CoA ligase activity,ATP binding,AMP binding","acetyl-CoA biosynthetic process,acetate biosynthetic process,acetyl-CoA biosynthetic process from acetate,propionate biosynthetic process"
Injured / Non-injured,P20918,P20918,3.469023724,3.469023724,0.00213036,0.012512493,8,P20918,Plg,Plasminogen,PLMN_MOUSE,44,1007.337982,11.07337982,Injured,Non-injured,"extracellular region,extracellular space,cell surface,extrinsic component of plasma membrane,extrinsic component of external side of plasma membrane,intracellular membrane-bounded organelle,other organism cell membrane,extracellular exosome,blood microparticle","endopeptidase activity,serine-type endopeptidase activity,receptor binding,enzyme binding,kinase binding,protein domain specific binding,apolipoprotein binding,chaperone binding,proteasome core complex binding,protein antigen binding","proteolysis,blood coagulation,negative regulation of cell-substrate adhesion,negative regulation of angiogenesis,extracellular matrix disassembly,tissue regeneration,fibrinolysis,myoblast differentiation,muscle cell cellular homeostasis,tissue remodeling,proteolysis involved in cellular protein catabolic process,interaction with symbiont,negative regulation of fibrinolysis,positive regulation of fibrinolysis,modification by host of symbiont morphology or physiology via secreted substance,interaction with symbiont via secreted substance involved in symbiotic interaction,trophoblast giant cell differentiation,labyrinthine layer blood vessel development,mononuclear cell migration"
Injured / Non-injured,P14115,P14115,0.604380017,0.604380017,0.002214703,0.01253198,8,P14115,Rpl27a,60S ribosomal protein L27a,RL27A_MOUSE,8,52.03252687,1.520325269,Injured,Non-injured,"endoplasmic reticulum,cytosol,membrane,cytosolic large ribosomal subunit","RNA binding,structural constituent of ribosome",cytoplasmic translation
Injured / Non-injured,P19536;Q9D881,P19536;Q9D881,-0.712047106,0.712047106,0.002193458,0.01253198,8,P19536;Q9D881,Cox5b,"Cytochrome c oxidase subunit 5B, mitochondrial;Cytochrome c oxidase subunit 5B, mitochondrial",COX5B_MOUSE;Q9D881_MOUSE,8,-38.95466761,0.610453324,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex IV,myelin sheath;","metal ion binding,cytochrome-c oxidase activity;","mitochondrial electron transport, cytochrome c to oxygen,mitochondrial ATP synthesis coupled proton transport;"
Injured / Non-injured,P80313,P80313,0.594563054,0.594563054,0.002168562,0.01253198,8,P80313,Cct7,T-complex protein 1 subunit eta,TCPH_MOUSE,16,51.00151814,1.510015181,Injured,Non-injured,"zona pellucida receptor complex,mitochondrion,chaperonin-containing T-complex,microtubule,cell body,extracellular exosome","protein binding,ATP binding,identical protein binding,protein binding involved in protein folding,unfolded protein binding","'de novo' protein folding,binding of sperm to zona pellucida,positive regulation of telomere maintenance via telomerase,protein stabilization,chaperone-mediated protein folding,toxin transport,positive regulation of establishment of protein localization to telomere,positive regulation of protein localization to Cajal body,positive regulation of telomerase RNA localization to Cajal body"
Injured / Non-injured,O08553,O08553,1.004987273,1.004987273,0.002247313,0.012563294,8,O08553,Dpysl2,Dihydropyrimidinase-related protein 2,DPYL2_MOUSE,21,100.6925793,2.006925793,Injured,Non-injured,"mitochondrion,cytosol,plasma membrane,axon,dendrite,growth cone,neuronal cell body,terminal bouton,myelin sheath,protein complex,extracellular exosome,microtubule,membrane","protein binding,microtubule binding,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,protein kinase binding,identical protein binding","response to amphetamine,endocytosis,cytoskeleton organization,axon guidance,regulation of neuron projection development,positive regulation of glutamate secretion,spinal cord development,olfactory bulb development,regulation of axon extension,response to cocaine,response to drug,synaptic vesicle transport"
Injured / Non-injured,A0A0A0MQA3;P07758,A0A0A0MQA3;P07758,1.839220671,1.839220671,0.010270794,0.012606259,8,A0A0A0MQA3;P07758,Serpina1a,Alpha-1-antitrypsin 1-1,A0A0A0MQA3_MOUSE;A1AT1_MOUSE,16,257.8166872,3.578166872,Injured,Non-injured,";extracellular region,extracellular space,endoplasmic reticulum,Golgi apparatus,intracellular membrane-bounded organelle,extracellular exosome",";protease binding,serine-type endopeptidase inhibitor activity,protein binding,identical protein binding",";protein N-linked glycosylation,acute-phase response,negative regulation of endopeptidase activity,response to cytokine,response to peptide hormone"
Injured / Non-injured,A0A0A6YX18;Q8BVE3,A0A0A6YX18;Q8BVE3,-0.778542518,0.778542518,0.004448437,0.012606259,8,A0A0A6YX18;Q8BVE3,Atp6v1h,V-type proton ATPase subunit H,A0A0A6YX18_MOUSE;VATH_MOUSE,15,-41.70445736,0.582955426,Injured,Non-injured,";vacuolar proton-transporting V-type ATPase, V1 domain,lysosomal membrane,extracellular exosome",";proton-transporting ATPase activity, rotational mechanism",";endocytosis,vacuolar acidification,ATP hydrolysis coupled proton transport"
Injured / Non-injured,A0A0G2JE32;A0A0G2JGL0;P61079;P62838,A0A0G2JE32;A0A0G2JGL0;P61079;P62838,0.939401049,0.939401049,0.008837415,0.012606259,6,A0A0G2JE32;A0A0G2JGL0;P61079;P62838,Ube2d3;Ube2d3;Ube2d3;Ube2d2,Ubiquitin-conjugating enzyme E2 D3 (Fragment);Ubiquitin-conjugating enzyme E2 D3;Ubiquitin-conjugating enzyme E2 D3;Ubiquitin-conjugating enzyme E2 D2,A0A0G2JE32_MOUSE;A0A0G2JGL0_MOUSE;UB2D3_MOUSE;UB2D2_MOUSE,3,91.77319058,1.917731906,Injured,Non-injured,";;plasma membrane,endosome membrane,extracellular exosome;ubiquitin ligase complex,protein complex,extracellular exosome",";;ubiquitin-protein transferase activity,protein binding,ATP binding,ubiquitin conjugating enzyme activity;ubiquitin-protein transferase activity,protein binding,ATP binding,ubiquitin conjugating enzyme activity",";;protein polyubiquitination,DNA repair,protein monoubiquitination,apoptotic process,protein ubiquitination,proteasome-mediated ubiquitin-dependent protein catabolic process,protein autoubiquitination,protein K48-linked ubiquitination,protein K11-linked ubiquitination,positive regulation of protein targeting to mitochondrion;protein polyubiquitination,protein ubiquitination,protein autoubiquitination,protein K48-linked ubiquitination"
Injured / Non-injured,A0A0G2JFY5;A0A0G2JG00;A0A0G2JGW9;Q3TUE1;Q3UUU2;Q91WJ8;Q91WJ8-2,A0A0G2JFY5;A0A0G2JG00;A0A0G2JGW9;Q3TUE1;Q3UUU2;Q91WJ8;Q91WJ8-2,1.252872243,1.252872243,0.009695597,0.012606259,6,A0A0G2JFY5;A0A0G2JG00;A0A0G2JGW9;Q3TUE1;Q3UUU2;Q91WJ8;Q91WJ8-2,Fubp1,Far upstream element-binding protein 1;Far upstream element-binding protein 1;Far upstream element-binding protein 1;Far upstream element-binding protein 1;Far upstream element-binding protein 1;Far upstream element-binding protein 1;Isoform 2 of Far upstream element-binding protein 1,A0A0G2JFY5_MOUSE;A0A0G2JG00_MOUSE;A0A0G2JGW9_MOUSE;Q3TUE1_MOUSE;Q3UUU2_MOUSE;FUBP1_MOUSE;FUBP1_MOUSE,3,138.3154101,2.383154101,Injured,Non-injured,;;;;;nucleus;,";;;;;transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding,DNA binding,RNA binding,protein binding;",";;;;;regulation of transcription from RNA polymerase II promoter,transcription from RNA polymerase II promoter,positive regulation of gene expression,cell growth,stem cell division,positive regulation of transcription from RNA polymerase II promoter,hematopoietic stem cell proliferation;"
Injured / Non-injured,A0A0G2JGS4;E9Q1T1;E9Q1V9;E9Q1W0;Q6PHZ2;Q6PHZ2-2;Q6PHZ2-4;Q6PHZ2-5,A0A0G2JGS4;E9Q1T1;E9Q1V9;E9Q1W0;Q6PHZ2;Q6PHZ2-2;Q6PHZ2-4;Q6PHZ2-5,1.41448775,1.41448775,0.012475757,0.012606259,6,A0A0G2JGS4;E9Q1T1;E9Q1V9;E9Q1W0;Q6PHZ2;Q6PHZ2-2;Q6PHZ2-4;Q6PHZ2-5,Camk2d,Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Isoform 2 of Calcium/calmodulin-dependent protein kinase type II subunit delta;Isoform 3 of Calcium/calmodulin-dependent protein kinase type II subunit delta;Isoform 4 of Calcium/calmodulin-dependent protein kinase type II subunit delta,A0A0G2JGS4_MOUSE;E9Q1T1_MOUSE;E9Q1V9_MOUSE;E9Q1W0_MOUSE;KCC2D_MOUSE;KCC2D_MOUSE;KCC2D_MOUSE;KCC2D_MOUSE,3,166.5650707,2.665650707,Injured,Non-injured,";;;;nucleus,cytoplasm,intercalated disc,membrane,sarcoplasmic reticulum,T-tubule,neuromuscular junction,sarcoplasmic reticulum membrane,neuronal cell body,axon initial segment,calcium channel complex;;;",";;;;protein serine/threonine kinase activity,calmodulin-dependent protein kinase activity,protein binding,calmodulin binding,ATP binding,sodium channel inhibitor activity,titin binding,protein homodimerization activity,ion channel binding;;;",";;;;G1/S transition of mitotic cell cycle,regulation of sodium ion transport,regulation of membrane depolarization,protein phosphorylation,calcium ion transport,nervous system development,positive regulation of cardiac muscle hypertrophy,peptidyl-serine phosphorylation,peptidyl-threonine phosphorylation,cell differentiation,intracellular signal transduction,protein autophosphorylation,protein oligomerization,relaxation of cardiac muscle,cardiac muscle contraction,regulation of cellular localization,cardiac muscle cell contraction,regulation of relaxation of cardiac muscle,negative regulation of sodium ion transmembrane transport,negative regulation of sodium ion transmembrane transporter activity;;;"
Injured / Non-injured,A0A0J9YTY0;A0A0J9YUL3;Q8C1B7;Q8C1B7-2;Q8C1B7-3,A0A0J9YTY0;A0A0J9YUL3;Q8C1B7;Q8C1B7-2;Q8C1B7-3,1.510221923,1.510221923,0.009892768,0.012606259,6,A0A0J9YTY0;A0A0J9YUL3;Q8C1B7;Q8C1B7-2;Q8C1B7-3,11-Sep,"Septin-11;Septin 11, isoform CRA_b;Septin-11;Isoform 2 of Septin-11;Isoform 3 of Septin-11",A0A0J9YTY0_MOUSE;A0A0J9YUL3_MOUSE;SEP11_MOUSE;SEP11_MOUSE;SEP11_MOUSE,11,184.8538535,2.848538535,Injured,Non-injured,";;stress fiber,cytoplasm,cell junction,axon,dendritic spine,extracellular exosome;;",";;protein binding,GTP binding;;",";;cell cycle,protein heterooligomerization,cell division;;"
Injured / Non-injured,A0A0J9YU07;A0A0J9YUI1;P61087;Q3V3R8,A0A0J9YU07;A0A0J9YUI1;P61087;Q3V3R8,0.66506263,0.66506263,0.012476493,0.012606259,6,A0A0J9YU07;A0A0J9YUI1;P61087;Q3V3R8,Ube2k,Ubiquitin-conjugating enzyme E2 K,A0A0J9YU07_MOUSE;A0A0J9YUI1_MOUSE;UBE2K_MOUSE;Q3V3R8_MOUSE,3,58.56371075,1.585637108,Injured,Non-injured,";;nucleus,cytoplasm,filopodium tip,extracellular exosome;",";;ubiquitin-protein transferase activity,ATP binding,ubiquitin protein ligase binding,ubiquitin-ubiquitin ligase activity,ubiquitin protein ligase activity,ubiquitin conjugating enzyme activity;",";;protein polyubiquitination,positive regulation of peptidyl-threonine phosphorylation,free ubiquitin chain polymerization,regulation of proteasomal ubiquitin-dependent protein catabolic process,cellular response to interferon-beta,positive regulation of type I interferon-mediated signaling pathway,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,protein K48-linked ubiquitination;"
Injured / Non-injured,A0A0J9YU62;A0A0J9YUM4;O88712;O88712-2,A0A0J9YU62;A0A0J9YUM4;O88712;O88712-2,1.123353473,1.123353473,0.01156231,0.012606259,6,A0A0J9YU62;A0A0J9YUM4;O88712;O88712-2,Ctbp1,C-terminal-binding protein 1;C-terminal-binding protein 1;C-terminal-binding protein 1;Isoform 2 of C-terminal-binding protein 1,A0A0J9YU62_MOUSE;A0A0J9YUM4_MOUSE;CTBP1_MOUSE;CTBP1_MOUSE,3,117.8527723,2.178527723,Injured,Non-injured,";;nucleus,nucleoplasm,transcription factor complex,cytosol,transcriptional repressor complex;",";;RNA polymerase II transcription corepressor activity,transcription factor activity, sequence-specific DNA binding,transcription corepressor activity,protein binding,transcription factor binding,hydroxypyruvate reductase activity,protein domain specific binding,glyoxylate reductase (NADP) activity,identical protein binding,protein homodimerization activity,NAD binding,repressing transcription factor binding;",";;negative regulation of transcription from RNA polymerase II promoter,transcription, DNA-templated,positive regulation of histone deacetylation,negative regulation of histone acetylation,negative regulation of transcription, DNA-templated,white fat cell differentiation,regulation of cell cycle,oxidation-reduction process,negative regulation of histone H4 acetylation,negative regulation of transcription from RNA polymerase II promoter by histone modification;"
Injured / Non-injured,A0A0J9YUZ4;P63158,A0A0J9YUZ4;P63158,0.940483601,0.940483601,0.009035771,0.012606259,6,A0A0J9YUZ4;P63158,Hmgb1,High mobility group protein B1 (Fragment);High mobility group protein B1,A0A0J9YUZ4_MOUSE;HMGB1_MOUSE,10,91.91714493,1.919171449,Injured,Non-injured,";condensed chromosome,extracellular region,extracellular space,nucleus,cytoplasm,early endosome,endoplasmic reticulum-Golgi intermediate compartment,plasma membrane,cell surface,transcriptional repressor complex,neuron projection",";four-way junction DNA binding,open form four-way junction DNA binding,crossed form four-way junction DNA binding,bubble DNA binding,lipopolysaccharide binding,phosphatidylserine binding,bent DNA binding,damaged DNA binding,double-stranded DNA binding,transcription factor activity, sequence-specific DNA binding,double-stranded RNA binding,single-stranded RNA binding,cytokine activity,protein binding,heparin binding,DNA binding, bending,calcium-dependent protein kinase regulator activity,lyase activity,C-X-C chemokine binding,protein kinase activator activity,DNA polymerase binding,repressing transcription factor binding,supercoiled DNA binding",";eye development,myeloid dendritic cell activation,positive regulation of protein phosphorylation,endothelial cell proliferation,positive regulation of mesenchymal cell proliferation,activation of innate immune response,plasmacytoid dendritic cell activation,macrophage activation involved in immune response,inflammatory response to antigenic stimulus,regulation of tolerance induction,regulation of T cell mediated immune response to tumor cell,base-excision repair,autophagy,inflammatory response,positive regulation of cytosolic calcium ion concentration,regulation of receptor activity,regulation of autophagy,negative regulation of RNA polymerase II transcriptional preinitiation complex assembly,lung development,positive regulation of cell migration,chromatin assembly,regulation of restriction endodeoxyribonuclease activity,activation of protein kinase activity,DNA geometric change,positive regulation of mismatch repair,negative regulation of interferon-gamma production,positive regulation of interferon-alpha production,positive regulation of interferon-beta production,positive regulation of interleukin-10 production,positive regulation of interleukin-12 production,positive regulation of interleukin-6 production,positive regulation of tumor necrosis factor production,V(D)J recombination,positive regulation of toll-like receptor 2 signaling pathway,positive regulation of toll-like receptor 4 signaling pathway,positive regulation of toll-like receptor 9 signaling pathway,T-helper 1 cell activation,endothelial cell chemotaxis,positive regulation of activated T cell proliferation,apoptotic cell clearance,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,negative regulation of CD4-positive, alpha-beta T cell differentiation,positive regulation of DNA binding,negative regulation of blood vessel endothelial cell migration,T-helper 1 cell differentiation,innate immune response,positive regulation of innate immune response,positive regulation of myeloid cell differentiation,positive regulation of glycogen catabolic process,positive regulation of mitotic cell cycle,positive regulation of transcription from RNA polymerase II promoter,positive regulation of JNK cascade,positive regulation of interleukin-1 beta secretion,induction of positive chemotaxis,positive regulation of DNA ligation,response to glucocorticoid,positive regulation of ERK1 and ERK2 cascade,positive regulation of monocyte chemotaxis,positive regulation of wound healing,neutrophil clearance,positive regulation of NIK/NF-kappaB signaling,positive regulation of sprouting angiogenesis,tumor necrosis factor secretion,negative regulation of apoptotic cell clearance,positive regulation of interleukin-6 secretion,regulation of nucleotide-excision repair,positive regulation of dendritic cell differentiation"
Injured / Non-injured,A0A0R4J005;E9QP62;Q99JW4,A0A0R4J005;E9QP62;Q99JW4,0.961654363,0.961654363,0.009938508,0.012606259,6,A0A0R4J005;E9QP62;Q99JW4,Lims1,"LIM and senescent cell antigen-like domains 1, isoform CRA_a;LIM and senescent cell antigen-like-containing domain protein 1;LIM and senescent cell antigen-like-containing domain protein 1",A0A0R4J005_MOUSE;E9QP62_MOUSE;LIMS1_MOUSE,6,94.75418941,1.947541894,Injured,Non-injured,";;plasma membrane,cell-cell junction,focal adhesion,perinuclear region of cytoplasm",";;protein binding,zinc ion binding,protein kinase binding",";;cell-matrix adhesion,establishment or maintenance of cell polarity,positive regulation of gene expression,positive regulation of cell-substrate adhesion,tumor necrosis factor-mediated signaling pathway,chordate embryonic development,negative regulation of apoptotic process,positive regulation of GTPase activity,establishment of protein localization,cell-cell junction organization,negative regulation of transcription, DNA-templated,negative regulation of epithelial cell proliferation,positive regulation of focal adhesion assembly,cell-cell adhesion,positive regulation of substrate adhesion-dependent cell spreading,positive regulation of NIK/NF-kappaB signaling,negative regulation of neural precursor cell proliferation,negative regulation of hepatocyte proliferation,positive regulation of integrin-mediated signaling pathway"
Injured / Non-injured,A0A0R4J023;Q9JLZ3,A0A0R4J023;Q9JLZ3,-1.137660847,1.137660847,0.011181052,0.012606259,6,A0A0R4J023;Q9JLZ3,Auh,"Methylglutaconyl-CoA hydratase, mitochondrial;Methylglutaconyl-CoA hydratase, mitochondrial",A0A0R4J023_MOUSE;AUHM_MOUSE,6,-54.55041102,0.45449589,Injured,Non-injured,;mitochondrion,";RNA binding,mRNA 3'-UTR binding,enoyl-CoA hydratase activity,methylglutaconyl-CoA hydratase activity",";nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay,leucine catabolic process,fatty acid beta-oxidation"
Injured / Non-injured,A0A0R4J032;P06683,A0A0R4J032;P06683,3.030068727,3.030068727,0.014752434,0.012606259,6,A0A0R4J032;P06683,C9,Complement component 9;Complement component C9,A0A0R4J032_MOUSE;CO9_MOUSE,9,716.8486125,8.168486125,Injured,Non-injured,";membrane attack complex,extracellular space,cytosol,plasma membrane,other organism cell membrane,extracellular exosome,blood microparticle",;,";cell killing,complement activation, alternative pathway,complement activation, classical pathway,cytolysis,protein homooligomerization"
Injured / Non-injured,A0A0R4J0G0;Q8BH04,A0A0R4J0G0;Q8BH04,0.843818687,0.843818687,0.014184939,0.012606259,6,A0A0R4J0G0;Q8BH04,Pck2,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial;Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",A0A0R4J0G0_MOUSE;PCKGM_MOUSE,3,79.47945238,1.794794524,Injured,Non-injured,";mitochondrion,extracellular exosome",";phosphoenolpyruvate carboxykinase (GTP) activity,GTP binding,metal ion binding",;gluconeogenesis
Injured / Non-injured,A0A0R4J0I1,A0A0R4J0I1,2.342596718,2.342596718,0.002832468,0.012606259,8,A0A0R4J0I1,Serpina3k,MCG1051009,A0A0R4J0I1_MOUSE,7,407.2147562,5.072147562,Injured,Non-injured,,,
Injured / Non-injured,A0A0R4J0I6;Q80XL6,A0A0R4J0I6;Q80XL6,-0.999650025,0.999650025,0.014858059,0.012606259,6,A0A0R4J0I6;Q80XL6,Acad11,Acyl-CoA dehydrogenase family member 11,A0A0R4J0I6_MOUSE;ACD11_MOUSE,15,-49.98786931,0.500121307,Injured,Non-injured,";nucleus,mitochondrion,peroxisome,mitochondrial membrane",";acyl-CoA dehydrogenase activity,long-chain-acyl-CoA dehydrogenase activity,very-long-chain-acyl-CoA dehydrogenase activity,flavin adenine dinucleotide binding,medium-chain-acyl-CoA dehydrogenase activity",;fatty acid beta-oxidation using acyl-CoA dehydrogenase
Injured / Non-injured,A0A0R4J0P1;Q9D7B6,A0A0R4J0P1;Q9D7B6,-0.953456443,0.953456443,0.00278114,0.012606259,8,A0A0R4J0P1;Q9D7B6,Acad8,"Acyl-Coenzyme A dehydrogenase family, member 8;Isobutyryl-CoA dehydrogenase, mitochondrial",A0A0R4J0P1_MOUSE;ACAD8_MOUSE,14,-48.360621,0.51639379,Injured,Non-injured,;mitochondrion,";acyl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",";valine catabolic process,lipid metabolic process,oxidation-reduction process"
Injured / Non-injured,A0A0R4J0S3;Q924D0,A0A0R4J0S3;Q924D0,-1.054239461,1.054239461,0.012467676,0.012606259,6,A0A0R4J0S3;Q924D0,Rtn4ip1,"Reticulon 4 interacting protein 1;Reticulon-4-interacting protein 1, mitochondrial",A0A0R4J0S3_MOUSE;RT4I1_MOUSE,6,-51.84489884,0.481551012,Injured,Non-injured,";mitochondrion,mitochondrial outer membrane",";zinc ion binding,oxidoreductase activity",";regulation of dendrite development,oxidation-reduction process"
Injured / Non-injured,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,1.353617098,1.353617098,0.015404631,0.012606259,6,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,Celf1,"CUG triplet repeat, RNA binding protein 1, isoform CRA_b;CUGBP Elav-like family member 1;Isoform 2 of CUGBP Elav-like family member 1;Isoform 3 of CUGBP Elav-like family member 1;Isoform 4 of CUGBP Elav-like family member 1",A0A0R4J0T5_MOUSE;CELF1_MOUSE;CELF1_MOUSE;CELF1_MOUSE;CELF1_MOUSE,3,155.5520381,2.555520381,Injured,Non-injured,";nucleus,nucleoplasm,cytoplasm;;;",";RNA binding,translation initiation factor binding,BRE binding;;;",";mRNA splice site selection,spermatid development,positive regulation of multicellular organism growth,regulation of RNA splicing;;;"
Injured / Non-injured,A0A0R4J1N9;P40630;P40630-2,A0A0R4J1N9;P40630;P40630-2,-1.100617981,1.100617981,0.009950995,0.012606259,6,A0A0R4J1N9;P40630;P40630-2,Tfam,"Transcription factor A, mitochondrial;Transcription factor A, mitochondrial;Isoform Nuclear of Transcription factor A, mitochondrial",A0A0R4J1N9_MOUSE;TFAM_MOUSE;TFAM_MOUSE,3,-53.36832945,0.466316706,Injured,Non-injured,";nucleus,transcription factor complex,mitochondrion,mitochondrial nucleoid;",";RNA polymerase II core promoter proximal region sequence-specific DNA binding,transcription coactivator binding,chromatin binding,transcription factor activity, sequence-specific DNA binding,RNA binding,DNA binding, bending,heat shock protein binding,mitochondrial light strand promoter sense binding;",";transcription from mitochondrial promoter,transcription initiation from mitochondrial promoter,mitochondrial respiratory chain complex assembly,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter;"
Injured / Non-injured,A0A0R4J1Y7;E9PXX7;Q91W90,A0A0R4J1Y7;E9PXX7;Q91W90,1.221415038,1.221415038,0.010180446,0.012606259,6,A0A0R4J1Y7;E9PXX7;Q91W90,Txndc5,Thioredoxin domain-containing protein 5,A0A0R4J1Y7_MOUSE;E9PXX7_MOUSE;TXND5_MOUSE,8,133.1753105,2.331753105,Injured,Non-injured,";;endoplasmic reticulum lumen,extracellular exosome",;;protein disulfide isomerase activity,";;protein folding,response to endoplasmic reticulum stress,apoptotic cell clearance,cell redox homeostasis"
Injured / Non-injured,A0A0R4J259;G3UZI2;G3V018;Q7TMK9;Q7TMK9-2,A0A0R4J259;G3UZI2;G3V018;Q7TMK9;Q7TMK9-2,1.173147172,1.173147172,0.0090536,0.012606259,6,A0A0R4J259;G3UZI2;G3V018;Q7TMK9;Q7TMK9-2,Syncrip,Heterogeneous nuclear ribonucleoprotein Q;Heterogeneous nuclear ribonucleoprotein Q;Heterogeneous nuclear ribonucleoprotein Q;Heterogeneous nuclear ribonucleoprotein Q;Isoform 2 of Heterogeneous nuclear ribonucleoprotein Q,A0A0R4J259_MOUSE;G3UZI2_MOUSE;G3V018_MOUSE;HNRPQ_MOUSE;HNRPQ_MOUSE,11,125.5030853,2.255030853,Injured,Non-injured,";;;nucleoplasm,cytoplasm,endoplasmic reticulum,membrane,intracellular ribonucleoprotein complex,CRD-mediated mRNA stability complex,catalytic step 2 spliceosome,histone pre-mRNA 3'end processing complex,GAIT complex;",";;;RNA binding,poly(A) binding;",";;;osteoblast differentiation,mRNA processing,RNA splicing,negative regulation of translation,CRD-mediated mRNA stabilization,cellular response to interferon-gamma;"
Injured / Non-injured,A0A0R4J2B2;Q6WVG3,A0A0R4J2B2;Q6WVG3,1.030992364,1.030992364,0.01159865,0.012606259,6,A0A0R4J2B2;Q6WVG3,Kctd12,BTB/POZ domain-containing protein KCTD12,A0A0R4J2B2_MOUSE;KCD12_MOUSE,3,104.342935,2.04342935,Injured,Non-injured,";cell junction,presynaptic membrane,receptor complex,postsynaptic membrane,extracellular exosome",";RNA binding,protein binding,identical protein binding",";regulation of G-protein coupled receptor protein signaling pathway,protein homooligomerization"
Injured / Non-injured,A0A140T8V5;P17918,A0A140T8V5;P17918,3.099485488,3.099485488,0.006243144,0.012606259,8,A0A140T8V5;P17918,Pcna-ps2;Pcna,Proliferating cell nuclear antigen,A0A140T8V5_MOUSE;PCNA_MOUSE,4,757.1130414,8.571130414,Injured,Non-injured,"nucleus;cyclin-dependent protein kinase holoenzyme complex,nuclear chromosome, telomeric region,intracellular,nucleus,nuclear lamina,nucleoplasm,replication fork,centrosome,nuclear body,nuclear replication fork,PCNA complex,extracellular exosome,PCNA-p21 complex","DNA binding,DNA polymerase processivity factor activity;purine-specific mismatch base pair DNA N-glycosylase activity,chromatin binding,damaged DNA binding,protein binding,enzyme binding,DNA polymerase processivity factor activity,receptor tyrosine kinase binding,dinucleotide insertion or deletion binding,MutLalpha complex binding,histone acetyltransferase binding,identical protein binding,DNA polymerase binding","DNA replication,regulation of DNA replication;negative regulation of transcription from RNA polymerase II promoter,leading strand elongation,base-excision repair, gap-filling,mismatch repair,translesion synthesis,replication fork processing,positive regulation of deoxyribonuclease activity,cellular response to UV,positive regulation of DNA repair,positive regulation of DNA replication,cellular response to xenobiotic stimulus,mitotic telomere maintenance via semi-conservative replication"
