Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,E9Q3Y4,E9Q3Y4,-0.36326743,0.36326743,0.000101252,0.000210477,14,E9Q3Y4,Lrba,Lipopolysaccharide-responsive and beige-like anchor protein,E9Q3Y4_MOUSE,32,-22.2598083,0.777401917,Injured,Non-injured,,,
Injured / Non-injured,A0A0R4J094,A0A0R4J094,-1.227220397,1.227220397,0.000101547,0.000210536,14,A0A0R4J094,Fahd2a,Fumarylacetoacetate hydrolase domain-containing protein 2A,A0A0R4J094_MOUSE,12,-57.28603876,0.427139612,Injured,Non-injured,,,
Injured / Non-injured,Q6ZWV7,Q6ZWV7,0.493536013,0.493536013,0.000102121,0.00021078,14,Q6ZWV7,Rpl35,60S ribosomal protein L35,RL35_MOUSE,6,40.78913603,1.40789136,Injured,Non-injured,"membrane,cytosolic large ribosomal subunit","RNA binding,mRNA binding,structural constituent of ribosome,ribonucleoprotein complex binding","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA),translation,cellular response to UV-B"
Injured / Non-injured,Q9R069,Q9R069,0.986109041,0.986109041,0.000102196,0.00021078,14,Q9R069,Bcam,Basal cell adhesion molecule,BCAM_MOUSE,13,98.08354533,1.980835453,Injured,Non-injured,"plasma membrane,integral component of plasma membrane,cell surface,extracellular matrix,extracellular exosome","laminin receptor activity,protein C-terminus binding,laminin binding","cell adhesion,cell-matrix adhesion"
Injured / Non-injured,P32020;P32020-2,P32020;P32020-2,-1.176913311,1.176913311,0.000102733,0.000210788,16,P32020;P32020-2,Scp2,Non-specific lipid-transfer protein;Isoform SCP2 of Non-specific lipid-transfer protein,NLTP_MOUSE,16,-55.77032063,0.442296794,Injured,Non-injured,"nucleoplasm,mitochondrion,peroxisome,membrane,intracellular membrane-bounded organelle,protein complex,extracellular exosome;","fatty-acyl-CoA binding,receptor binding,protein binding,phosphatidylinositol transporter activity,sterol transporter activity,cholesterol binding,sterol binding,propanoyl-CoA C-acyltransferase activity,long-chain fatty acyl-CoA binding,propionyl-CoA C2-trimethyltridecanoyltransferase activity,oleic acid binding;","acyl-CoA metabolic process,steroid biosynthetic process,progesterone biosynthetic process,peroxisome organization,phospholipid transport,cholesterol transport,positive regulation of intracellular cholesterol transport,inositol trisphosphate biosynthetic process,positive regulation of steroid metabolic process,protein localization to plasma membrane,lipid hydroperoxide transport;"
Injured / Non-injured,P47955,P47955,0.609546937,0.609546937,0.000102497,0.000210788,16,P47955,Rplp1,60S acidic ribosomal protein P1,RLA1_MOUSE,4,52.57799783,1.525779978,Injured,Non-injured,cytosolic large ribosomal subunit,"structural constituent of ribosome,protein kinase activator activity","cytoplasmic translation,translational elongation,regulation of translation,activation of protein kinase activity,positive regulation of protein kinase activity"
Injured / Non-injured,P99027,P99027,0.678886111,0.678886111,0.00010324,0.000211281,14,P99027,Rplp2,60S acidic ribosomal protein P2,RLA2_MOUSE,8,60.09032378,1.600903238,Injured,Non-injured,"focal adhesion,membrane,cytosolic large ribosomal subunit,extracellular exosome",structural constituent of ribosome,"cytoplasmic translation,translational elongation"
Injured / Non-injured,A0A0R4J0P7;Q78KK3,A0A0R4J0P7;Q78KK3,-1.060660962,1.060660962,0.000104643,0.000213223,14,A0A0R4J0P7;Q78KK3,Slc22a18,Solute carrier family 22 member 18,A0A0R4J0P7_MOUSE;S22AI_MOUSE,4,-52.05876305,0.479412369,Injured,Non-injured,";nuclear envelope,cytoplasm,integral component of plasma membrane,membrane,apical plasma membrane",";organic anion transmembrane transporter activity,drug transmembrane transporter activity,symporter activity,ubiquitin protein ligase binding",";anion transport,drug transmembrane transport,organic anion transport,drug transport"
Injured / Non-injured,B1AZ14;B1AZ15;Q3UMF0;Q3UMF0-2;Q3UMF0-3;Q3UMF0-4,B1AZ14;B1AZ15;Q3UMF0;Q3UMF0-2;Q3UMF0-3;Q3UMF0-4,-0.967482156,0.967482156,0.000104727,0.000213223,14,B1AZ14;B1AZ15;Q3UMF0;Q3UMF0-2;Q3UMF0-3;Q3UMF0-4,Cobll1,Cordon-bleu protein-like 1;Cordon-bleu protein-like 1;Cordon-bleu protein-like 1;Isoform 2 of Cordon-bleu protein-like 1;Isoform 3 of Cordon-bleu protein-like 1;Isoform 4 of Cordon-bleu protein-like 1,B1AZ14_MOUSE;B1AZ15_MOUSE;COBL1_MOUSE;COBL1_MOUSE;COBL1_MOUSE;COBL1_MOUSE,26,-48.86022055,0.511397794,Injured,Non-injured,;;extracellular exosome;;;,";;actin monomer binding,cadherin binding;;;",";;actin filament polymerization,actin filament network formation;;;"
Injured / Non-injured,P16045,P16045,2.236089972,2.236089972,0.000105009,0.000213249,16,P16045,Lgals1,Galectin-1,LEG1_MOUSE,9,371.1184957,4.711184957,Injured,Non-injured,"extracellular region,proteinaceous extracellular matrix,extracellular space,intracellular,nucleus,cytosol,cell surface,extracellular matrix,extracellular exosome","RNA binding,signal transducer activity,protein binding,galactose binding,carbohydrate binding,lactose binding,protein homodimerization activity,laminin binding","plasma cell differentiation,receptor-mediated endocytosis,apoptotic process,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,signal transduction,negative regulation of cell-substrate adhesion,negative regulation of neuron projection development,T cell costimulation,positive regulation of erythrocyte aggregation,response to isolation stress,response to drug,positive regulation of I-kappaB kinase/NF-kappaB signaling,myoblast differentiation,positive regulation of viral entry into host cell,response to axon injury,cellular response to glucose stimulus,cellular response to organic cyclic compound,maintenance of protein location"
Injured / Non-injured,P58064,P58064,-0.396831969,0.396831969,0.000105756,0.000214217,14,P58064,Mrps6,"28S ribosomal protein S6, mitochondrial",RT06_MOUSE,4,-24.04756985,0.759524301,Injured,Non-injured,"mitochondrion,mitochondrial small ribosomal subunit","structural constituent of ribosome,small ribosomal subunit rRNA binding",mitochondrial translation
Injured / Non-injured,Q9WV02,Q9WV02,0.932604982,0.932604982,0.000107227,0.000216643,14,Q9WV02,Rbmx,"RNA-binding motif protein, X chromosome",RBMX_MOUSE,15,90.87193386,1.908719339,Injured,Non-injured,"extracellular space,nucleus,nuclear euchromatin,membrane,supraspliceosomal complex,extracellular exosome,catalytic step 2 spliceosome","core promoter binding,chromatin binding,RNA binding,mRNA binding,protein domain specific binding,identical protein binding","regulation of alternative mRNA splicing, via spliceosome,osteoblast differentiation,transcription from RNA polymerase II promoter,mRNA processing,membrane protein ectodomain proteolysis,RNA splicing,positive regulation of transcription from RNA polymerase II promoter,protein oligomerization,cellular response to interleukin-1"
Injured / Non-injured,Q9Z2I8,Q9Z2I8,-1.23038257,1.23038257,0.000108326,0.000218305,16,Q9Z2I8,Suclg2,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCB2_MOUSE,25,-57.37955888,0.426204411,Injured,Non-injured,"mitochondrion,plasma membrane,succinate-CoA ligase complex (GDP-forming)","succinate-CoA ligase (GDP-forming) activity,succinate-semialdehyde dehydrogenase (NAD+) activity,ATP binding,GTP binding,GDP binding,metal ion binding,protein heterodimerization activity","tricarboxylic acid cycle,succinyl-CoA metabolic process,succinate metabolic process"
Injured / Non-injured,P68372,P68372,0.487623807,0.487623807,0.000109136,0.00021938,16,P68372,Tubb4b,Tubulin beta-4B chain,TBB4B_MOUSE,27,40.21335869,1.402133587,Injured,Non-injured,"nucleus,cytoplasm,microtubule,microtubule cytoskeleton,extracellular matrix,myelin sheath,tubulin complex,extracellular exosome,extracellular vesicle","double-stranded RNA binding,GTPase activity,structural constituent of cytoskeleton,GTP binding","cytoskeleton organization,microtubule-based process"
Injured / Non-injured,B5X0G2,B5X0G2,3.733367603,3.733367603,0.000112233,0.000225035,16,B5X0G2,Mup17,Major urinary protein 17,MUP17_MOUSE,20,1230.012226,13.30012226,Injured,Non-injured,"cellular_component,extracellular region","molecular_function,transporter activity,pheromone binding,small molecule binding","transport,biological_process"
Injured / Non-injured,A2AL12;Q8BG05,A2AL12;Q8BG05,0.892235494,0.892235494,0.000113505,0.000225837,16,A2AL12;Q8BG05,Hnrnpa3,Heterogeneous nuclear ribonucleoprotein A3,A2AL12_MOUSE;ROA3_MOUSE,29,85.60498944,1.856049894,Injured,Non-injured,;spliceosomal complex,;RNA binding,";mRNA processing,RNA splicing"
Injured / Non-injured,P63005,P63005,0.505850721,0.505850721,0.000113492,0.000225837,14,P63005,Pafah1b1,Platelet-activating factor acetylhydrolase IB subunit alpha,LIS1_MOUSE,17,41.99604242,1.419960424,Injured,Non-injured,"astral microtubule,kinetochore,nuclear envelope,cytoplasm,centrosome,cytosol,kinesin complex,microtubule,microtubule associated complex,cell cortex,microtubule cytoskeleton,motile cilium,nuclear membrane,stereocilium,neuronal cell body,perinuclear region of cytoplasm,extracellular exosome,Requires Ontology,axon cytoplasm,cell leading edge","protein binding,microtubule binding,protein homodimerization activity,dynein intermediate chain binding,phosphoprotein binding,dynein complex binding","establishment of mitotic spindle orientation,microtubule cytoskeleton organization,ameboidal-type cell migration,acrosome assembly,neuron migration,positive regulation of cytokine-mediated signaling pathway,microtubule-based process,nuclear migration,chemical synaptic transmission,neuroblast proliferation,learning or memory,retrograde axonal transport,adult locomotory behavior,protein secretion,negative regulation of neuron projection development,lipid catabolic process,cell migration,stem cell division,transmission of nerve impulse,corpus callosum morphogenesis,hippocampus development,layer formation in cerebral cortex,cerebral cortex neuron differentiation,cerebral cortex development,actin cytoskeleton organization,microtubule organizing center organization,osteoclast development,positive regulation of embryonic development,establishment of planar polarity of embryonic epithelium,regulation of GTPase activity,cortical microtubule organization,positive regulation of axon extension,positive regulation of mitotic cell cycle,negative regulation of JNK cascade,vesicle transport along microtubule,brain morphogenesis,neuromuscular process controlling balance,nuclear envelope disassembly,positive regulation of cellular component organization,establishment of centrosome localization,maintenance of centrosome location,auditory receptor cell development,positive regulation of dendritic spine morphogenesis,regulation of microtubule cytoskeleton organization,cochlea development,microtubule cytoskeleton organization involved in establishment of planar polarity,regulation of microtubule motor activity"
Injured / Non-injured,Q8C8U0,Q8C8U0,1.5359547,1.5359547,0.000114059,0.000225837,12,Q8C8U0,Ppfibp1,Liprin-beta-1,LIPB1_MOUSE,13,189.9802611,2.899802611,Injured,Non-injured,focal adhesion,cadherin binding,
Injured / Non-injured,Q8CI94,Q8CI94,0.76876097,0.76876097,0.000113827,0.000225837,14,Q8CI94,Pygb,"Glycogen phosphorylase, brain form",PYGB_MOUSE,17,70.38058746,1.703805875,Injured,Non-injured,"cytoplasm,membrane,axon,extracellular exosome","glycogen phosphorylase activity,pyridoxal phosphate binding,Requires Ontology",glycogen catabolic process
Injured / Non-injured,Q921K2,Q921K2,1.155104781,1.155104781,0.000113288,0.000225837,14,Q921K2,Parp1,Poly [ADP-ribose] polymerase,Q921K2_MOUSE,18,122.7004975,2.227004975,Injured,Non-injured,,,
Injured / Non-injured,Q9D0K2,Q9D0K2,-0.943492864,0.943492864,0.000114892,0.000226918,16,Q9D0K2,Oxct1,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",SCOT1_MOUSE,24,-48.0027534,0.519972466,Injured,Non-injured,"nucleoplasm,mitochondrion,mitochondrial matrix","3-oxoacid CoA-transferase activity,protein homodimerization activity","brain development,heart development,response to nutrient,response to hormone,response to activity,positive regulation of insulin secretion involved in cellular response to glucose stimulus,ketone catabolic process,response to drug,response to starvation,response to ethanol,cellular ketone body metabolic process,ketone body catabolic process,adipose tissue development"
Injured / Non-injured,F8WHM5;Q61543,F8WHM5;Q61543,0.363394285,0.363394285,0.000116262,0.000229053,14,F8WHM5;Q61543,Glg1,Golgi apparatus protein 1 (Fragment);Golgi apparatus protein 1,F8WHM5_MOUSE;GSLG1_MOUSE,33,28.64490189,1.286449019,Injured,Non-injured,";Golgi membrane,proteinaceous extracellular matrix,Golgi apparatus,plasma membrane,membrane,integral component of membrane,extracellular exosome",;fibroblast growth factor binding,";negative regulation of protein processing,negative regulation of transforming growth factor beta receptor signaling pathway,regulation of chondrocyte differentiation,bone morphogenesis"
Injured / Non-injured,P62305,P62305,1.458299343,1.458299343,0.000117285,0.000230495,14,P62305,Snrpe,Small nuclear ribonucleoprotein E,RUXE_MOUSE,3,174.7842555,2.747842555,Injured,Non-injured,"nucleus,U5 snRNP,U7 snRNP,U1 snRNP,U2 snRNP,U4 snRNP,cytosol,methylosome,pICln-Sm protein complex,SMN-Sm protein complex,U4/U6 x U5 tri-snRNP complex,precatalytic spliceosome",RNA binding,"spliceosomal snRNP assembly,hair cycle"
Injured / Non-injured,P07356,P07356,1.895466178,1.895466178,0.000117754,0.000230844,14,P07356,Anxa2,Annexin A2,ANXA2_MOUSE,28,272.0421755,3.720421755,Injured,Non-injured,"ruffle,basement membrane,extracellular space,nucleus,cytoplasm,lysosomal membrane,endosome,early endosome,lipid particle,cytosol,plasma membrane,cell-cell adherens junction,cell cortex,cell surface,membrane,basolateral plasma membrane,extrinsic component of plasma membrane,midbody,extracellular matrix,late endosome membrane,vesicle,myelin sheath adaxonal region,sarcolemma,melanosome,Schmidt-Lanterman incisure,macropinosome,perinuclear region of cytoplasm,extracellular exosome,PCSK9-AnxA2 complex,membrane raft","protease binding,RNA binding,calcium ion binding,protein binding,calcium-dependent phospholipid binding,phosphatidylinositol-4,5-bisphosphate binding,cytoskeletal protein binding,Rab GTPase binding,phospholipase A2 inhibitor activity,identical protein binding,S100 protein binding,bone sialoprotein binding,calcium-dependent protein binding,cadherin binding involved in cell-cell adhesion,receptor activator activity","angiogenesis,membrane raft assembly,positive regulation of receptor recycling,positive regulation of protein phosphorylation,membrane budding,muscle contraction,body fluid secretion,collagen fibril organization,positive regulation of vesicle fusion,negative regulation of low-density lipoprotein particle receptor catabolic process,osteoclast development,fibrinolysis,negative regulation of catalytic activity,positive regulation of vacuole organization,negative regulation of development of symbiont involved in interaction with host,positive regulation of fibroblast proliferation,positive regulation of binding,protein heterotetramerization,catabolism by host of symbiont protein,negative regulation by host of symbiont molecular function,protein localization to plasma membrane,response to thyroid hormone,cell-cell adhesion,Requires Ontology"
Injured / Non-injured,G3UY42;Q8CCS6;Q8CCS6-2,G3UY42;Q8CCS6;Q8CCS6-2,1.111372113,1.111372113,0.000118767,0.000232255,14,G3UY42;Q8CCS6;Q8CCS6-2,Pabpn1,Polyadenylate-binding protein 2;Polyadenylate-binding protein 2;Isoform 2 of Polyadenylate-binding protein 2,G3UY42_MOUSE;PABP2_MOUSE;PABP2_MOUSE,6,116.0510306,2.160510306,Injured,Non-injured,";nucleus,cytoplasm,nuclear speck,intracellular ribonucleoprotein complex,nuclear inclusion body;",";RNA binding,protein binding,poly(A) binding,protein self-association,RNA polymerase binding;",";MAPK cascade,mRNA polyadenylation,poly(A)+ mRNA export from nucleus,cellular response to lipopolysaccharide,positive regulation of polynucleotide adenylyltransferase activity;"
Injured / Non-injured,Q8CIE6,Q8CIE6,0.531253201,0.531253201,0.000120025,0.000234137,14,Q8CIE6,Copa,Coatomer subunit alpha,COPA_MOUSE,53,44.51840133,1.445184013,Injured,Non-injured,"Golgi membrane,extracellular space,cytoplasm,membrane,COPI vesicle coat,extracellular exosome","hormone activity,structural molecule activity","intracellular protein transport,ER to Golgi vesicle-mediated transport,retrograde vesicle-mediated transport, Golgi to ER,intra-Golgi vesicle-mediated transport,regulation of receptor activity,pancreatic juice secretion"
Injured / Non-injured,Q9WUR9,Q9WUR9,-1.038695961,1.038695961,0.000121412,0.000235883,14,Q9WUR9,Ak4,"Adenylate kinase 4, mitochondrial",KAD4_MOUSE,14,-51.32327406,0.486767259,Injured,Non-injured,"mitochondrion,mitochondrial matrix,extracellular exosome","adenylate kinase activity,nucleoside diphosphate kinase activity,ATP binding,GTP binding,nucleoside triphosphate adenylate kinase activity","liver development,nucleoside diphosphate phosphorylation,brain development,nucleoside triphosphate biosynthetic process,response to drug,AMP metabolic process,ATP metabolic process,GTP metabolic process"
Injured / Non-injured,Q9WVL0,Q9WVL0,-0.902387159,0.902387159,0.000121515,0.000235883,14,Q9WVL0,Gstz1,Maleylacetoacetate isomerase,MAAI_MOUSE,15,-46.49992418,0.535000758,Injured,Non-injured,mitochondrion,"glutathione transferase activity,maleylacetoacetate isomerase activity,identical protein binding,protein homodimerization activity","L-phenylalanine catabolic process,tyrosine catabolic process,glutathione metabolic process"
Injured / Non-injured,F6W2Q5;H3BK65;P42567;Q5JC28,F6W2Q5;H3BK65;P42567;Q5JC28,0.812795596,0.812795596,0.000121956,0.000236159,14,F6W2Q5;H3BK65;P42567;Q5JC28,Eps15,Epidermal growth factor receptor substrate 15;Epidermal growth factor receptor substrate 15;Epidermal growth factor receptor substrate 15;Epidermal growth factor receptor pathway substrate 15 isoform B,F6W2Q5_MOUSE;H3BK65_MOUSE;EPS15_MOUSE;Q5JC28_MOUSE,9,75.66120379,1.756612038,Injured,Non-injured,";;cytosol,plasma membrane,clathrin-coated pit,basal plasma membrane,membrane,aggresome,apical plasma membrane,AP-2 adaptor complex,clathrin coat of coated pit,clathrin-coated vesicle,early endosome membrane,intracellular membrane-bounded organelle,ciliary membrane;",";;calcium ion binding,protein binding,SH3 domain binding,polyubiquitin binding,identical protein binding,cadherin binding;",";;positive regulation of receptor recycling,Golgi to endosome transport,protein transport,receptor-mediated endocytosis of virus by host cell,endocytic recycling,regulation of cell proliferation,viral entry into host cell,clathrin coat assembly;"
Injured / Non-injured,D3YZC9;D3YZD0;E9Q4Q2;Q64213;Q64213-2;Q64213-3,D3YZC9;D3YZD0;E9Q4Q2;Q64213;Q64213-2;Q64213-3,0.491354262,0.491354262,0.00012373,0.000238343,14,D3YZC9;D3YZD0;E9Q4Q2;Q64213;Q64213-2;Q64213-3,Sf1,Splicing factor 1;Splicing factor 1;Splicing factor 1;Splicing factor 1;Isoform CW17E of Splicing factor 1;Isoform 3 of Splicing factor 1,D3YZC9_MOUSE;D3YZD0_MOUSE;E9Q4Q2_MOUSE;SF01_MOUSE;SF01_MOUSE;SF01_MOUSE,9,40.57638512,1.405763851,Injured,Non-injured,";;;nucleus,spliceosomal complex,cytoplasm,nuclear body;;",";;;RNA binding,zinc ion binding,identical protein binding,pre-mRNA branch point binding;;",";;;mRNA splicing, via spliceosome,transcription, DNA-templated,regulation of transcription, DNA-templated,male sex determination,nuclear body organization,Leydig cell differentiation,negative regulation of smooth muscle cell proliferation,regulation of steroid biosynthetic process;;"
Injured / Non-injured,E9PVA8,E9PVA8,0.745795253,0.745795253,0.000123888,0.000238343,14,E9PVA8,Gcn1,eIF-2-alpha kinase activator GCN1,GCN1_MOUSE,39,67.68983674,1.676898367,Injured,Non-injured,"cytosol,polysome,membrane","RNA binding,protein binding,protein kinase regulator activity,protein kinase binding,ribosome binding,cadherin binding","regulation of translation,positive regulation of kinase activity,cellular response to amino acid starvation,positive regulation of transcription from RNA polymerase II promoter in response to stress,regulation of protein kinase activity,cellular response to leucine starvation"
Injured / Non-injured,P11672,P11672,4.187580111,4.187580111,0.000123986,0.000238343,16,P11672,Lcn2,Neutrophil gelatinase-associated lipocalin,NGAL_MOUSE,8,1722.162996,18.22162996,Injured,Non-injured,"extracellular region,extracellular space,cytosol,extracellular exosome","protease binding,transporter activity,iron ion binding,protein binding,small molecule binding,protein homodimerization activity","ion transport,cellular iron ion homeostasis,response to virus,response to herbicide,response to mycotoxin,positive regulation of gene expression,siderophore transport,positive regulation of cell projection organization,cellular response to nutrient levels,response to drug,innate immune response,protein homotrimerization,cellular response to hydrogen peroxide,cellular response to lipopolysaccharide,cellular response to interleukin-1,cellular response to tumor necrosis factor,extrinsic apoptotic signaling pathway in absence of ligand"
Injured / Non-injured,P68040,P68040,0.763646274,0.763646274,0.000124987,0.000239684,16,P68040,Rack1,Receptor of activated protein C kinase 1,RACK1_MOUSE,23,69.77761737,1.697776174,Injured,Non-injured,"phagocytic cup,nucleus,nucleoplasm,cytoplasm,mitochondrion,cytosol,small ribosomal subunit,dendrite,midbody,neuron projection,neuronal cell body,perikaryon,cell body,perinuclear region of cytoplasm,extracellular exosome,IRE1-RACK1-PP2A complex","RNA binding,receptor activity,protein kinase C binding,protein binding,ion channel inhibitor activity,cysteine-type endopeptidase activator activity involved in apoptotic process,enzyme binding,protein phosphatase binding,protein tyrosine kinase inhibitor activity,cyclin binding,receptor tyrosine kinase binding,signaling adaptor activity,SH2 domain binding,protein homodimerization activity,ribosome binding,cadherin binding","osteoblast differentiation,positive regulation of protein phosphorylation,translation,apoptotic process,activation of cysteine-type endopeptidase activity involved in apoptotic process,cell cycle,gastrulation,protein localization,negative regulation of gene expression,protein ubiquitination,negative regulation of translation,negative regulation of Wnt signaling pathway,negative regulation of cell growth,positive regulation of cell migration,positive regulation of cAMP catabolic process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,positive regulation of protein homooligomerization,regulation of protein localization,negative regulation of peptidyl-serine phosphorylation,intracellular signal transduction,positive regulation of Golgi to plasma membrane protein transport,positive regulation of apoptotic process,pigmentation,positive regulation of GTPase activity,rhythmic process,negative regulation of phagocytosis,regulation of cell division,positive regulation of cyclic-nucleotide phosphodiesterase activity,regulation of cell cycle,negative regulation of protein kinase B signaling,positive regulation of mitochondrial depolarization,negative regulation of protein tyrosine kinase activity,cellular response to glucose stimulus,cellular response to growth factor stimulus,rescue of stalled ribosome,negative regulation of hydrogen peroxide-induced neuron death,regulation of establishment of cell polarity,positive regulation of gastrulation,positive regulation of intrinsic apoptotic signaling pathway"
Injured / Non-injured,Q8BMC1,Q8BMC1,-1.254689831,1.254689831,0.000127943,0.000244654,14,Q8BMC1,Atp6v1g3,V-type proton ATPase subunit G 3,VATG3_MOUSE,5,-58.09163424,0.419083658,Injured,Non-injured,"cytosol,plasma membrane,membrane,vacuolar proton-transporting V-type ATPase complex","hydrogen-exporting ATPase activity, phosphorylative mechanism,ATPase binding",ATP hydrolysis coupled proton transport
Injured / Non-injured,Q8CIN4,Q8CIN4,0.868971326,0.868971326,0.000128196,0.000244654,14,Q8CIN4,Pak2,Serine/threonine-protein kinase PAK 2,PAK2_MOUSE,11,82.63602003,1.8263602,Injured,Non-injured,"nucleus,cytoplasm,cytosol,membrane,perinuclear region of cytoplasm","protein kinase activity,protein serine/threonine kinase activity,protein binding,ATP binding,protein kinase binding,protein tyrosine kinase activator activity,small GTPase binding,identical protein binding,cadherin binding,Rac GTPase binding","protein phosphorylation,apoptotic process,Rho protein signal transduction,regulation of mitotic cell cycle,phosphorylation,cell migration,peptidyl-serine phosphorylation,signal transduction by protein phosphorylation,actin cytoskeleton organization,stress-activated protein kinase signaling cascade,activation of protein kinase activity,regulation of growth,negative regulation of apoptotic process,regulation of MAPK cascade,protein autophosphorylation,positive regulation of peptidyl-tyrosine phosphorylation,dendritic spine development,positive regulation of protein tyrosine kinase activity,cellular response to organic cyclic compound,positive regulation of extrinsic apoptotic signaling pathway,negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis"
Injured / Non-injured,Q8CDN6,Q8CDN6,0.725397807,0.725397807,0.000128834,0.000245132,14,Q8CDN6,Txnl1,Thioredoxin-like protein 1,TXNL1_MOUSE,16,65.3356468,1.653356468,Injured,Non-injured,"proteasome complex,nucleus,cytoplasm,cytosol,extracellular exosome","thioredoxin-disulfide reductase activity,protein disulfide oxidoreductase activity,disulfide oxidoreductase activity,oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor,protein-disulfide reductase activity","cellular response to oxidative stress,cell redox homeostasis,oxidation-reduction process,cellular oxidant detoxification"
Injured / Non-injured,Q9JHW2,Q9JHW2,-1.02626418,1.02626418,0.000129066,0.000245132,14,Q9JHW2,Nit2,Omega-amidase NIT2,NIT2_MOUSE,17,-50.90201166,0.490979883,Injured,Non-injured,"mitochondrion,centrosome,cytosol,extracellular exosome",omega-amidase activity,"oxaloacetate metabolic process,asparagine metabolic process,glutamine metabolic process"
Injured / Non-injured,P28658,P28658,1.840279853,1.840279853,0.00012977,0.000245881,14,P28658,Atxn10,Ataxin-10,ATX10_MOUSE,8,258.0794817,3.580794817,Injured,Non-injured,"cellular_component,extracellular space,cytoplasm,cytosol,plasma membrane,membrane,dendrite,neuronal cell body,perinuclear region of cytoplasm","molecular_function,protein binding,enzyme binding,identical protein binding","nervous system development,biological_process,neuron projection development,cilium morphogenesis,protein homotrimerization"
Injured / Non-injured,P61021,P61021,-0.378484584,0.378484584,0.000137073,0.000259097,14,P61021,Rab5b,Ras-related protein Rab-5B,RAB5B_MOUSE,3,-23.07548138,0.769245186,Injured,Non-injured,"intracellular,endosome,early endosome,plasma membrane,endocytic vesicle,early endosome membrane,melanosome,intracellular membrane-bounded organelle,extracellular exosome,anchored component of synaptic vesicle membrane","GTPase activity,protein binding,GTP binding,GDP binding,GTP-dependent protein binding","endosome organization,protein transport,antigen processing and presentation,regulation of endocytosis,plasma membrane to endosome transport"
Injured / Non-injured,Q9JLB2,Q9JLB2,0.561053815,0.561053815,0.000138337,0.000260865,14,Q9JLB2,Mpp5,MAGUK p55 subfamily member 5,MPP5_MOUSE,6,47.53464886,1.475346489,Injured,Non-injured,"cytoplasm,plasma membrane,bicellular tight junction,endomembrane system,integral component of membrane,myelin sheath adaxonal region,lateral loop,Schmidt-Lanterman incisure,protein complex,extracellular exosome","guanylate kinase activity,protein binding,protein domain specific binding","morphogenesis of an epithelial sheet,plasma membrane organization,peripheral nervous system myelin maintenance,myelin assembly,protein localization to myelin sheath abaxonal region,GMP metabolic process,GDP metabolic process,bicellular tight junction assembly,protein localization to plasma membrane,establishment of epithelial cell polarity"
Injured / Non-injured,P45376,P45376,0.406032319,0.406032319,0.000138939,0.000261376,14,P45376,Akr1b1,Aldose reductase,ALDR_MOUSE,16,32.50366998,1.3250367,Injured,Non-injured,"nucleoplasm,cytosol,cell projection cytoplasm,paranodal junction,mast cell granule,Schmidt-Lanterman incisure,perinuclear region of cytoplasm,extracellular exosome,Schwann cell microvillus","alditol:NADP+ 1-oxidoreductase activity,glyceraldehyde oxidoreductase activity","tissue homeostasis,renal water homeostasis,monosaccharide metabolic process,sorbitol biosynthetic process,response to water deprivation,naphthalene metabolic process,stress-activated protein kinase signaling cascade,regulation of urine volume,norepinephrine metabolic process,negative regulation of apoptotic process,daunorubicin metabolic process,doxorubicin metabolic process,positive regulation of JAK-STAT cascade,positive regulation of smooth muscle cell proliferation,oxidation-reduction process,maternal process involved in female pregnancy,cellular response to hydrogen peroxide,renal system development,inner medullary collecting duct development,response to thyroid hormone,cellular response to methylglyoxal,cellular response to peptide"
Injured / Non-injured,O88343-2,O88343-2,-0.861573374,0.861573374,0.000139977,0.000262085,14,O88343-2,Slc4a4,Isoform 2 of Electrogenic sodium bicarbonate cotransporter 1,S4A4_MOUSE,23,-44.96479722,0.550352028,Injured,Non-injured,,,
Injured / Non-injured,Q64444,Q64444,-1.299953225,1.299953225,0.000139874,0.000262085,13,Q64444,Ca4,Carbonic anhydrase 4,CAH4_MOUSE,5,-59.38606342,0.406139366,Injured,Non-injured,"rough endoplasmic reticulum,endoplasmic reticulum-Golgi intermediate compartment,Golgi apparatus,trans-Golgi network,plasma membrane,cell surface,membrane,apical plasma membrane,transport vesicle membrane,secretory granule membrane,anchored component of external side of plasma membrane,brush border membrane,anchored component of plasma membrane,perinuclear region of cytoplasm,extracellular exosome","carbonate dehydratase activity,protein binding,zinc ion binding","one-carbon metabolic process,regulation of pH,carbon dioxide transport,bicarbonate transport"
