Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q06185,Q06185,-1.24551945,1.24551945,0.024608287,0.024177003,6,Q06185,Atp5i,"ATP synthase subunit e, mitochondrial",ATP5I_MOUSE,5,-57.82439849,0.421756015,Injured,Non-injured,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),mitochondrion,mitochondrial proton-transporting ATP synthase complex","hydrogen ion transmembrane transporter activity,ATPase activity",ATP synthesis coupled proton transport
Injured / Non-injured,Q06890,Q06890,3.467032487,3.467032487,0.02085208,0.024177003,6,Q06890,Clu,Clusterin,CLUS_MOUSE,19,1005.810666,11.05810666,Injured,Non-injured,"extracellular space,nucleus,cytoplasm,mitochondrion,endoplasmic reticulum,cytosol,cell surface,extracellular matrix,mitochondrial membrane,spherical high-density lipoprotein particle,chromaffin granule,protein complex,perinuclear region of cytoplasm,extracellular exosome,blood microparticle,neurofibrillary tangle,apical dendrite,cell periphery","beta-amyloid binding,protein binding,ubiquitin protein ligase binding,protein complex binding,low-density lipoprotein particle receptor binding,misfolded protein binding,ATPase activity","cell morphogenesis,microglial cell activation,response to virus,protein import,central nervous system myelin maintenance,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,negative regulation of protein homooligomerization,positive regulation of protein homooligomerization,positive regulation of tumor necrosis factor production,positive regulation of apoptotic process,positive regulation of nitric oxide biosynthetic process,positive regulation of receptor-mediated endocytosis,protein stabilization,positive regulation of NF-kappaB transcription factor activity,chaperone-mediated protein complex assembly,response to misfolded protein,negative regulation of cell death,chaperone-mediated protein folding,microglial cell proliferation,intrinsic apoptotic signaling pathway,regulation of beta-amyloid clearance,regulation of neuron death,positive regulation of neuron death,positive regulation of beta-amyloid formation,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,negative regulation of beta-amyloid formation,regulation of neuronal signal transduction,positive regulation of tau-protein kinase activity,positive regulation of neurofibrillary tangle assembly,negative regulation of response to endoplasmic reticulum stress,Requires Ontology,positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process,positive regulation of intrinsic apoptotic signaling pathway"
Injured / Non-injured,Q07076,Q07076,0.595714724,0.595714724,0.014273393,0.024177003,6,Q07076,Anxa7,Annexin A7,ANXA7_MOUSE,17,51.12210721,1.511221072,Injured,Non-injured,"nucleus,nuclear envelope,endoplasmic reticulum membrane,cytosol,plasma membrane,membrane,vesicle,extracellular exosome,chromaffin granule membrane","RNA binding,integrin binding,calcium ion binding,protein binding,calcium-dependent phospholipid binding,calcium-dependent protein binding","cellular calcium ion homeostasis,autophagy,hemostasis,cell proliferation,regulation of cell shape,response to salt stress,cellular water homeostasis,negative regulation of gene expression,response to organic cyclic compound,epithelial cell differentiation,social behavior,response to calcium ion,membrane fusion"
Injured / Non-injured,Q07417,Q07417,-0.896039204,0.896039204,0.001660478,0.024177003,8,Q07417,Acads,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADS_MOUSE,22,-46.26400161,0.537359984,Injured,Non-injured,"nucleus,nucleoplasm,mitochondrion,mitochondrial matrix","acyl-CoA dehydrogenase activity,butyryl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",fatty acid beta-oxidation using acyl-CoA dehydrogenase
Injured / Non-injured,Q07456,Q07456,2.103684298,2.103684298,0.009986843,0.024177003,6,Q07456,Ambp,Protein AMBP,AMBP_MOUSE,13,329.8056053,4.298056053,Injured,Non-injured,"extracellular space,plasma membrane,cell surface,extracellular matrix,intracellular membrane-bounded organelle,extracellular exosome,blood microparticle","serine-type endopeptidase inhibitor activity,IgA binding,heme binding,small molecule binding,protein homodimerization activity","negative regulation of endopeptidase activity,protein-chromophore linkage,protein catabolic process,protein maturation"
Injured / Non-injured,Q07797,Q07797,2.176063805,2.176063805,0.010205235,0.024177003,6,Q07797,Lgals3bp,Galectin-3-binding protein,LG3BP_MOUSE,10,351.9188721,4.519188721,Injured,Non-injured,"proteinaceous extracellular matrix,extracellular space,membrane,extracellular matrix,extracellular exosome,blood microparticle","scavenger receptor activity,protein binding","receptor-mediated endocytosis,cell adhesion"
Injured / Non-injured,Q08093,Q08093,2.006003863,2.006003863,0.011595503,0.024177003,6,Q08093,Cnn2,Calponin-2,CNN2_MOUSE,11,301.6680928,4.016680928,Injured,Non-injured,"stress fiber,focal adhesion,membrane,extracellular exosome","actin binding,calmodulin binding,cadherin binding","positive regulation of gene expression,hemopoiesis,negative regulation of cell migration,actomyosin structure organization,regulation of actin filament-based process,wound healing,regulation of cell proliferation,negative regulation of phagocytosis,cellular response to mechanical stimulus"
Injured / Non-injured,Q08879,Q08879,2.984248358,2.984248358,0.011359127,0.024177003,6,Q08879,Fbln1,Fibulin-1,FBLN1_MOUSE,8,691.3129449,7.913129449,Injured,Non-injured,"proteinaceous extracellular matrix,basement membrane,extracellular space,extracellular exosome,elastic fiber,fibrinogen complex,extracellular matrix","fibronectin binding,integrin binding,extracellular matrix structural constituent,calcium ion binding,protein binding,protein C-terminus binding,peptidase activator activity,protein complex binding,identical protein binding,fibrinogen binding","negative regulation of protein phosphorylation,negative regulation of cell adhesion,embryo implantation,positive regulation of gene expression,positive regulation of peptidase activity,extracellular matrix organization,positive regulation of fibroblast proliferation,negative regulation of ERK1 and ERK2 cascade,blood coagulation, fibrin clot formation,negative regulation of substrate adhesion-dependent cell spreading,negative regulation of transformation of host cell by virus,positive regulation of substrate-dependent cell migration, cell attachment to substrate,negative regulation of cell motility,negative regulation of stem cell proliferation,negative regulation of transforming growth factor-beta secretion"
Injured / Non-injured,Q09324,Q09324,-0.67730624,0.67730624,0.026305595,0.024177003,6,Q09324,Gcnt1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",GCNT1_MOUSE,4,-37.4668213,0.625331787,Injured,Non-injured,"Golgi membrane,extracellular space,trans-Golgi network,integral component of membrane,Golgi cisterna","beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity","protein glycosylation,glycoprotein biosynthetic process,response to insulin,tissue morphogenesis,leukocyte tethering or rolling,cell adhesion molecule production,kidney morphogenesis"
Injured / Non-injured,Q14DH7,Q14DH7,-1.488442233,1.488442233,0.014502213,0.024177003,6,Q14DH7,Acss3,"Acyl-CoA synthetase short-chain family member 3, mitochondrial",ACSS3_MOUSE,7,-64.36028349,0.356397165,Injured,Non-injured,mitochondrion,"molecular_function,acetate-CoA ligase activity,ATP binding","biological_process,metabolic process"
Injured / Non-injured,Q20BD0;Q99020,Q20BD0;Q99020,1.33095599,1.33095599,0.009017378,0.024177003,6,Q20BD0;Q99020,Hnrnpab,Heterogeneous nuclear ribonucleoprotein A/B,Q20BD0_MOUSE;ROAA_MOUSE,11,151.5693201,2.515693201,Injured,Non-injured,";nucleus,nucleoplasm,cytoplasm,intracellular ribonucleoprotein complex,RNA polymerase II transcription factor complex",";RNA binding,protein binding,transcription factor activity, sequence-specific DNA binding,sequence-specific DNA binding",";negative regulation of transcription from RNA polymerase II promoter,epithelial to mesenchymal transition,transcription, DNA-templated,positive regulation of transcription, DNA-templated"
Injured / Non-injured,Q2TPA8,Q2TPA8,-0.895186935,0.895186935,0.011223723,0.024177003,6,Q2TPA8,Hsdl2,Hydroxysteroid dehydrogenase-like protein 2,HSDL2_MOUSE,16,-46.23224781,0.537677522,Injured,Non-injured,"mitochondrion,peroxisome,membrane","molecular_function,oxidoreductase activity","biological_process,oxidation-reduction process"
Injured / Non-injured,Q3KQQ2,Q3KQQ2,3.80302095,3.80302095,0.011585356,0.024177003,6,Q3KQQ2,Mup3,"MCG15829, isoform CRA_a",Q3KQQ2_MOUSE,14,1295.800598,13.95800598,Injured,Non-injured,,,
Injured / Non-injured,Q3TCD4;Q9WUR2;Q9WUR2-2,Q3TCD4;Q9WUR2;Q9WUR2-2,-1.354948438,1.354948438,0.017230016,0.024177003,6,Q3TCD4;Q9WUR2;Q9WUR2-2,Eci2,"Enoyl-CoA delta isomerase 2, mitochondrial;Enoyl-CoA delta isomerase 2, mitochondrial;Isoform 2 of Enoyl-CoA delta isomerase 2, mitochondrial",Q3TCD4_MOUSE;ECI2_MOUSE;ECI2_MOUSE,16,-60.90512063,0.390948794,Injured,Non-injured,";nucleoplasm,mitochondrion,peroxisome,peroxisomal matrix,membrane,intracellular membrane-bounded organelle;",";fatty-acyl-CoA binding,dodecenoyl-CoA delta-isomerase activity,receptor binding;",";fatty acid beta-oxidation,fatty acid catabolic process;"
Injured / Non-injured,Q3THE2,Q3THE2,1.177544091,1.177544091,0.00154384,0.024177003,8,Q3THE2,Myl12b,Myosin regulatory light chain 12B,ML12B_MOUSE,11,126.1914021,2.261914021,Injured,Non-injured,"stress fiber,brush border,myosin II complex,Z disc,apical part of cell,extracellular exosome,cell cortex region","calcium ion binding,myosin heavy chain binding","regulation of cell shape,platelet aggregation"
Injured / Non-injured,Q3THK7,Q3THK7,0.632824503,0.632824503,0.011089374,0.024177003,6,Q3THK7,Gmps,GMP synthase [glutamine-hydrolyzing],GUAA_MOUSE,28,55.05977779,1.550597778,Injured,Non-injured,cytosol,"GMP synthase activity,GMP synthase (glutamine-hydrolyzing) activity,ATP binding,pyrophosphatase activity","GMP biosynthetic process,glutamine metabolic process"
Injured / Non-injured,Q3TJD7,Q3TJD7,2.167243855,2.167243855,0.018845383,0.024177003,6,Q3TJD7,Pdlim7,PDZ and LIM domain protein 7,PDLI7_MOUSE,8,349.1644836,4.491644836,Injured,Non-injured,"stress fiber,ruffle,nucleus,cytoplasm,cell-cell adherens junction,focal adhesion,actin cytoskeleton","protein binding,metal ion binding","ossification,multicellular organism development,actin cytoskeleton organization,cell differentiation,positive regulation of osteoblast differentiation"
Injured / Non-injured,Q3TLP5,Q3TLP5,-1.413284253,1.413284253,0.015287294,0.024177003,6,Q3TLP5,Echdc2,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial",ECHD2_MOUSE,11,-62.45440012,0.375455999,Injured,Non-injured,mitochondrion,enoyl-CoA hydratase activity,fatty acid beta-oxidation
Injured / Non-injured,Q3TM89;Q6P8I4,Q3TM89;Q6P8I4,0.463811506,0.463811506,0.020142416,0.024177003,6,Q3TM89;Q6P8I4,Pcnp,PEST proteolytic signal-containing nuclear protein,Q3TM89_MOUSE;PCNP_MOUSE,4,37.91807143,1.379180714,Injured,Non-injured,";nucleus,nuclear body",;,";cell cycle,protein ubiquitination,proteasome-mediated ubiquitin-dependent protein catabolic process"
Injured / Non-injured,Q3TML0,Q3TML0,0.946976252,0.946976252,0.013258512,0.024177003,6,Q3TML0,Pdia6,Protein disulfide-isomerase A6,Q3TML0_MOUSE,13,92.78278819,1.927827882,Injured,Non-injured,,,
Injured / Non-injured,Q3TVK3;Q9Z2W0,Q3TVK3;Q9Z2W0,0.716112451,0.716112451,0.012562456,0.024177003,6,Q3TVK3;Q9Z2W0,Dnpep,Aspartyl aminopeptidase,Q3TVK3_MOUSE;DNPEP_MOUSE,11,64.2749441,1.642749441,Injured,Non-injured,";extracellular region,nucleus,cytoplasm,cytosol,blood microparticle",";zinc ion binding,identical protein binding,metalloaminopeptidase activity",";proteolysis,peptide metabolic process"
Injured / Non-injured,Q3TXS7,Q3TXS7,0.572859578,0.572859578,0.011999702,0.024177003,6,Q3TXS7,Psmd1,26S proteasome non-ATPase regulatory subunit 1,PSMD1_MOUSE,30,48.74689759,1.487468976,Injured,Non-injured,"proteasome complex,nucleus,proteasome regulatory particle, base subcomplex,membrane,proteasome accessory complex,proteasome storage granule,extracellular exosome","protein binding,enzyme regulator activity,endopeptidase activity","regulation of protein catabolic process,proteasome-mediated ubiquitin-dependent protein catabolic process,regulation of catalytic activity"
Injured / Non-injured,Q3U0V1,Q3U0V1,0.898104363,0.898104363,0.012136178,0.024177003,6,Q3U0V1,Khsrp,Far upstream element-binding protein 2,FUBP2_MOUSE,20,86.36156651,1.863615665,Injured,Non-injured,"nucleoplasm,cytosol,cytoplasmic stress granule,membrane","DNA binding,RNA binding,mRNA binding,mRNA 3'-UTR AU-rich region binding","transcription, DNA-templated,regulation of transcription, DNA-templated,mRNA processing,mRNA catabolic process,RNA splicing,miRNA metabolic process,regulation of mRNA stability,negative regulation of nitric oxide biosynthetic process,mRNA transport,positive regulation of mRNA catabolic process,3'-UTR-mediated mRNA destabilization,cellular response to cytokine stimulus,regulation of miRNA metabolic process"
Injured / Non-injured,Q3U1J4,Q3U1J4,0.657919069,0.657919069,0.017758025,0.024177003,6,Q3U1J4,Ddb1,DNA damage-binding protein 1,DDB1_MOUSE,35,57.7805169,1.577805169,Injured,Non-injured,"nuclear chromosome, telomeric region,extracellular space,nucleus,nucleoplasm,cytoplasm,cullin-RING ubiquitin ligase complex,Cul4A-RING E3 ubiquitin ligase complex,Cul4B-RING E3 ubiquitin ligase complex,protein complex,extracellular exosome,Cul4-RING E3 ubiquitin ligase complex","damaged DNA binding,protein binding,protein binding, bridging,protein complex binding,WD40-repeat domain binding,cullin family protein binding","nucleotide-excision repair,cellular response to DNA damage stimulus,proteasomal protein catabolic process,Wnt signaling pathway,protein ubiquitination,histone H2A monoubiquitination,protein ubiquitination involved in ubiquitin-dependent protein catabolic process,negative regulation of apoptotic process,proteasome-mediated ubiquitin-dependent protein catabolic process,positive regulation of viral genome replication,positive regulation of protein catabolic process,positive regulation by virus of viral protein levels in host cell,interaction with symbiont,UV-damage excision repair,regulation of mitotic cell cycle phase transition,positive regulation of viral release from host cell"
Injured / Non-injured,Q3U2G2,Q3U2G2,0.549280741,0.549280741,0.023230789,0.024177003,6,Q3U2G2,Hspa4,Heat shock 70 kDa protein 4,Q3U2G2_MOUSE,38,46.33559546,1.463355955,Injured,Non-injured,,,
Injured / Non-injured,Q3U3G8;Q9EPB5,Q3U3G8;Q9EPB5,-1.756233242,1.756233242,0.020816801,0.024177003,6,Q3U3G8;Q9EPB5,Serhl,Serine hydrolase-like protein,Q3U3G8_MOUSE;SERHL_MOUSE,2,-70.39799587,0.296020041,Injured,Non-injured,";mitochondrion,peroxisome,cytoplasmic vesicle,perinuclear region of cytoplasm",;hydrolase activity,;
Injured / Non-injured,Q3U3J1,Q3U3J1,-1.123008842,1.123008842,0.010359498,0.024177003,6,Q3U3J1,Bckdha,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",Q3U3J1_MOUSE,14,-54.08647327,0.459135267,Injured,Non-injured,,,
Injured / Non-injured,Q3U741;Q501J6,Q3U741;Q501J6,0.965853497,0.965853497,0.011671508,0.024177003,6,Q3U741;Q501J6,Ddx17,"DEAD (Asp-Glu-Ala-Asp) box polypeptide 17, isoform CRA_a;Probable ATP-dependent RNA helicase DDX17",Q3U741_MOUSE;DDX17_MOUSE,17,95.32187023,1.953218702,Injured,Non-injured,";nucleus,nucleolus,cytoplasm,cytosol,membrane,nuclear speck",";transcription coactivator activity,RNA binding,ATP-dependent RNA helicase activity,protein binding,ATP binding",";alternative mRNA splicing, via spliceosome,regulation of alternative mRNA splicing, via spliceosome,epithelial to mesenchymal transition,regulation of transcription from RNA polymerase II promoter,rRNA processing,RNA secondary structure unwinding,miRNA metabolic process,intracellular estrogen receptor signaling pathway,androgen receptor signaling pathway,gene silencing by RNA,myoblast differentiation,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,defense response to virus,pri-miRNA transcription from RNA polymerase II promoter,regulation of skeletal muscle cell differentiation"
Injured / Non-injured,Q3U7R1,Q3U7R1,1.831373029,1.831373029,0.014476915,0.024177003,6,Q3U7R1,Esyt1,Extended synaptotagmin-1,ESYT1_MOUSE,20,255.8756021,3.558756021,Injured,Non-injured,"endoplasmic reticulum,plasma membrane,membrane,integral component of endoplasmic reticulum membrane,intrinsic component of endoplasmic reticulum membrane,intracellular membrane-bounded organelle,organelle membrane contact site","protein binding,lipid binding,identical protein binding,metal ion binding",lipid transport
Injured / Non-injured,Q3U9G9,Q3U9G9,0.835108517,0.835108517,0.011549834,0.024177003,6,Q3U9G9,Lbr,Lamin-B receptor,LBR_MOUSE,5,78.39912221,1.783991222,Injured,Non-injured,"nuclear envelope,nuclear inner membrane,integral component of nuclear inner membrane,nuclear lamina,membrane,integral component of membrane,nuclear membrane,integral component of endoplasmic reticulum membrane","DNA binding,RNA binding,oxidoreductase activity, acting on the CH-CH group of donors,oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor,chromo shadow domain binding","sterol biosynthetic process,oxidation-reduction process"
Injured / Non-injured,Q3UEB3-2;Q3UEB3-3,Q3UEB3-2;Q3UEB3-3,0.66931026,0.66931026,0.016220791,0.024177003,6,Q3UEB3-2;Q3UEB3-3,Puf60,Isoform 2 of Poly(U)-binding-splicing factor PUF60;Isoform 3 of Poly(U)-binding-splicing factor PUF60,PUF60_MOUSE,19,59.03124709,1.590312471,Injured,Non-injured,;,;,;
Injured / Non-injured,Q3UEG6,Q3UEG6,-1.317646108,1.317646108,0.020017027,0.024177003,6,Q3UEG6,Agxt2,"Alanine--glyoxylate aminotransferase 2, mitochondrial",AGT2_MOUSE,20,-59.88110176,0.401188982,Injured,Non-injured,mitochondrion,"alanine-glyoxylate transaminase activity,pyridoxal phosphate binding,identical protein binding,(R)-3-amino-2-methylpropionate-pyruvate transaminase activity","glyoxylate catabolic process,glycine biosynthetic process, by transamination of glyoxylate,L-alanine catabolic process, by transamination,positive regulation of nitric oxide biosynthetic process"
Injured / Non-injured,Q3UER8;Q8VCM7,Q3UER8;Q8VCM7,3.087599608,3.087599608,0.022689364,0.024177003,6,Q3UER8;Q8VCM7,Fgg,Fibrinogen gamma chain,Q3UER8_MOUSE;FIBG_MOUSE,27,750.0805833,8.500805833,Injured,Non-injured,";fibrinogen complex,extracellular space,cell cortex,external side of plasma membrane,cell surface,platelet alpha granule,extracellular exosome,blood microparticle",";receptor binding,structural molecule activity,protein binding, bridging,metal ion binding,cell adhesion molecule binding",";adaptive immune response,cell-matrix adhesion,signal transduction,protein secretion,plasminogen activation,positive regulation of heterotypic cell-cell adhesion,fibrinolysis,cellular protein complex assembly,innate immune response,positive regulation of vasoconstriction,positive regulation of exocytosis,positive regulation of protein secretion,protein polymerization,response to calcium ion,positive regulation of ERK1 and ERK2 cascade,platelet aggregation,blood coagulation, fibrin clot formation,positive regulation of peptide hormone secretion,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,negative regulation of endothelial cell apoptotic process"
Injured / Non-injured,Q3UF75;Q9EPC1,Q3UF75;Q9EPC1,0.46460268,0.46460268,0.020209364,0.024177003,6,Q3UF75;Q9EPC1,Parva,Alpha-parvin,Q3UF75_MOUSE;PARVA_MOUSE,12,37.99372648,1.379937265,Injured,Non-injured,";nucleus,cytoplasm,cytosol,plasma membrane,focal adhesion,actin cytoskeleton,Z disc,lamellipodium",";actin binding,protein binding,cadherin binding",";sprouting angiogenesis,outflow tract septum morphogenesis,cell adhesion,establishment or maintenance of cell polarity,regulation of cell shape,actin cytoskeleton reorganization,heterotypic cell-cell adhesion,substrate adhesion-dependent cell spreading,cilium morphogenesis,actin-mediated cell contraction,smooth muscle cell chemotaxis"
Injured / Non-injured,Q3UH59;Q5SV64;Q61879,Q3UH59;Q5SV64;Q61879,1.272524566,1.272524566,0.014249368,0.024177003,6,Q3UH59;Q5SV64;Q61879,Myh10,Myosin-10,Q3UH59_MOUSE;Q5SV64_MOUSE;MYH10_MOUSE,69,141.5839427,2.415839427,Injured,Non-injured,";;stress fiber,nucleus,cytoplasm,cytosol,brush border,cell cortex,myosin complex,myosin II complex,lamellipodium,axon,growth cone,midbody,cleavage furrow,actomyosin,neuron projection,neuronal cell body,dendritic spine,extracellular exosome,myosin II filament,spindle,plasma membrane,neuromuscular junction",";;microfilament motor activity,protein binding,calmodulin binding,ATP binding,ATPase activity,actin-dependent ATPase activity,ADP binding,actin filament binding",";;mitotic cytokinesis,in utero embryonic development,neuron migration,plasma membrane repair,cardiac septum development,exocytosis,substrate-dependent cell migration, cell extension,nuclear migration,cell adhesion,axonogenesis,axon guidance,brain development,heart development,adult heart development,cell proliferation,regulation of cell shape,fourth ventricle development,lateral ventricle development,third ventricle development,cerebellar Purkinje cell layer development,actin cytoskeleton organization,actin filament-based movement,myofibril assembly,actomyosin structure organization,neuron projection development,aorta development,neuromuscular process controlling balance,cardiac myofibril assembly,ventricular cardiac muscle cell development,retina development in camera-type eye,coronary vasculature development,modification of postsynaptic actin cytoskeleton"
Injured / Non-injured,Q3UID0;Q6PDG5;Q6PDG5-2,Q3UID0;Q6PDG5;Q6PDG5-2,1.049290538,1.049290538,0.016333974,0.024177003,6,Q3UID0;Q6PDG5;Q6PDG5-2,Smarcc2,SWI/SNF complex subunit SMARCC2;SWI/SNF complex subunit SMARCC2;Isoform 2 of SWI/SNF complex subunit SMARCC2,Q3UID0_MOUSE;SMRC2_MOUSE;SMRC2_MOUSE,10,106.9511891,2.069511891,Injured,Non-injured,";nuclear chromatin,nucleoplasm,SWI/SNF complex,protein complex,npBAF complex,nBAF complex,transcriptional repressor complex;",";chromatin binding,protein binding,RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,nucleosomal DNA binding;",";negative regulation of transcription from RNA polymerase II promoter,nucleosome disassembly,chromatin remodeling,transcription, DNA-templated,chromatin modification,regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment,ATP-dependent chromatin remodeling,negative regulation of transcription, DNA-templated,positive regulation of transcription, DNA-templated;"
Injured / Non-injured,Q3UJB0,Q3UJB0,0.473061592,0.473061592,0.022101452,0.024177003,6,Q3UJB0,Sf3b2,Protein Sf3b2,Q3UJB0_MOUSE,16,38.80519767,1.388051977,Injured,Non-injured,"spliceosomal complex,U2-type spliceosomal complex,U2 snRNP,U12-type spliceosomal complex,precatalytic spliceosome,catalytic step 2 spliceosome","RNA binding,protein binding","mRNA splicing, via spliceosome"
Injured / Non-injured,Q3ULB1;Q921W7,Q3ULB1;Q921W7,1.676775095,1.676775095,0.021603012,0.024177003,6,Q3ULB1;Q921W7,Tes,Testin;Putative uncharacterized protein Tes,Q3ULB1_MOUSE;Q921W7_MOUSE,10,219.7124876,3.197124876,Injured,Non-injured,;,;,;
Injured / Non-injured,Q3ULD5,Q3ULD5,-0.875210911,0.875210911,0.020189879,0.024177003,6,Q3ULD5,Mccc2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",MCCB_MOUSE,29,-45.48258399,0.54517416,Injured,Non-injured,"mitochondrion,mitochondrial matrix,methylcrotonoyl-CoA carboxylase complex","ATP binding,methylcrotonoyl-CoA carboxylase activity","leucine catabolic process,coenzyme A metabolic process"
Injured / Non-injured,Q3UM45,Q3UM45,0.559406966,0.559406966,0.024461932,0.024177003,6,Q3UM45,Ppp1r7,Protein phosphatase 1 regulatory subunit 7,PP1R7_MOUSE,11,47.36633292,1.473663329,Injured,Non-injured,"nucleus,chromosome,extracellular exosome",,"chromosome segregation,positive regulation of protein dephosphorylation"
Injured / Non-injured,Q3UNX5,Q3UNX5,-1.589735725,1.589735725,0.000323446,0.024177003,8,Q3UNX5,Acsm3,"Acyl-coenzyme A synthetase ACSM3, mitochondrial",ACSM3_MOUSE,32,-66.77676933,0.332232307,Injured,Non-injured,"mitochondrion,mitochondrial matrix","acyl-CoA ligase activity,fatty-acyl-CoA synthase activity,ATP binding,fatty acid ligase activity,metal ion binding,butyrate-CoA ligase activity","fatty acid biosynthetic process,fatty acid beta-oxidation,acyl-CoA metabolic process"
Injured / Non-injured,Q3UNZ8,Q3UNZ8,-0.825314135,0.825314135,0.005100463,0.024177003,8,Q3UNZ8,NaN,Quinone oxidoreductase-like protein 2,QORL2_MOUSE,17,-43.56406954,0.564359305,Injured,Non-injured,mitochondrion,oxidoreductase activity,oxidation-reduction process
Injured / Non-injured,Q3UP75,Q3UP75,-0.838603365,0.838603365,0.020523314,0.024177003,6,Q3UP75,Ugt3a1,UDP-glucuronosyltransferase 3A1,UD3A1_MOUSE,11,-44.08153611,0.559184639,Injured,Non-injured,"integral component of membrane,intracellular membrane-bounded organelle,UDP-N-acetylglucosamine transferase complex","UDP-glycosyltransferase activity,glucuronosyltransferase activity","metabolic process,cellular response to genistein"
Injured / Non-injured,Q3URE1,Q3URE1,-0.783562229,0.783562229,0.023505243,0.024177003,6,Q3URE1,Acsf3,"Acyl-CoA synthetase family member 3, mitochondrial",ACSF3_MOUSE,15,-41.90693832,0.580930617,Injured,Non-injured,mitochondrion,"ATP binding,acid-thiol ligase activity,malonyl-CoA synthetase activity","fatty acid metabolic process,fatty acid biosynthetic process,malonate catabolic process"
Injured / Non-injured,Q3UTR7,Q3UTR7,2.87245979,2.87245979,0.010867686,0.024177003,6,Q3UTR7,Agt,Angiotensinogen,Q3UTR7_MOUSE,8,632.312687,7.32312687,Injured,Non-injured,,,
Injured / Non-injured,Q3UUI3,Q3UUI3,-0.689596945,0.689596945,0.010590673,0.024177003,6,Q3UUI3,Them4,Acyl-coenzyme A thioesterase THEM4,THEM4_MOUSE,4,-37.99729534,0.620027047,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial intermembrane space,cytosol,ruffle membrane","palmitoyl-CoA hydrolase activity,Requires Ontology","fatty acid metabolic process,viral process,protein kinase B signaling,regulation of mitochondrial membrane permeability involved in apoptotic process"
Injured / Non-injured,Q3UZZ6,Q3UZZ6,-0.924719422,0.924719422,0.025689351,0.024177003,6,Q3UZZ6,Sult1d1,Sulfotransferase 1 family member D1,ST1D1_MOUSE,19,-47.32170424,0.526782958,Injured,Non-injured,cytoplasm,"aryl sulfotransferase activity,sulfotransferase activity","sulfate assimilation,catecholamine metabolic process,lipid metabolic process,sulfation"
Injured / Non-injured,Q3V3R1,Q3V3R1,1.291806784,1.291806784,0.017572722,0.024177003,6,Q3V3R1,Mthfd1l,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",C1TM_MOUSE,7,144.8344862,2.448344862,Injured,Non-injured,"mitochondrion,membrane","formate-tetrahydrofolate ligase activity,methenyltetrahydrofolate cyclohydrolase activity,methylenetetrahydrofolate dehydrogenase (NADP+) activity,ATP binding,protein homodimerization activity","neural tube closure,folic acid-containing compound metabolic process,purine nucleobase biosynthetic process,10-formyltetrahydrofolate biosynthetic process,formate metabolic process,tetrahydrofolate interconversion,tetrahydrofolate metabolic process,embryonic neurocranium morphogenesis,embryonic viscerocranium morphogenesis,oxidation-reduction process"
Injured / Non-injured,Q504M2,Q504M2,-1.059966856,1.059966856,0.022942078,0.024177003,6,Q504M2,Pdp2,MCG53395,Q504M2_MOUSE,2,-52.03569214,0.479643079,Injured,Non-injured,mitochondrion,"protein serine/threonine phosphatase activity,[pyruvate dehydrogenase (lipoamide)] phosphatase activity,metal ion binding",protein dephosphorylation
Injured / Non-injured,Q569Z5,Q569Z5,1.094942895,1.094942895,0.023438454,0.024177003,6,Q569Z5,Ddx46,Probable ATP-dependent RNA helicase DDX46,DDX46_MOUSE,22,113.6046266,2.136046266,Injured,Non-injured,"fibrillar center,nucleus,nucleolus,cytoplasm,Cajal body,membrane,nuclear speck","RNA binding,ATP-dependent RNA helicase activity,ATP binding","mRNA splicing, via spliceosome,regulation of gene expression,RNA secondary structure unwinding"
Injured / Non-injured,Q5I0W6,Q5I0W6,-1.795338821,1.795338821,0.012298176,0.024177003,6,Q5I0W6,Mettl7a2,Methyltransferase like 7A2,Q5I0W6_MOUSE,9,-71.18960833,0.288103917,Injured,Non-injured,integral component of membrane,methyltransferase activity,methylation
