PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
Gm5580;Gm8994;Eif4a3,Protein Gm5580;Protein Gm8994;Eukaryotic initiation factor 4A-III,A0A0N4SVP8;E9PV04;Q91VC3,A0A0N4SVP8_MOUSE;E9PV04_MOUSE;IF4A3_MOUSE,";nucleolus,cytoplasm,catalytic step 2 spliceosome;nucleus,nucleoplasm,nucleolus,cytoplasm,membrane,nuclear speck,dendrite,exon-exon junction complex,neuronal cell body,catalytic step 2 spliceosome",";RNA splicing,regulation of gene expression,RNA secondary structure unwinding;nuclear-transcribed mRNA catabolic process, nonsense-mediated decay,regulation of alternative mRNA splicing, via spliceosome,rRNA processing,mRNA processing,associative learning,RNA splicing,RNA secondary structure unwinding,response to organic cyclic compound,negative regulation of translation,exploration behavior,positive regulation of translation,positive regulation of transcription from RNA polymerase II promoter,positive regulation of mRNA splicing, via spliceosome,embryonic cranial skeleton morphogenesis,mRNA transport,cellular response to selenite ion,negative regulation of excitatory postsynaptic potential,negative regulation of selenocysteine incorporation,negative regulation of selenocysteine insertion sequence binding,cellular response to brain-derived neurotrophic factor stimulus","nucleic acid binding,helicase activity,ATP binding;nucleic acid binding,ATP-dependent RNA helicase activity,ATP binding;RNA binding,mRNA binding,ATP-dependent RNA helicase activity,ATP binding,poly(A) binding,selenocysteine insertion sequence binding,RNA stem-loop binding,ribonucleoprotein complex binding",0,5,4,4,5,5,5,4,Filtered,5,4,4,5,5,5,4,Filtered,24.544790267944336,21.80524444580078,26.550865173339844,65.97767639160156,19.238433837890625,39.57270050048828,25.676496505737305,Filtered
Ndufa4,Cytochrome c oxidase subunit NDUFA4,A0A0N4SVQ1;Q62425,A0A0N4SVQ1_MOUSE;NDUA4_MOUSE,";mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex IV,extracellular exosome,mitochondrial respiratory chain complex I",";oxidation-reduction process,hydrogen ion transmembrane transport",";protein complex binding,cytochrome-c oxidase activity",0,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,1221.2000732421875,235.2303466796875,917.8990478515625,469.7367248535156,761.6539916992188,618.5645141601562,1096.83642578125,1214.6796875
Gng12,Guanine nucleotide-binding protein subunit gamma (Fragment);Guanine nucleotide-binding protein subunit gamma;Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,A0A0N4SVT3;A0A0N4SW28;Q9DAS9,A0A0N4SVT3_MOUSE;A0A0N4SW28_MOUSE;GBG12_MOUSE,";;heterotrimeric G-protein complex,actin filament,extracellular exosome",";;G-protein coupled receptor signaling pathway,cerebral cortex development,response to lipopolysaccharide",";;signal transducer activity,PDZ domain binding,phosphate ion binding",0,4,4,4,4,4,4,4,Filtered,4,4,4,4,4,4,4,Filtered,136.39344787597656,113.52615356445312,116.3842544555664,70.3062973022461,151.3894500732422,95.4101791381836,82.98819732666016,Filtered
Rab11fip5,Rab11 family-interacting protein 5,A0A0N4SW73;Q8R361,A0A0N4SW73_MOUSE;RFIP5_MOUSE,";Golgi membrane,mitochondrion,mitochondrial outer membrane,early endosome,Golgi apparatus,microtubule organizing center,secretory granule,transport vesicle membrane,early endosome membrane,intracellular membrane-bounded organelle,recycling endosome,recycling endosome membrane",";insulin secretion involved in cellular response to glucose stimulus,regulated exocytosis,negative regulation of adiponectin secretion,cellular response to acidic pH,regulation of protein localization to cell surface",";Rab GTPase binding,gamma-tubulin binding",0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,78.19236755371094,63.54063034057617,48.69782638549805,96.39393615722656,76.62775421142578,78.98821258544922,80.73628997802734,46.52981948852539
Fam136a,Protein FAM136A,A0A0N4SWI4;Q9CR98,A0A0N4SWI4_MOUSE;F136A_MOUSE,";cytoplasm,mitochondrion",;biological_process,;molecular_function,0,2,2,2,2,2,2,2,Filtered,2,2,2,2,2,2,2,Filtered,33.68099594116211,15.157526969909668,33.558719635009766,12.490899085998535,35.60884475708008,34.32071304321289,18.33342742919922,Filtered
Ndufa9,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",A0A0R3P9C8;Q9DC69,A0A0R3P9C8_MOUSE;NDUA9_MOUSE,";nucleus,nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex I,mitochondrial matrix,mitochondrial membrane",";response to glucose,mitochondrial respiratory chain complex I assembly,oxidation-reduction process,ubiquinone-6 biosynthetic process",";NADH dehydrogenase activity,protein complex binding",0,27,27,27,27,27,27,27,Filtered,27,27,27,27,27,27,27,Filtered,265.9755554199219,145.5619354248047,265.58795166015625,236.0144805908203,243.90272521972656,127.2632827758789,246.62045288085938,Filtered
Cdh1,"Cadherin 1, isoform CRA_b;Cadherin-1",A0A0R4IZW5;P09803,A0A0R4IZW5_MOUSE;CADH1_MOUSE,";cytoplasm,endosome,trans-Golgi network,plasma membrane,cell-cell junction,adherens junction,cell-cell adherens junction,cytoplasmic side of plasma membrane,cell surface,actin cytoskeleton,integral component of membrane,basolateral plasma membrane,lateral plasma membrane,catenin complex,flotillin complex,lamellipodium,cell junction,axon,node of Ranvier,lateral loop,Schmidt-Lanterman incisure,apical junction complex,axon terminus,apical part of cell,perinuclear region of cytoplasm,extracellular exosome,cell periphery,cortical actin cytoskeleton",";in utero embryonic development,trophectodermal cell differentiation,epithelial cell morphogenesis,homophilic cell adhesion via plasma membrane adhesion molecules,embryo implantation,sensory perception of sound,negative regulation of protein processing,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,protein metabolic process,negative regulation of cell-cell adhesion,positive regulation of cell-cell adhesion,regulation of protein localization,regulation of water loss via skin,adherens junction organization,uterine epithelium development,positive regulation of transcription factor import into nucleus,regulation of cysteine-type endopeptidase activity involved in apoptotic process,positive regulation of transcription, DNA-templated,decidualization,negative regulation of epithelial cell proliferation,regulation of immune response,protein homooligomerization,intestinal epithelial cell development,salivary gland cavitation,regulation of branching involved in salivary gland morphogenesis,bicellular tight junction assembly,cellular response to amino acid stimulus,cellular response to lithium ion,cellular response to indole-3-methanol,protein localization to plasma membrane,negative regulation of canonical Wnt signaling pathway,cochlea development,cell-cell adhesion,regulation of protein localization to cell surface,regulation of neuron migration",";calcium ion binding,protein binding,beta-catenin binding,cytoskeletal protein binding,protein phosphatase binding,protein domain specific binding,ankyrin binding,GTPase activating protein binding,identical protein binding,alpha-catenin binding,gamma-catenin binding,cadherin binding,cell adhesion molecule binding",0,3,3,3,3,3,3,3,Filtered,3,3,3,3,3,3,3,Filtered,18.359237670898438,27.47410774230957,23.72085952758789,11.628328323364258,11.760293960571289,16.58242416381836,17.052120208740234,Filtered
Capns1,Calpain small subunit 1,A0A0R4IZW8;O88456,A0A0R4IZW8_MOUSE;CPNS1_MOUSE,";cytosol,plasma membrane,membrane,extracellular exosome",;proteolysis,";calcium-dependent cysteine-type endopeptidase activity,calcium ion binding",0,6,6,5,6,6,6,5,Filtered,6,6,5,6,6,6,5,Filtered,14.471841812133789,38.74016571044922,9.327813148498535,37.236167907714844,15.330894470214844,25.6975040435791,14.263405799865723,Filtered
Slc9a3r2,Na(+)/H(+) exchange regulatory cofactor NHE-RF;Na(+)/H(+) exchange regulatory cofactor NHE-RF2,A0A0R4IZX2;Q9JHL1,A0A0R4IZX2_MOUSE;NHRF2_MOUSE,";nucleus,cytoplasm,plasma membrane,focal adhesion,endomembrane system,apical plasma membrane,stereocilium,stereocilium bundle,extracellular exosome",";sensory perception of sound,negative regulation of phosphatidylinositol 3-kinase signaling",";receptor binding,protein binding,beta-catenin binding,protein C-terminus binding,phosphatase binding,protein complex scaffold,cadherin binding",0,4,4,4,4,4,4,4,Filtered,4,4,4,4,4,4,4,Filtered,42.6727409362793,41.1054801940918,33.639183044433594,14.812431335449219,33.27152633666992,35.01803207397461,43.388084411621094,Filtered
Thop1,Thimet oligopeptidase,A0A0R4IZY0;Q8C1A5,A0A0R4IZY0_MOUSE;THOP1_MOUSE,;mitochondrial intermembrane space,";proteolysis,peptide metabolic process,intracellular signal transduction",";metalloendopeptidase activity,metal ion binding",0,4,4,4,4,4,4,4,Filtered,4,4,4,4,4,4,4,Filtered,2.609837770462036,6.878469944000244,5.959922790527344,11.57738971710205,2.937840461730957,11.92557144165039,3.11773681640625,Filtered
Cyp2d26,Cytochrome P450 2D26,A0A0R4IZY2;Q8CIM7,A0A0R4IZY2_MOUSE;CP2DQ_MOUSE,";endoplasmic reticulum membrane,organelle membrane",";arachidonic acid metabolic process,oxidation-reduction process",";iron ion binding,steroid hydroxylase activity,heme binding,aromatase activity",0,3,2,3,2,3,2,3,Filtered,3,2,3,2,3,2,3,Filtered,9.288236618041992,1.2621471881866455,7.454594135284424,4.1670684814453125,11.822503089904785,2.6286802291870117,7.885548114776611,Filtered
Prtn3,Myeloblastin,A0A0R4IZY6;Q61096,A0A0R4IZY6_MOUSE;PRTN3_MOUSE,";extracellular space,cytosol,plasma membrane,extracellular exosome,extracellular matrix",";proteolysis,phagocytosis,collagen catabolic process,negative regulation of phagocytosis,mature conventional dendritic cell differentiation",";serine-type endopeptidase activity,protein binding,enzyme binding",0,2,2,1,3,1,3,2,Filtered,2,2,1,3,1,3,2,Filtered,112.51753234863281,8.105636596679688,140.9432830810547,192.52943420410156,117.75819396972656,51.9672966003418,80.49490356445312,Filtered
Lims1,"LIM and senescent cell antigen-like domains 1, isoform CRA_a;LIM and senescent cell antigen-like-containing domain protein 1;LIM and senescent cell antigen-like-containing domain protein 1",A0A0R4J005;E9QP62;Q99JW4,A0A0R4J005_MOUSE;E9QP62_MOUSE;LIMS1_MOUSE,";;plasma membrane,cell-cell junction,focal adhesion,perinuclear region of cytoplasm",";;cell-matrix adhesion,establishment or maintenance of cell polarity,positive regulation of gene expression,positive regulation of cell-substrate adhesion,tumor necrosis factor-mediated signaling pathway,chordate embryonic development,negative regulation of apoptotic process,positive regulation of GTPase activity,establishment of protein localization,cell-cell junction organization,negative regulation of transcription, DNA-templated,negative regulation of epithelial cell proliferation,positive regulation of focal adhesion assembly,cell-cell adhesion,positive regulation of substrate adhesion-dependent cell spreading,positive regulation of NIK/NF-kappaB signaling,negative regulation of neural precursor cell proliferation,negative regulation of hepatocyte proliferation,positive regulation of integrin-mediated signaling pathway",";;protein binding,zinc ion binding,protein kinase binding",0,7,7,7,7,7,7,7,Filtered,7,7,7,7,7,7,7,Filtered,37.35694122314453,73.47917938232422,33.554115295410156,62.92011260986328,33.966861724853516,72.91521453857422,38.42375564575195,Filtered
Tpmt,Thiopurine S-methyltransferase,A0A0R4J018;O55060,A0A0R4J018_MOUSE;TPMT_MOUSE,";cytoplasm,extracellular exosome",;methylation,;thiopurine S-methyltransferase activity,0,16,15,17,15,17,16,17,Filtered,16,15,17,15,17,16,17,Filtered,191.02333068847656,74.26648712158203,155.201171875,94.48828887939453,132.24884033203125,115.06249237060547,162.45306396484375,Filtered
Auh,"Methylglutaconyl-CoA hydratase, mitochondrial;Methylglutaconyl-CoA hydratase, mitochondrial",A0A0R4J023;Q9JLZ3,A0A0R4J023_MOUSE;AUHM_MOUSE,;mitochondrion,";nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay,leucine catabolic process,fatty acid beta-oxidation",";RNA binding,mRNA 3'-UTR binding,enoyl-CoA hydratase activity,methylglutaconyl-CoA hydratase activity",0,7,7,7,7,7,7,7,Filtered,7,7,7,7,7,7,7,Filtered,238.1444091796875,102.9759521484375,243.21273803710938,107.72157287597656,245.6682891845703,117.03775787353516,234.43626403808594,Filtered
C9,Complement component 9;Complement component C9,A0A0R4J032;P06683,A0A0R4J032_MOUSE;CO9_MOUSE,";membrane attack complex,extracellular space,cytosol,plasma membrane,other organism cell membrane,extracellular exosome,blood microparticle",";cell killing,complement activation, alternative pathway,complement activation, classical pathway,cytolysis,protein homooligomerization",;,0,4,9,8,9,5,8,8,Filtered,4,9,8,9,5,8,8,Filtered,17.629467010498047,48.65655517578125,17.574369430541992,367.81048583984375,16.3089599609375,37.606842041015625,22.60520362854004,Filtered
Pdxdc1,"MCG129810, isoform CRA_c;Pyridoxal-dependent decarboxylase domain-containing protein 1;Isoform 2 of Pyridoxal-dependent decarboxylase domain-containing protein 1;Isoform 3 of Pyridoxal-dependent decarboxylase domain-containing protein 1;Isoform 4 of Pyridoxal-dependent decarboxylase domain-containing protein 1",A0A0R4J034;Q99K01;Q99K01-2;Q99K01-3;Q99K01-4,A0A0R4J034_MOUSE;PDXD1_MOUSE;PDXD1_MOUSE;PDXD1_MOUSE;PDXD1_MOUSE,";Golgi apparatus,intracellular membrane-bounded organelle;;;",;carboxylic acid metabolic process;;;,";carboxy-lyase activity,pyridoxal phosphate binding,cadherin binding;;;",0,3,3,3,3,3,3,3,Filtered,3,3,3,3,3,3,3,Filtered,14.340269088745117,27.161296844482422,17.838769912719727,25.558488845825195,14.605732917785645,23.083160400390625,11.697285652160645,Filtered
Kng1,Kininogen-1;Kininogen-1;Kininogen-1;Isoform LMW of Kininogen-1;Isoform 3 of Kininogen-1,A0A0R4J038;D3YTY9;O08677;O08677-2;O08677-3,A0A0R4J038_MOUSE;D3YTY9_MOUSE;KNG1_MOUSE;KNG1_MOUSE;KNG1_MOUSE,";;extracellular space,cell,extracellular matrix,extracellular exosome,blood microparticle;;",";;inflammatory response,positive regulation of cytosolic calcium ion concentration,blood coagulation,negative regulation of endopeptidase activity,negative regulation of blood coagulation,vasodilation;;",";;cysteine-type endopeptidase inhibitor activity,receptor binding;;",0,17,17,16,17,17,17,17,Filtered,17,17,16,17,17,17,17,Filtered,169.50344848632812,250.03912353515625,141.51809692382812,1331.380126953125,179.71316528320312,245.00865173339844,199.4503173828125,Filtered
Hrg,Histidine-rich glycoprotein,A0A0R4J039;Q9ESB3,A0A0R4J039_MOUSE;HRG_MOUSE,";vesicle,endolysosome,phagolysosome membrane,blood microparticle",";angiogenesis,positive regulation of immune response to tumor cell,chemotaxis,negative regulation of cell adhesion,negative regulation of cell proliferation,regulation of gene expression,regulation of platelet activation,negative regulation of lamellipodium assembly,negative regulation of endopeptidase activity,response to organic cyclic compound,heme transport,negative regulation of angiogenesis,platelet activation,regulation of blood coagulation,negative regulation of cell growth,regulation of actin cytoskeleton organization,negative regulation of cell adhesion mediated by integrin,regulation of transcription from RNA polymerase II promoter in response to iron,fibrinolysis,positive regulation of apoptotic process,regulation of protein complex assembly,negative regulation of blood vessel endothelial cell migration,regulation of peptidyl-tyrosine phosphorylation,defense response to fungus,positive regulation of focal adhesion assembly,negative regulation of fibrinolysis,Requires Ontology,heme export,negative regulation of vascular endothelial growth factor signaling pathway,positive regulation of blood vessel remodeling,negative regulation of endothelial cell chemotaxis",";serine-type endopeptidase inhibitor activity,cysteine-type endopeptidase inhibitor activity,receptor binding,protein binding,heparin binding,zinc ion binding,immunoglobulin binding,heme binding,heparan sulfate proteoglycan binding,metal ion binding",0,6,6,6,6,6,6,6,Filtered,6,6,6,6,6,6,6,Filtered,34.440155029296875,39.22479248046875,24.385133743286133,295.799072265625,26.984941482543945,51.26231384277344,27.84606170654297,Filtered
Mep1a,Meprin A subunit;Meprin A subunit alpha,A0A0R4J043;P28825,A0A0R4J043_MOUSE;MEP1A_MOUSE,";membrane,integral component of membrane,extracellular exosome",;proteolysis,";metalloendopeptidase activity,zinc ion binding",0,35,32,35,35,35,33,35,9,35,32,35,35,35,33,35,9,820.5003051757812,527.85888671875,741.1130981445312,684.17578125,852.3833618164062,265.5509948730469,790.5169677734375,811.58447265625
Scly,Selenocysteine lyase,A0A0R4J069;Q9JLI6,A0A0R4J069_MOUSE;SCLY_MOUSE,;cytosol,";selenium compound metabolic process,lipid metabolic process,response to insulin,negative regulation of cellular response to oxidative stress",";selenocysteine lyase activity,transferase activity",0,5,5,5,5,5,5,5,Filtered,5,5,5,5,5,5,5,Filtered,24.513158798217773,38.433998107910156,30.020044326782227,17.440534591674805,28.357099533081055,29.64610481262207,30.272523880004883,Filtered
Acadl,"Long-chain-specific acyl-CoA dehydrogenase, mitochondrial;Long-chain specific acyl-CoA dehydrogenase, mitochondrial",A0A0R4J083;P51174,A0A0R4J083_MOUSE;ACADL_MOUSE,";mitochondrion,mitochondrial matrix",";temperature homeostasis,fatty acid catabolic process,response to cold,carnitine metabolic process, CoA-linked,fatty acid beta-oxidation using acyl-CoA dehydrogenase,carnitine catabolic process,long-chain fatty acid catabolic process,cellular lipid catabolic process,negative regulation of fatty acid biosynthetic process,negative regulation of fatty acid oxidation,oxidation-reduction process,regulation of cholesterol metabolic process",";long-chain-acyl-CoA dehydrogenase activity,palmitoyl-CoA oxidase activity,flavin adenine dinucleotide binding",0,28,26,28,27,28,28,28,4,28,26,28,27,28,28,28,4,445.3720397949219,289.53271484375,459.5702819824219,277.1167907714844,483.64251708984375,284.5655212402344,406.8458557128906,777.9536743164062
Uap1,UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylhexosamine pyrophosphorylase;Isoform AGX1 of UDP-N-acetylhexosamine pyrophosphorylase;Isoform 3 of UDP-N-acetylhexosamine pyrophosphorylase,A0A0R4J085;A0A0R4J1F6;Q3UHZ7;Q91YN5;Q91YN5-2;Q91YN5-3,A0A0R4J085_MOUSE;A0A0R4J1F6_MOUSE;Q3UHZ7_MOUSE;UAP1_MOUSE;UAP1_MOUSE;UAP1_MOUSE,";;;nucleoplasm,cytosol,plasma membrane;;",;;;UDP-N-acetylglucosamine biosynthetic process;;,";;;UDP-N-acetylglucosamine diphosphorylase activity,identical protein binding;;",0,3,3,3,3,3,3,3,Filtered,3,3,3,3,3,3,3,Filtered,15.644403457641602,27.391279220581055,15.101820945739746,12.19443130493164,10.251953125,22.282730102539062,8.548185348510742,Filtered
Manba,Beta-mannosidase,A0A0R4J092;D6RGR1;Q8K2I4,A0A0R4J092_MOUSE;D6RGR1_MOUSE;MANBA_MOUSE,";;extracellular space,lysosome,intracellular membrane-bounded organelle",";;carbohydrate metabolic process,glycoprotein catabolic process",";;beta-mannosidase activity,hydrolase activity",0,1,2,1,2,1,2,2,Filtered,1,2,1,2,1,2,2,Filtered,4.196430206298828,9.629999160766602,6.739730358123779,12.807975769042969,4.909291744232178,12.114479064941406,5.188229560852051,Filtered
Fahd2a,Fumarylacetoacetate hydrolase domain-containing protein 2A,A0A0R4J094,A0A0R4J094_MOUSE,,,,0,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,2,311.6929016113281,157.80172729492188,328.88238525390625,105.6715087890625,312.2452087402344,129.93756103515625,310.5992431640625,106.30412292480469
Cmas,Cytidine monophospho-N-acetylneuraminic acid synthetase;N-acylneuraminate cytidylyltransferase,A0A0R4J0B4;Q99KK2,A0A0R4J0B4_MOUSE;NEUA_MOUSE,";nucleus,membrane",";N-acetylneuraminate metabolic process,CMP-N-acetylneuraminate biosynthetic process",;N-acylneuraminate cytidylyltransferase activity,0,2,2,2,2,2,2,2,Filtered,2,2,2,2,2,2,2,Filtered,8.174898147583008,3.359541893005371,11.542476654052734,10.039592742919922,11.952576637268066,11.200399398803711,7.792253494262695,Filtered
Abcg2,ATP-binding cassette sub-family G member 2,A0A0R4J0B6;Q7TMS5;S4R2E1,A0A0R4J0B6_MOUSE;ABCG2_MOUSE;S4R2E1_MOUSE,";nucleus,plasma membrane,integral component of membrane,apical plasma membrane,mitochondrial membrane,receptor complex;",";drug transmembrane transport,cholesterol efflux,xenobiotic transport,urate metabolic process;",";ATP binding,xenobiotic-transporting ATPase activity,ATPase activity, coupled to transmembrane movement of substances,protein homodimerization activity,cholesterol transporter activity;",0,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,2,249.08412170410156,205.55128479003906,293.473388671875,178.44358825683594,272.69610595703125,183.68136596679688,223.60836791992188,499.3641052246094
Pck2,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial;Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",A0A0R4J0G0;Q8BH04,A0A0R4J0G0_MOUSE;PCKGM_MOUSE,";mitochondrion,extracellular exosome",;gluconeogenesis,";phosphoenolpyruvate carboxykinase (GTP) activity,GTP binding,metal ion binding",0,3,3,3,3,3,3,3,Filtered,3,3,3,3,3,3,3,Filtered,5.609227657318115,9.721586227416992,6.434847354888916,15.45176887512207,8.440886497497559,12.50927734375,7.509056568145752,Filtered
Serpina3k,MCG1051009,A0A0R4J0I1,A0A0R4J0I1_MOUSE,,,,0,10,10,12,12,11,11,12,1,10,10,12,12,11,11,12,1,52.433048248291016,70.00933074951172,66.73262023925781,752.2827758789062,60.83939743041992,135.71575927734375,64.2783203125,281.03350830078125
Acad11,Acyl-CoA dehydrogenase family member 11,A0A0R4J0I6;Q80XL6,A0A0R4J0I6_MOUSE;ACD11_MOUSE,";nucleus,mitochondrion,peroxisome,mitochondrial membrane",;fatty acid beta-oxidation using acyl-CoA dehydrogenase,";acyl-CoA dehydrogenase activity,long-chain-acyl-CoA dehydrogenase activity,very-long-chain-acyl-CoA dehydrogenase activity,flavin adenine dinucleotide binding,medium-chain-acyl-CoA dehydrogenase activity",0,16,16,16,14,16,16,16,Filtered,16,16,16,14,16,16,16,Filtered,163.0806884765625,97.75616455078125,179.56881713867188,61.01755905151367,177.60507202148438,88.8344955444336,139.87380981445312,Filtered
Lrp1,Low density lipoprotein receptor-related protein 1;Prolow-density lipoprotein receptor-related protein 1,A0A0R4J0I9;Q91ZX7,A0A0R4J0I9_MOUSE;LRP1_MOUSE,";nucleolus,lysosomal membrane,early endosome,cytosol,integral component of plasma membrane,clathrin-coated pit,focal adhesion,membrane,basolateral plasma membrane,receptor complex,perinuclear region of cytoplasm",";cardiac septum development,receptor-mediated endocytosis,cholesterol metabolic process,positive regulation of cholesterol efflux,positive regulation of cell death,negative regulation of smooth muscle cell migration,negative regulation of Wnt signaling pathway,positive regulation of protein binding,positive regulation of lipid transport,regulation of cholesterol transport,regulation of phospholipase A2 activity,regulation of actin cytoskeleton organization,aorta morphogenesis,apoptotic cell clearance,transcytosis,positive regulation of endocytosis,coronary vasculature development,beta-amyloid clearance,positive regulation of protein localization to plasma membrane,positive regulation of lysosomal protein catabolic process,negative regulation of platelet-derived growth factor receptor-beta signaling pathway",";RNA binding,calcium ion binding,protein binding,alpha-2 macroglobulin receptor activity,clathrin heavy chain binding,protein complex binding,apolipoprotein binding",0,4,7,2,8,2,8,6,Filtered,4,7,2,8,2,8,6,Filtered,5.665203094482422,14.578530311584473,2.317931890487671,33.65650939941406,4.37329626083374,16.281496047973633,5.641541004180908,Filtered
Sep15,15 kDa selenoprotein,A0A0R4J0K1;Q9ERR7,A0A0R4J0K1_MOUSE;SEP15_MOUSE,";endoplasmic reticulum lumen,extracellular exosome",;'de novo' posttranslational protein folding,;protein binding,0,1,2,1,2,2,2,2,Filtered,1,2,0,2,2,2,2,Filtered,7.52433967590332,4.938179016113281,NaN,15.839818954467773,0.9833381175994873,6.011754989624023,2.172454595565796,Filtered
Apof,Apolipoprotein F,A0A0R4J0M4;Q91V80,A0A0R4J0M4_MOUSE;APOF_MOUSE,";cellular_component,low-density lipoprotein particle,high-density lipoprotein particle",";triglyceride metabolic process,cholesterol metabolic process,cholesterol efflux",;molecular_function,0,2,3,1,3,2,2,3,Filtered,2,3,1,3,2,2,3,Filtered,11.589984893798828,13.460570335388184,7.856135845184326,186.16200256347656,4.797237873077393,5.781208038330078,7.616691589355469,Filtered
Acad8,"Acyl-Coenzyme A dehydrogenase family, member 8;Isobutyryl-CoA dehydrogenase, mitochondrial",A0A0R4J0P1;Q9D7B6,A0A0R4J0P1_MOUSE;ACAD8_MOUSE,;mitochondrion,";valine catabolic process,lipid metabolic process,oxidation-reduction process",";acyl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",0,15,14,15,14,15,15,15,1,15,14,15,14,15,15,15,1,104.03191375732422,47.61149597167969,99.10356903076172,39.34383773803711,110.97872161865234,49.6264533996582,94.86456298828125,74.61231231689453
Slc22a18,Solute carrier family 22 member 18,A0A0R4J0P7;Q78KK3,A0A0R4J0P7_MOUSE;S22AI_MOUSE,";nuclear envelope,cytoplasm,integral component of plasma membrane,membrane,apical plasma membrane",";anion transport,drug transmembrane transport,organic anion transport,drug transport",";organic anion transmembrane transporter activity,drug transmembrane transporter activity,symporter activity,ubiquitin protein ligase binding",0,2,2,2,2,2,2,2,Filtered,2,2,2,2,2,2,2,Filtered,112.12123107910156,35.08714294433594,113.70599365234375,66.0022201538086,116.11591339111328,28.503490447998047,89.15589141845703,Filtered
Lmnb2,Lamin-B2,A0A0R4J0Q5;P21619,A0A0R4J0Q5_MOUSE;LMNB2_MOUSE,";nucleus,nuclear envelope,nuclear inner membrane,lamin filament",;,;structural molecule activity,0,3,3,3,3,3,3,2,Filtered,3,3,3,3,3,3,2,Filtered,40.95882797241211,30.482988357543945,31.078365325927734,18.67266273498535,39.877113342285156,24.925643920898438,12.192094802856445,Filtered
