Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q9D2R6,Q9D2R6,-1.116151929,1.116151929,1.40E-07,5.67E-08,16,Q9D2R6,Coa3,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",COA3_MOUSE,4,-53.86773379,0.461322662,Injured,Non-injured,"mitochondrion,integral component of mitochondrial inner membrane",molecular_function,"mitochondrial respiratory chain complex IV assembly,positive regulation of mitochondrial translation"
Injured / Non-injured,Q9WUM5,Q9WUM5,-1.281290226,1.281290226,1.42E-07,5.72E-08,16,Q9WUM5,Suclg1,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",SUCA_MOUSE,11,-58.85726023,0.411427398,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial matrix,cytosol,plasma membrane,extracellular exosome","nucleotide binding,RNA binding,succinate-CoA ligase (ADP-forming) activity,succinate-CoA ligase (GDP-forming) activity,cofactor binding",tricarboxylic acid cycle
Injured / Non-injured,Q9Z0S1,Q9Z0S1,-1.319518577,1.319518577,1.42E-07,5.73E-08,16,Q9Z0S1,Bpnt1,"3'(2'),5'-bisphosphate nucleotidase 1",BPNT1_MOUSE,14,-59.93313815,0.400668619,Injured,Non-injured,extracellular exosome,"3'(2'),5'-bisphosphate nucleotidase activity,metal ion binding","dephosphorylation,phosphatidylinositol phosphorylation"
Injured / Non-injured,Q8K0H1,Q8K0H1,-1.731998959,1.731998959,1.45E-07,5.82E-08,16,Q8K0H1,Slc47a1,Multidrug and toxin extrusion protein 1,S47A1_MOUSE,3,-69.89654374,0.301034563,Injured,Non-injured,"plasma membrane,integral component of membrane,vesicle","monovalent cation:proton antiporter activity,drug transmembrane transporter activity","drug transmembrane transport,organic cation transport,hydrogen ion transmembrane transport"
Injured / Non-injured,Q99N15,Q99N15,-0.617841189,0.617841189,1.45E-07,5.82E-08,16,Q99N15,Hsd17b10,17beta-hydroxysteroid dehydrogenase type 10/short chain L-3-hydroxyacyl-CoA dehydrogenase,Q99N15_MOUSE,17,-34.83546967,0.651645303,Injured,Non-injured,,,
Injured / Non-injured,Q8K0Z7,Q8K0Z7,-1.013876944,1.013876944,1.48E-07,5.91E-08,16,Q8K0Z7,Taco1,Translational activator of cytochrome c oxidase 1,TACO1_MOUSE,5,-50.4786326,0.495213674,Injured,Non-injured,"nucleus,mitochondrion",molecular_function,"regulation of translation,biological_process"
Injured / Non-injured,P56382,P56382,-1.328318344,1.328318344,1.49E-07,5.96E-08,16,P56382,Atp5e,"ATP synthase subunit epsilon, mitochondrial",ATP5E_MOUSE,3,-60.17678352,0.398232165,Injured,Non-injured,"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1),mitochondrion,mitochondrial inner membrane,mitochondrial proton-transporting ATP synthase complex","hydrogen-exporting ATPase activity, phosphorylative mechanism,proton-transporting ATP synthase activity, rotational mechanism,ATPase activity","ATP synthesis coupled proton transport,Requires Ontology"
Injured / Non-injured,P14246,P14246,-1.782878633,1.782878633,1.50E-07,5.98E-08,16,P14246,Slc2a2,"Solute carrier family 2, facilitated glucose transporter member 2",GTR2_MOUSE,4,-70.93970272,0.290602973,Injured,Non-injured,"cytoplasm,plasma membrane,brush border,cell-cell junction,integral component of membrane,apical plasma membrane","glucose transmembrane transporter activity,dehydroascorbic acid transporter activity,D-glucose transmembrane transporter activity","carbohydrate transport,glucose transport,endocrine pancreas development,dehydroascorbic acid transport,glucose transmembrane transport"
Injured / Non-injured,P60710,P60710,0.858068538,0.858068538,1.51E-07,5.98E-08,16,P60710,Actb,"Actin, cytoplasmic 1",ACTB_MOUSE,28,81.26099861,1.812609986,Injured,Non-injured,"nuclear chromatin,extracellular space,nucleus,cytosol,plasma membrane,focal adhesion,actin cytoskeleton,membrane,intracellular ribonucleoprotein complex,cortical cytoskeleton,vesicle,NuA4 histone acetyltransferase complex,cytoplasmic ribonucleoprotein granule,myelin sheath,protein complex,extracellular exosome,blood microparticle,dense body","protein binding,ATP binding,kinesin binding,Tat protein binding,identical protein binding,nitric-oxide synthase binding,structural constituent of postsynaptic actin cytoskeleton,RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,nucleosomal DNA binding","retina homeostasis,substantia nigra development,ATP-dependent chromatin remodeling,membrane organization,platelet aggregation,postsynaptic actin cytoskeleton organization"
Injured / Non-injured,Q60991,Q60991,-2.098939812,2.098939812,1.51E-07,5.98E-08,16,Q60991,Cyp7b1,25-hydroxycholesterol 7-alpha-hydroxylase,CP7B1_MOUSE,3,-76.65702756,0.233429724,Injured,Non-injured,"endoplasmic reticulum membrane,organelle membrane,intracellular membrane-bounded organelle","iron ion binding,oxysterol 7-alpha-hydroxylase activity,heme binding","bile acid biosynthetic process,digestion,cholesterol metabolic process,negative regulation of intracellular estrogen receptor signaling pathway,B cell chemotaxis,positive regulation of epithelial cell proliferation,oxidation-reduction process,prostate gland epithelium morphogenesis"
Injured / Non-injured,P70372,P70372,1.279783661,1.279783661,1.52E-07,6.00E-08,16,P70372,Elavl1,ELAV-like protein 1,ELAV1_MOUSE,7,142.8025648,2.428025648,Injured,Non-injured,"nucleus,nucleoplasm,cytoplasm,cytosol,membrane,ribonucleoprotein complex","RNA binding,double-stranded RNA binding,mRNA binding,mRNA 3'-UTR binding,protein binding,AU-rich element binding,protein kinase binding,mRNA 3'-UTR AU-rich region binding,protein homodimerization activity","positive regulation of translation,mRNA stabilization,negative regulation of gene silencing by miRNA,3'-UTR-mediated mRNA stabilization,regulation of stem cell population maintenance"
Injured / Non-injured,Q3V384,Q3V384,-1.901594401,1.901594401,1.55E-07,6.08E-08,16,Q3V384,Lace1,Lactation elevated protein 1,LACE1_MOUSE,2,-73.23525896,0.26764741,Injured,Non-injured,"mitochondrion,mitochondrial membrane","molecular_function,ATP binding,hydrolase activity","mitochondrial electron transport, cytochrome c to oxygen,mitochondrion organization,mitochondrial protein catabolic process"
Injured / Non-injured,Q5M8N4;Q5M8N4-2,Q5M8N4;Q5M8N4-2,-1.016435741,1.016435741,1.57E-07,6.11E-08,16,Q5M8N4;Q5M8N4-2,Sdr39u1,Epimerase family protein SDR39U1;Isoform 2 of Epimerase family protein SDR39U1,D39U1_MOUSE,6,-50.566387,0.49433613,Injured,Non-injured,nucleus;,"molecular_function,oxidoreductase activity,coenzyme binding;","biological_process,oxidation-reduction process;"
Injured / Non-injured,P48036,P48036,1.491262506,1.491262506,1.61E-07,6.29E-08,16,P48036,Anxa5,Annexin A5,ANXA5_MOUSE,21,181.1348895,2.811348895,Injured,Non-injured,"intracellular,focal adhesion,external side of plasma membrane,membrane,extracellular exosome,endothelial microparticle","calcium ion binding,protein binding,calcium-dependent phospholipid binding","blood coagulation,response to organic substance,negative regulation of coagulation"
Injured / Non-injured,P56135,P56135,-0.977371954,0.977371954,1.63E-07,6.33E-08,16,P56135,Atp5j2,"ATP synthase subunit f, mitochondrial",ATPK_MOUSE,4,-49.20958925,0.507904108,Injured,Non-injured,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),nucleus,nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial proton-transporting ATP synthase complex,integral component of membrane,extracellular exosome",ATPase activity,"ATP biosynthetic process,proton transport"
Injured / Non-injured,D3Z041;P41216,D3Z041;P41216,-1.16925228,1.16925228,1.64E-07,6.35E-08,16,D3Z041;P41216,Acsl1,Long-chain-fatty-acid--CoA ligase 1,D3Z041_MOUSE;ACSL1_MOUSE,25,-55.5348265,0.444651735,Injured,Non-injured,";mitochondrion,mitochondrial outer membrane,peroxisomal membrane,endoplasmic reticulum membrane,plasma membrane,membrane,integral component of membrane",";long-chain fatty acid-CoA ligase activity,ATP binding,decanoate--CoA ligase activity",";long-chain fatty acid metabolic process,triglyceride metabolic process,response to nutrient,lipid biosynthetic process,response to organic cyclic compound,adiponectin-activated signaling pathway,response to oleic acid,xenobiotic catabolic process,response to drug,long-chain fatty acid import,positive regulation of protein serine/threonine kinase activity"
Injured / Non-injured,O54962,O54962,1.717062593,1.717062593,1.67E-07,6.46E-08,16,O54962,Banf1,Barrier-to-autointegration factor,BAF_MOUSE,6,228.7663386,3.287663386,Injured,Non-injured,"condensed chromosome,nucleus,nucleoplasm,cytoplasm,cytosol,extracellular exosome","DNA binding,protein C-terminus binding,enzyme binding,protein homodimerization activity,protein N-terminus binding,LEM domain binding","DNA integration,negative regulation of viral genome replication,establishment of integrated proviral latency"
Injured / Non-injured,P09671,P09671,-0.993805875,0.993805875,1.69E-07,6.52E-08,16,P09671,Sod2,"Superoxide dismutase [Mn], mitochondrial",SODM_MOUSE,10,-49.78486647,0.502151335,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial matrix,mitochondrial nucleoid,myelin sheath,extracellular exosome","DNA binding,superoxide dismutase activity,protein binding,oxidoreductase activity,oxygen binding,enzyme binding,manganese ion binding,identical protein binding","response to reactive oxygen species,response to superoxide,age-dependent response to oxidative stress,age-dependent response to reactive oxygen species,response to hypoxia,release of cytochrome c from mitochondria,liver development,detection of oxygen,vasodilation by acetylcholine involved in regulation of systemic arterial blood pressure,regulation of transcription from RNA polymerase II promoter,glutathione metabolic process,superoxide metabolic process,response to oxidative stress,mitochondrion organization,heart development,locomotory behavior,regulation of blood pressure,negative regulation of cell proliferation,intrinsic apoptotic signaling pathway in response to DNA damage,intrinsic apoptotic signaling pathway in response to oxidative stress,apoptotic mitochondrial changes,response to cold,post-embryonic development,response to manganese ion,response to zinc ion,response to selenium ion,response to gamma radiation,response to activity,removal of superoxide radicals,respiratory electron transport chain,hemopoiesis,positive regulation of cell migration,oxygen homeostasis,response to lipopolysaccharide,response to L-ascorbic acid,response to silicon dioxide,response to isolation stress,response to immobilization stress,vasodilation,response to drug,response to hydrogen peroxide,superoxide anion generation,negative regulation of neuron apoptotic process,positive regulation of nitric oxide biosynthetic process,negative regulation of fat cell differentiation,response to cadmium ion,negative regulation of fibroblast proliferation,neuron development,response to axon injury,erythrophore differentiation,hydrogen peroxide biosynthetic process,regulation of catalytic activity,protein homotetramerization,response to electrical stimulus,regulation of mitochondrial membrane potential,iron ion homeostasis,response to hyperoxia,response to magnetism,cellular response to ethanol,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,sensory perception of sound"
Injured / Non-injured,Q9Z1Q9,Q9Z1Q9,1.74467276,1.74467276,1.71E-07,6.55E-08,16,Q9Z1Q9,Vars,Valine--tRNA ligase,SYVC_MOUSE,14,235.1188317,3.351188317,Injured,Non-injured,"mitochondrion,cytosol","aminoacyl-tRNA editing activity,valine-tRNA ligase activity,ATP binding","valyl-tRNA aminoacylation,regulation of translational fidelity"
Injured / Non-injured,Q9Z2J0,Q9Z2J0,-1.345456988,1.345456988,1.71E-07,6.55E-08,16,Q9Z2J0,Slc23a1,Solute carrier family 23 member 1,S23A1_MOUSE,4,-60.64706857,0.393529314,Injured,Non-injured,"cytoplasm,plasma membrane,basal plasma membrane,integral component of membrane,apical plasma membrane,intracellular organelle,extracellular exosome","L-ascorbate:sodium symporter activity,sodium ion transmembrane transporter activity,L-ascorbic acid transporter activity,dehydroascorbic acid transporter activity,sodium-dependent L-ascorbate transmembrane transporter activity","sodium ion transport,brain development,response to toxic substance,L-ascorbic acid transport,lung development,vitamin transmembrane transport,sodium ion transmembrane transport,dehydroascorbic acid transport,transepithelial L-ascorbic acid transport,carboxylic acid transmembrane transport"
Injured / Non-injured,P97315,P97315,1.282125125,1.282125125,1.76E-07,6.69E-08,16,P97315,Csrp1,Cysteine and glycine-rich protein 1,CSRP1_MOUSE,7,143.1969481,2.431969481,Injured,Non-injured,"nucleus,nucleoplasm,focal adhesion,actin cytoskeleton,extracellular exosome","RNA binding,protein binding,metal ion binding","response to metal ion,actin cytoskeleton organization,platelet aggregation"
Injured / Non-injured,Q9JIF7,Q9JIF7,0.736455647,0.736455647,1.76E-07,6.69E-08,16,Q9JIF7,Copb1,Coatomer subunit beta,COPB_MOUSE,17,66.60776568,1.666077657,Injured,Non-injured,"Golgi membrane,endoplasmic reticulum-Golgi intermediate compartment,Golgi apparatus,cytosol,plasma membrane,membrane,COPI vesicle coat,COPI-coated vesicle,intracellular membrane-bounded organelle",structural molecule activity,"intracellular protein transport,ER to Golgi vesicle-mediated transport,retrograde vesicle-mediated transport, Golgi to ER,intra-Golgi vesicle-mediated transport"
Injured / Non-injured,Q99J77,Q99J77,1.711357626,1.711357626,1.83E-07,6.96E-08,16,Q99J77,Nans,N-acetylneuraminic acid synthase (Sialic acid synthase),Q99J77_MOUSE,5,227.4688381,3.274688381,Injured,Non-injured,"cytosol,extracellular exosome",N-acylneuraminate-9-phosphate synthase activity,carbohydrate biosynthetic process
Injured / Non-injured,F6UXY4;Q5SWY8,F6UXY4;Q5SWY8,-1.230366298,1.230366298,1.86E-07,7.02E-08,16,F6UXY4;Q5SWY8,Slc5a10,Sodium/glucose cotransporter 5 (Fragment);Sodium/glucose cotransporter 5,F6UXY4_MOUSE;SC5AA_MOUSE,3,-57.37907816,0.426209218,Injured,Non-injured,";integral component of plasma membrane,extracellular exosome",;glucose:sodium symporter activity,";sodium ion transport,glucose transmembrane transport"
Injured / Non-injured,Q61656;Q8BTS0,Q61656;Q8BTS0,1.286715618,1.286715618,1.85E-07,7.02E-08,16,Q61656;Q8BTS0,Ddx5,Probable ATP-dependent RNA helicase DDX5;DEAD (Asp-Glu-Ala-Asp) box polypeptide 5,DDX5_MOUSE;Q8BTS0_MOUSE,20,143.972006,2.43972006,Injured,Non-injured,"nucleus,nucleolus,cytoplasm,membrane,intracellular ribonucleoprotein complex,extracellular matrix,extracellular exosome,catalytic step 2 spliceosome,SMAD protein complex;","transcription cofactor activity,RNA binding,RNA helicase activity,mRNA 3'-UTR binding,ATP-dependent RNA helicase activity,protein binding,ATP binding,MH2 domain binding,pre-mRNA binding,ribonucleoprotein complex binding,SMAD binding,androgen receptor binding,R-SMAD binding,primary miRNA binding,promoter-specific chromatin binding;","negative regulation of transcription from RNA polymerase II promoter,alternative mRNA splicing, via spliceosome,regulation of alternative mRNA splicing, via spliceosome,nuclear-transcribed mRNA catabolic process,epithelial to mesenchymal transition,regulation of transcription from RNA polymerase II promoter,circadian rhythm,mRNA transcription,RNA secondary structure unwinding,BMP signaling pathway,intracellular estrogen receptor signaling pathway,androgen receptor signaling pathway,regulation of protein import into nucleus, translocation,positive regulation of DNA damage response, signal transduction by p53 class mediator,myoblast differentiation,regulation of osteoblast differentiation,positive regulation of transcription, DNA-templated,regulation of androgen receptor signaling pathway,pri-miRNA transcription from RNA polymerase II promoter,intrinsic apoptotic signaling pathway by p53 class mediator,positive regulation of production of miRNAs involved in gene silencing by miRNA,regulation of skeletal muscle cell differentiation;"
Injured / Non-injured,Q9CWJ9,Q9CWJ9,1.339877687,1.339877687,1.91E-07,7.18E-08,16,Q9CWJ9,Atic,Bifunctional purine biosynthesis protein PURH,PUR9_MOUSE,16,153.1298573,2.531298573,Injured,Non-injured,"mitochondrion,membrane,extracellular exosome","IMP cyclohydrolase activity,phosphoribosylaminoimidazolecarboxamide formyltransferase activity,protein homodimerization activity,cadherin binding","brainstem development,'de novo' IMP biosynthetic process,nucleoside metabolic process,response to inorganic substance,cerebellum development,cerebral cortex development,animal organ regeneration,dihydrofolate metabolic process,tetrahydrofolate biosynthetic process"
Injured / Non-injured,Q60972,Q60972,0.980202749,0.980202749,1.92E-07,7.19E-08,16,Q60972,Rbbp4,Histone-binding protein RBBP4,RBBP4_MOUSE,2,97.27426291,1.972742629,Injured,Non-injured,"nuclear chromatin,nucleus,nucleoplasm,cytosol,NuRD complex,NURF complex,CAF-1 complex,ESC/E(Z) complex,protein complex","protein binding,histone deacetylase binding,RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,DNA-dependent ATPase activity,nucleosomal DNA binding","chromatin silencing at rDNA,DNA replication,DNA replication-dependent nucleosome assembly,DNA replication-independent nucleosome assembly,chromatin remodeling,transcription, DNA-templated,cell cycle,chromatin modification,chromatin assembly,ATP-dependent chromatin remodeling,response to growth hormone"
Injured / Non-injured,Q91VA0,Q91VA0,-1.513616822,1.513616822,1.94E-07,7.26E-08,16,Q91VA0,Acsm1,"Acyl-coenzyme A synthetase ACSM1, mitochondrial",ACSM1_MOUSE,13,-64.97679109,0.350232089,Injured,Non-injured,"mitochondrion,mitochondrial matrix,extracellular exosome,blood microparticle","acyl-CoA ligase activity,fatty-acyl-CoA synthase activity,ATP binding,GTP binding,fatty acid ligase activity,metal ion binding,butyrate-CoA ligase activity","fatty acid biosynthetic process,acyl-CoA metabolic process"
Injured / Non-injured,Q9CXI0,Q9CXI0,-1.096709642,1.096709642,1.95E-07,7.26E-08,16,Q9CXI0,Coq5,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",COQ5_MOUSE,4,-53.24183048,0.467581695,Injured,Non-injured,"mitochondrion,mitochondrial matrix,protein complex,mitochondrial inner membrane","2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity","ubiquinone biosynthetic process,methylation"
Injured / Non-injured,A1BN54,A1BN54,2.40037422,2.40037422,1.96E-07,7.27E-08,16,A1BN54,Actn1,Alpha actinin 1a,A1BN54_MOUSE,31,427.9400887,5.279400887,Injured,Non-injured,,,
Injured / Non-injured,P22315;Q544X6,P22315;Q544X6,-0.914932377,0.914932377,1.98E-07,7.35E-08,16,P22315;Q544X6,Fech,"Ferrochelatase, mitochondrial;Ferrochelatase",HEMH_MOUSE;Q544X6_MOUSE,9,-46.963127,0.53036873,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane;","ferrochelatase activity,iron ion binding,protein binding,heme binding,iron-responsive element binding,tetrapyrrole binding,2 iron, 2 sulfur cluster binding;","porphyrin-containing compound biosynthetic process,heme biosynthetic process,cholesterol metabolic process,response to light stimulus,detection of UV,regulation of gene expression,regulation of eIF2 alpha phosphorylation by heme,erythrocyte differentiation,very-low-density lipoprotein particle assembly,protoporphyrinogen IX metabolic process,regulation of hemoglobin biosynthetic process,iron ion homeostasis;"
Injured / Non-injured,Q9D3D9,Q9D3D9,-1.030046328,1.030046328,2.02E-07,7.45E-08,16,Q9D3D9,Atp5d,"ATP synthase subunit delta, mitochondrial",ATPD_MOUSE,3,-51.03055767,0.489694423,Injured,Non-injured,"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1),mitochondrion,mitochondrial envelope,mitochondrial inner membrane,mitochondrial proton-transporting ATP synthase complex,proton-transporting ATP synthase complex","hydrogen ion transmembrane transporter activity,ATPase activity,proton-transporting ATP synthase activity, rotational mechanism","ATP synthesis coupled proton transport,proton transport,Requires Ontology"
Injured / Non-injured,Q8R0Y6,Q8R0Y6,-1.414172945,1.414172945,2.03E-07,7.49E-08,16,Q8R0Y6,Aldh1l1,Cytosolic 10-formyltetrahydrofolate dehydrogenase,AL1L1_MOUSE,52,-62.47752088,0.375224791,Injured,Non-injured,"mitochondrion,cytosol,extracellular exosome","aldehyde dehydrogenase (NAD) activity,protein binding,formyltetrahydrofolate dehydrogenase activity,hydroxymethyl-, formyl- and related transferase activity","one-carbon metabolic process,biosynthetic process,10-formyltetrahydrofolate catabolic process,oxidation-reduction process"
Injured / Non-injured,F8WIV2;Q60854,F8WIV2;Q60854,2.131508574,2.131508574,2.06E-07,7.53E-08,16,F8WIV2;Q60854,Serpinb6a;Serpinb6,Serpin B6,F8WIV2_MOUSE;SPB6_MOUSE,11,338.1754253,4.381754253,Injured,Non-injured,";extracellular space,intracellular,cytoplasm,protein complex,extracellular exosome",";protease binding,serine-type endopeptidase inhibitor activity,protein binding",";sensory perception of sound,gonad development,negative regulation of endopeptidase activity,cellular response to osmotic stress"
Injured / Non-injured,O55142,O55142,0.87070385,0.87070385,2.06E-07,7.53E-08,16,O55142,Rpl35a,60S ribosomal protein L35a,RL35A_MOUSE,5,82.85547825,1.828554782,Injured,Non-injured,"mitochondrion,membrane,cytosolic large ribosomal subunit,extracellular matrix,extracellular exosome","RNA binding,structural constituent of ribosome","cytoplasmic translation,rRNA processing,ribosomal large subunit biogenesis"
Injured / Non-injured,Q9WV92-4;Q9WV92-5;Q9WV92-6;Q9WV92-7;Q9WV92-8,Q9WV92-4;Q9WV92-5;Q9WV92-6;Q9WV92-7;Q9WV92-8,-1.147509019,1.147509019,2.06E-07,7.53E-08,16,Q9WV92-4;Q9WV92-5;Q9WV92-6;Q9WV92-7;Q9WV92-8,Epb41l3,Isoform 4 of Band 4.1-like protein 3;Isoform 5 of Band 4.1-like protein 3;Isoform 6 of Band 4.1-like protein 3;Isoform 7 of Band 4.1-like protein 3;Isoform 8 of Band 4.1-like protein 3,E41L3_MOUSE,9,-54.85960395,0.45140396,Injured,Non-injured,;;;;,;;;;,;;;;
Injured / Non-injured,O08553,O08553,1.104031938,1.104031938,2.08E-07,7.58E-08,16,O08553,Dpysl2,Dihydropyrimidinase-related protein 2,DPYL2_MOUSE,19,114.9545931,2.149545931,Injured,Non-injured,"mitochondrion,cytosol,plasma membrane,axon,dendrite,growth cone,neuronal cell body,terminal bouton,myelin sheath,protein complex,extracellular exosome,microtubule,membrane","protein binding,microtubule binding,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,protein kinase binding,identical protein binding","response to amphetamine,endocytosis,cytoskeleton organization,axon guidance,regulation of neuron projection development,positive regulation of glutamate secretion,spinal cord development,olfactory bulb development,regulation of axon extension,response to cocaine,response to drug,synaptic vesicle transport"
Injured / Non-injured,Q9JJU8,Q9JJU8,1.873936598,1.873936598,2.17E-07,7.89E-08,16,Q9JJU8,Sh3bgrl,SH3 domain-binding glutamic acid-rich-like protein,SH3L1_MOUSE,7,266.5313495,3.665313495,Injured,Non-injured,"extracellular space,cytoplasm,extracellular exosome","molecular_function,SH3 domain binding",biological_process
Injured / Non-injured,D3Z4B0;E9Q6E5;F6RDI8;Q3UIX4,D3Z4B0;E9Q6E5;F6RDI8;Q3UIX4,1.565407358,1.565407358,2.22E-07,8.02E-08,16,D3Z4B0;E9Q6E5;F6RDI8;Q3UIX4,Srsf11,Protein Srsf11 (Fragment);Protein Srsf11;Protein Srsf11 (Fragment);Protein Srsf11,D3Z4B0_MOUSE;E9Q6E5_MOUSE;F6RDI8_MOUSE;Q3UIX4_MOUSE,2,195.9610573,2.959610573,Injured,Non-injured,;nuclear speck;;,;RNA binding;;,";biological_process,RNA splicing;;"
Injured / Non-injured,Q9CYW4,Q9CYW4,-1.36321909,1.36321909,2.26E-07,8.13E-08,16,Q9CYW4,Hdhd3,Haloacid dehalogenase-like hydrolase domain-containing protein 3,HDHD3_MOUSE,5,-61.12860174,0.388713983,Injured,Non-injured,mitochondrion,hydrolase activity,metabolic process
Injured / Non-injured,P40142,P40142,0.951996167,0.951996167,2.27E-07,8.15E-08,16,P40142,Tkt,Transketolase,TKT_MOUSE,38,93.45475188,1.934547519,Injured,Non-injured,"nucleoplasm,nuclear body,nuclear speck,vesicle,myelin sheath,extracellular exosome","transketolase activity,protein homodimerization activity,metal ion binding,cofactor binding","regulation of growth,glyceraldehyde-3-phosphate biosynthetic process"
Injured / Non-injured,P14206,P14206,0.801517067,0.801517067,2.29E-07,8.19E-08,16,P14206,Rpsa,40S ribosomal protein SA,RSSA_MOUSE,15,74.29329452,1.742932945,Injured,Non-injured,"basement membrane,nucleus,cytoplasm,plasma membrane,small ribosomal subunit,membrane,cytosolic small ribosomal subunit,90S preribosome,neuronal cell body,extracellular exosome","RNA binding,structural constituent of ribosome,laminin receptor activity,ribosome binding,laminin binding","ribosomal small subunit assembly,endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA),endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA),rRNA export from nucleus,translation,epithelial cell differentiation,cell-cell adhesion"
Injured / Non-injured,P56812,P56812,1.05327653,1.05327653,2.29E-07,8.19E-08,16,P56812,Pdcd5,Programmed cell death protein 5,PDCD5_MOUSE,5,107.5237608,2.075237608,Injured,Non-injured,"nucleus,cytoplasm,cytosol,extracellular exosome","DNA binding,heparin binding,acetyltransferase activator activity,beta-tubulin binding","apoptotic process,negative regulation of cell proliferation,positive regulation of gene expression,programmed cell death,positive regulation of apoptotic process,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,cellular response to transforming growth factor beta stimulus,positive regulation of release of cytochrome c from mitochondria,positive regulation of protein import into mitochondrial outer membrane,negative regulation of chaperone-mediated protein folding"
Injured / Non-injured,A0A0R4J0P7;Q78KK3,A0A0R4J0P7;Q78KK3,-1.30361757,1.30361757,2.33E-07,8.28E-08,16,A0A0R4J0P7;Q78KK3,Slc22a18,Solute carrier family 22 member 18,A0A0R4J0P7_MOUSE;S22AI_MOUSE,2,-59.48908911,0.405109109,Injured,Non-injured,";nuclear envelope,cytoplasm,integral component of plasma membrane,membrane,apical plasma membrane",";organic anion transmembrane transporter activity,drug transmembrane transporter activity,symporter activity,ubiquitin protein ligase binding",";anion transport,drug transmembrane transport,organic anion transport,drug transport"
Injured / Non-injured,Q9CX86,Q9CX86,1.690256441,1.690256441,2.34E-07,8.31E-08,16,Q9CX86,Hnrnpa0,Heterogeneous nuclear ribonucleoprotein A0,ROA0_MOUSE,5,222.7140616,3.227140616,Injured,Non-injured,"nucleoplasm,intracellular ribonucleoprotein complex","RNA binding,AU-rich element binding,protein kinase binding","inflammatory response,response to lipopolysaccharide,3'-UTR-mediated mRNA stabilization"
Injured / Non-injured,Q9QWR8,Q9QWR8,1.219077609,1.219077609,2.34E-07,8.31E-08,16,Q9QWR8,Naga,Alpha-N-acetylgalactosaminidase,NAGAB_MOUSE,5,132.7978297,2.327978297,Injured,Non-injured,"cytoplasm,lysosome,extracellular exosome","alpha-galactosidase activity,alpha-N-acetylgalactosaminidase activity,protein homodimerization activity","oligosaccharide metabolic process,carbohydrate catabolic process,glycoside catabolic process,glycolipid catabolic process,glycosylceramide catabolic process"
Injured / Non-injured,P26369;Q80XR5,P26369;Q80XR5,1.413447741,1.413447741,2.37E-07,8.35E-08,16,P26369;Q80XR5,U2af2,Splicing factor U2AF 65 kDa subunit,U2AF2_MOUSE;Q80XR5_MOUSE,5,166.3729788,2.663729788,Injured,Non-injured,"commitment complex,nucleus,spliceosomal complex,nuclear speck,U2-type prespliceosome,U2AF,Prp19 complex;","RNA binding,protein binding,poly-pyrimidine tract binding,enzyme binding,pre-mRNA 3'-splice site binding,C2H2 zinc finger domain binding;","mRNA splicing, via spliceosome,RNA splicing,negative regulation of protein ubiquitination,positive regulation of RNA splicing,negative regulation of mRNA splicing, via spliceosome,regulation of mitophagy,positive regulation of protein targeting to mitochondrion;"
Injured / Non-injured,Q9D8E6,Q9D8E6,0.754686967,0.754686967,2.37E-07,8.35E-08,16,Q9D8E6,Rpl4,60S ribosomal protein L4,RL4_MOUSE,18,68.7265453,1.687265453,Injured,Non-injured,"nucleus,nucleolus,cytoplasm,rough endoplasmic reticulum,focal adhesion,membrane,cytosolic large ribosomal subunit,intracellular ribonucleoprotein complex,extracellular exosome","RNA binding,structural constituent of ribosome,protein binding",cytoplasmic translation
