Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,P60824,P60824,1.471299372,1.471299372,0.000689846,0.000262485,8,P60824,Cirbp,Cold-inducible RNA-binding protein,CIRBP_MOUSE,3,177.2715074,2.772715074,Injured,Non-injured,"nucleus,nucleoplasm,nucleolus,cytoplasm,cytoplasmic stress granule","RNA binding,mRNA 3'-UTR binding,poly(U) RNA binding,translation repressor activity,small ribosomal subunit rRNA binding","response to UV,negative regulation of translation,negative regulation of cell growth,stress granule assembly,positive regulation of translation,mRNA stabilization,cellular response to cold,regulation of cell cycle G1/S phase transition"
Injured / Non-injured,P62196,P62196,0.770373641,0.770373641,0.000697664,0.000262485,8,P62196,Psmc5,26S protease regulatory subunit 8,PRS8_MOUSE,11,70.57114854,1.705711485,Injured,Non-injured,"proteasome complex,nucleus,holo TFIIH complex,cytoplasm,proteasome regulatory particle,proteasome regulatory particle, base subcomplex,membrane,inclusion body,proteasome accessory complex,cytoplasmic vesicle,nuclear proteasome complex,cytosolic proteasome complex,extracellular exosome,blood microparticle,postsynapse","receptor binding,protein binding,ATP binding,transcription factor binding,TBP-class protein binding,thyrotropin-releasing hormone receptor binding,proteasome-activating ATPase activity","regulation of transcription from RNA polymerase II promoter,ER-associated ubiquitin-dependent protein catabolic process,proteasome-mediated ubiquitin-dependent protein catabolic process,negative regulation of transcription, DNA-templated,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly,modulation of synaptic transmission,positive regulation of inclusion body assembly,positive regulation of proteasomal protein catabolic process"
Injured / Non-injured,P70698,P70698,2.308360892,2.308360892,0.000696161,0.000262485,8,P70698,Ctps1,CTP synthase 1,PYRG1_MOUSE,7,395.3200058,4.953200058,Injured,Non-injured,membrane,"CTP synthase activity,ATP binding,identical protein binding","CTP biosynthetic process,glutamine metabolic process,T cell proliferation,B cell proliferation,'de novo' CTP biosynthetic process"
Injured / Non-injured,Q08879;Q08879-2,Q08879;Q08879-2,2.652758144,2.652758144,0.000704432,0.000262485,8,Q08879;Q08879-2,Fbln1,Fibulin-1;Isoform C of Fibulin-1,FBLN1_MOUSE,3,528.8684,6.288684,Injured,Non-injured,"proteinaceous extracellular matrix,basement membrane,extracellular space,extracellular exosome,elastic fiber,fibrinogen complex,extracellular matrix;","fibronectin binding,integrin binding,extracellular matrix structural constituent,calcium ion binding,protein binding,protein C-terminus binding,peptidase activator activity,protein complex binding,identical protein binding,fibrinogen binding;","negative regulation of protein phosphorylation,negative regulation of cell adhesion,embryo implantation,positive regulation of gene expression,positive regulation of peptidase activity,extracellular matrix organization,positive regulation of fibroblast proliferation,negative regulation of ERK1 and ERK2 cascade,blood coagulation, fibrin clot formation,negative regulation of substrate adhesion-dependent cell spreading,negative regulation of transformation of host cell by virus,positive regulation of substrate-dependent cell migration, cell attachment to substrate,negative regulation of cell motility,negative regulation of stem cell proliferation,negative regulation of transforming growth factor-beta secretion;"
Injured / Non-injured,Q3UUI3,Q3UUI3,-1.555800775,1.555800775,0.000737978,0.000262485,8,Q3UUI3,Them4,Acyl-coenzyme A thioesterase THEM4,THEM4_MOUSE,3,-65.98603194,0.340139681,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial intermembrane space,cytosol,ruffle membrane","palmitoyl-CoA hydrolase activity,Requires Ontology","fatty acid metabolic process,viral process,protein kinase B signaling,regulation of mitochondrial membrane permeability involved in apoptotic process"
Injured / Non-injured,Q60972,Q60972,0.980202749,0.980202749,0.000723512,0.000262485,8,Q60972,Rbbp4,Histone-binding protein RBBP4,RBBP4_MOUSE,2,97.27426291,1.972742629,Injured,Non-injured,"nuclear chromatin,nucleus,nucleoplasm,cytosol,NuRD complex,NURF complex,CAF-1 complex,ESC/E(Z) complex,protein complex","protein binding,histone deacetylase binding,RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,DNA-dependent ATPase activity,nucleosomal DNA binding","chromatin silencing at rDNA,DNA replication,DNA replication-dependent nucleosome assembly,DNA replication-independent nucleosome assembly,chromatin remodeling,transcription, DNA-templated,cell cycle,chromatin modification,chromatin assembly,ATP-dependent chromatin remodeling,response to growth hormone"
Injured / Non-injured,Q64516;Q64516-1;Q64516-2,Q64516;Q64516-1;Q64516-2,-1.485679441,1.485679441,0.000738387,0.000262485,8,Q64516;Q64516-1;Q64516-2,Gk,Glycerol kinase;Isoform 1 of Glycerol kinase;Isoform 2 of Glycerol kinase,GLPK_MOUSE,22,-64.29196726,0.357080327,Injured,Non-injured,"nucleus,mitochondrion,mitochondrial outer membrane,cytosol;;","glycerol kinase activity,ATP binding;;","glycerol metabolic process,triglyceride metabolic process,phosphorylation,regulation of fatty acid metabolic process,glycerol catabolic process,glucose homeostasis,glycerol-3-phosphate biosynthetic process;;"
Injured / Non-injured,Q8BFY9;Q8BFY9-2,Q8BFY9;Q8BFY9-2,1.304005643,1.304005643,0.000701823,0.000262485,8,Q8BFY9;Q8BFY9-2,Tnpo1,Transportin-1;Isoform 2 of Transportin-1,TNPO1_MOUSE,8,146.9134871,2.469134871,Injured,Non-injured,"cytoplasm,nuclear membrane,nuclear periphery,extracellular exosome;","RNA binding,protein binding,nuclear localization sequence binding,Ran GTPase binding,protein transporter activity;","protein import into nucleus, translocation,NLS-bearing protein import into nucleus,ribosomal protein import into nucleus;"
Injured / Non-injured,Q8BWF0,Q8BWF0,-1.516872426,1.516872426,0.000698623,0.000262485,8,Q8BWF0,Aldh5a1,"Succinate-semialdehyde dehydrogenase, mitochondrial",SSDH_MOUSE,13,-65.0557358,0.349442642,Injured,Non-injured,mitochondrion,"succinate-semialdehyde dehydrogenase (NAD+) activity,succinate-semialdehyde dehydrogenase [NAD(P)+] activity,NAD binding","glucose metabolic process,acetate metabolic process,succinate metabolic process,glutamate metabolic process,glutamate decarboxylation to succinate,glutamine metabolic process,glycerophospholipid metabolic process,glucosylceramide metabolic process,galactosylceramide metabolic process,glutathione metabolic process,central nervous system development,gamma-aminobutyric acid metabolic process,gamma-aminobutyric acid catabolic process,post-embryonic development,respiratory electron transport chain,neurotransmitter catabolic process,short-chain fatty acid metabolic process,protein homotetramerization,oxidation-reduction process"
Injured / Non-injured,Q8C2Q3,Q8C2Q3,0.660930858,0.660930858,0.000742645,0.000262485,8,Q8C2Q3,Rbm14,RNA-binding protein 14,RBM14_MOUSE,5,58.11024561,1.581102456,Injured,Non-injured,"nucleus,transcription factor complex,nucleolus,cytoplasm,nuclear speck","RNA binding,ligand-dependent nuclear receptor transcription coactivator activity","activation of innate immune response,transcription, DNA-templated,histone deacetylation,positive regulation of transcription from RNA polymerase II promoter,negative regulation of centriole replication,SMAD protein signal transduction,centriole assembly"
Injured / Non-injured,Q8CGC7,Q8CGC7,0.712571875,0.712571875,0.000718784,0.000262485,8,Q8CGC7,Eprs,Bifunctional glutamate/proline--tRNA ligase,SYEP_MOUSE,27,63.87228458,1.638722846,Injured,Non-injured,"cytoplasm,cytosol,membrane,aminoacyl-tRNA synthetase multienzyme complex,intracellular ribonucleoprotein complex,GAIT complex","glutamate-tRNA ligase activity,proline-tRNA ligase activity,ATP binding,zinc ion binding,RNA stem-loop binding,protein homodimerization activity,GTPase binding","glutamyl-tRNA aminoacylation,prolyl-tRNA aminoacylation,negative regulation of translation,cellular response to interferon-gamma"
Injured / Non-injured,Q8JZN5,Q8JZN5,-1.180342348,1.180342348,0.000719788,0.000262485,8,Q8JZN5,Acad9,"Acyl-CoA dehydrogenase family member 9, mitochondrial",ACAD9_MOUSE,18,-55.8753221,0.441246779,Injured,Non-injured,"nucleus,mitochondrion,dendrite,mitochondrial membrane","long-chain-acyl-CoA dehydrogenase activity,flavin adenine dinucleotide binding,medium-chain-acyl-CoA dehydrogenase activity","long-chain fatty acid metabolic process,mitochondrial respiratory chain complex I assembly,medium-chain fatty acid metabolic process,oxidation-reduction process"
Injured / Non-injured,Q91VD9,Q91VD9,-1.21439207,1.21439207,0.000728803,0.000262485,8,Q91VD9,Ndufs1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUS1_MOUSE,40,-56.90453605,0.430954639,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex I,mitochondrial intermembrane space,myelin sheath,plasma membrane respiratory chain complex I","NADH dehydrogenase (ubiquinone) activity,electron carrier activity,metal ion binding,iron-sulfur cluster binding,2 iron, 2 sulfur cluster binding,4 iron, 4 sulfur cluster binding","apoptotic mitochondrial changes,ATP synthesis coupled electron transport,cellular respiration,ATP metabolic process,regulation of mitochondrial membrane potential,reactive oxygen species metabolic process"
Injured / Non-injured,Q91XF0,Q91XF0,-1.119433333,1.119433333,0.000692192,0.000262485,8,Q91XF0,Pnpo,Pyridoxine-5'-phosphate oxidase,PNPO_MOUSE,2,-53.97254217,0.460274578,Injured,Non-injured,"nucleoplasm,cytosol,extracellular exosome","pyridoxamine-phosphate oxidase activity,FMN binding,pyridoxal phosphate binding,protein homodimerization activity","pyridoxine biosynthetic process,pyridoxal phosphate biosynthetic process,oxidation-reduction process"
Injured / Non-injured,Q921M7,Q921M7,2.587075699,2.587075699,0.000740226,0.000262485,8,Q921M7,Fam49b,Protein FAM49B,FA49B_MOUSE,4,500.8794983,6.008794983,Injured,Non-injured,"cilium,membrane,extracellular exosome","protein binding,MHC class Ib protein binding, via antigen binding groove","positive regulation of T cell mediated cytotoxicity,positive regulation of interferon-gamma production,positive regulation of T cell activation,positive regulation of memory T cell activation"
Injured / Non-injured,Q99PV0,Q99PV0,1.567433846,1.567433846,0.000719949,0.000262485,8,Q99PV0,Prpf8,Pre-mRNA-processing-splicing factor 8,PRP8_MOUSE,17,196.3770724,2.963770724,Injured,Non-injured,"nucleus,U5 snRNP,membrane,nuclear speck,U4/U6 x U5 tri-snRNP complex,catalytic step 2 spliceosome","second spliceosomal transesterification activity,RNA binding,U6 snRNA binding,U1 snRNA binding,U2 snRNA binding,U5 snRNA binding,K63-linked polyubiquitin binding,pre-mRNA intronic binding","spliceosomal tri-snRNP complex assembly,mRNA splicing, via spliceosome,cellular response to lipopolysaccharide,cellular response to tumor necrosis factor"
Injured / Non-injured,Q9CR86,Q9CR86,1.736375671,1.736375671,0.000707176,0.000262485,8,Q9CR86,Carhsp1,Calcium-regulated heat stable protein 1,CHSP1_MOUSE,2,233.1970601,3.331970601,Injured,Non-injured,"cytoplasmic mRNA processing body,cytosol,P granule,extracellular exosome,cytoplasmic exosome (RNase complex)","DNA binding,mRNA 3'-UTR binding,protein binding","regulation of transcription, DNA-templated,regulation of mRNA stability"
Injured / Non-injured,Q9CVB6,Q9CVB6,0.848586321,0.848586321,0.000696446,0.000262485,8,Q9CVB6,Arpc2,Actin-related protein 2/3 complex subunit 2,ARPC2_MOUSE,9,80.07355414,1.800735541,Injured,Non-injured,"endosome,Arp2/3 protein complex,plasma membrane,focal adhesion,cell leading edge,muscle cell projection membrane,neuron projection,synapse,extracellular exosome","structural constituent of cytoskeleton,protein binding,actin filament binding","positive regulation of lamellipodium assembly,actin filament polymerization,positive regulation of actin filament polymerization,Arp2/3 complex-mediated actin nucleation,positive regulation of substrate adhesion-dependent cell spreading"
Injured / Non-injured,Q9CXY6,Q9CXY6,1.090507176,1.090507176,0.000739994,0.000262485,8,Q9CXY6,Ilf2,Interleukin enhancer-binding factor 2,ILF2_MOUSE,4,112.948885,2.12948885,Injured,Non-injured,"extracellular region,nucleus,nucleolus,cytoplasm,membrane,intracellular ribonucleoprotein complex","DNA binding,RNA binding,double-stranded RNA binding,ATP binding,transferase activity","transcription, DNA-templated,immune response,positive regulation of transcription, DNA-templated"
Injured / Non-injured,Q9D172,Q9D172,-1.626308939,1.626308939,0.000735973,0.000262485,8,Q9D172,D10Jhu81e,"ES1 protein homolog, mitochondrial",ES1_MOUSE,11,-67.60841294,0.323915871,Injured,Non-injured,mitochondrion,molecular_function,biological_process
Injured / Non-injured,Q9EQH3,Q9EQH3,0.282621724,0.282621724,0.000737386,0.000262485,8,Q9EQH3,Vps35,Vacuolar protein sorting-associated protein 35,VPS35_MOUSE,20,21.64033745,1.216403375,Injured,Non-injured,"cytoplasm,lysosome,lysosomal membrane,endosome,early endosome,late endosome,cytosol,endosome membrane,postsynaptic density,integral component of membrane,retromer complex,retromer, cargo-selective complex,neuron projection,neuronal cell body,perinuclear region of cytoplasm,extracellular exosome,tubular endosome,mitochondrion-derived vesicle,mitochondrion","protein binding,protein transporter activity,D1 dopamine receptor binding","vacuolar protein processing,lysosome organization,positive regulation of gene expression,negative regulation of gene expression,regulation of mitochondrion organization,regulation of protein stability,protein destabilization,regulation of cellular protein metabolic process,negative regulation of protein homooligomerization,protein localization to organelle,retrograde transport, endosome to Golgi,mitochondrial fragmentation involved in apoptotic process,transcytosis,negative regulation of inflammatory response,voluntary musculoskeletal movement,positive regulation of dopamine receptor signaling pathway,negative regulation of cell death,positive regulation of Wnt protein secretion,positive regulation of mitochondrial fission,positive regulation of canonical Wnt signaling pathway,positive regulation of locomotion involved in locomotory behavior,mitochondrion to lysosome transport,neurotransmitter receptor transport, endosome to plasma membrane,negative regulation of neuron death,negative regulation of late endosome to lysosome transport,regulation of dendritic spine maintenance,positive regulation of dopamine biosynthetic process,positive regulation of cellular protein catabolic process,negative regulation of cellular protein localization,negative regulation of lysosomal protein catabolic process,retrograde transport, endosome to plasma membrane,regulation of terminal button organization"
Injured / Non-injured,Q9QUM9,Q9QUM9,0.775846726,0.775846726,0.000718473,0.000262485,8,Q9QUM9,Psma6,Proteasome subunit alpha type-6,PSA6_MOUSE,8,71.21946531,1.712194653,Injured,Non-injured,"proteasome complex,cytoplasmic mRNA processing body,nucleus,nucleoplasm,cytoplasm,cytosol,proteasome core complex,polysome,nuclear matrix,proteasome core complex, alpha-subunit complex,myofibril,sarcomere,extracellular exosome","RNA binding,threonine-type endopeptidase activity,NF-kappaB binding","ubiquitin-dependent protein catabolic process,skeletal muscle tissue development,positive regulation of NF-kappaB transcription factor activity,proteolysis involved in cellular protein catabolic process"
Injured / Non-injured,Q9R112,Q9R112,-1.118142681,1.118142681,0.000709324,0.000262485,8,Q9R112,Sqrdl,"Sulfide:quinone oxidoreductase, mitochondrial",SQRD_MOUSE,13,-53.93134706,0.460686529,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane","quinone binding,sulfide:quinone oxidoreductase activity","sulfide oxidation, using sulfide:quinone oxidoreductase,hydrogen sulfide metabolic process"
Injured / Non-injured,Q9R1P1,Q9R1P1,0.62758895,0.62758895,0.000743287,0.000262485,8,Q9R1P1,Psmb3,Proteasome subunit beta type-3,PSB3_MOUSE,4,54.49808439,1.544980844,Injured,Non-injured,"proteasome complex,nucleus,cytosol,proteasome core complex,proteasome core complex, beta-subunit complex,extracellular exosome","endopeptidase activity,threonine-type endopeptidase activity","protein catabolic process,proteasome-mediated ubiquitin-dependent protein catabolic process"
Injured / Non-injured,Q9WUM3,Q9WUM3,0.814337213,0.814337213,0.000716382,0.000262485,8,Q9WUM3,Coro1b,Coronin-1B,COR1B_MOUSE,9,75.84901003,1.7584901,Injured,Non-injured,"stress fiber,cytoplasm,cytosol,actin filament,plasma membrane,focal adhesion,actin cytoskeleton,lamellipodium,cell leading edge,perinuclear region of cytoplasm,extracellular exosome,cell periphery","protein binding,identical protein binding,cadherin binding,actin filament binding,Arp2/3 complex binding","cell migration,actin cytoskeleton organization,ruffle organization,negative regulation of Arp2/3 complex-mediated actin nucleation,endothelial cell chemotaxis,cellular response to platelet-derived growth factor stimulus,wound healing,actin filament bundle assembly,negative regulation of smooth muscle cell chemotaxis,actin filament branching,protein localization to cell leading edge,positive regulation of lamellipodium morphogenesis"
Injured / Non-injured,Q9Z0P5;Q9Z0P5-2,Q9Z0P5;Q9Z0P5-2,2.699774354,2.699774354,0.000713129,0.000262485,8,Q9Z0P5;Q9Z0P5-2,Twf2,Twinfilin-2;Isoform 2 of Twinfilin-2,TWF2_MOUSE,4,549.7002921,6.497002921,Injured,Non-injured,"cytoplasm,cytoskeleton,lamellipodium,filopodium,growth cone,stereocilium,perinuclear region of cytoplasm,extracellular exosome;","RNA binding,actin monomer binding,protein kinase C binding,ATP binding,phosphatidylinositol-4,5-bisphosphate binding,cadherin binding;","positive regulation of lamellipodium assembly,positive regulation of neuron projection development,cell projection organization,negative regulation of actin filament polymerization,regulation of microvillus length,regulation of actin cytoskeleton organization,intracellular signal transduction,positive regulation of axon extension,cellular response to retinoic acid,cellular response to growth factor stimulus;"
Injured / Non-injured,Q9Z2I8;Q9Z2I8-2,Q9Z2I8;Q9Z2I8-2,-1.13077029,1.13077029,0.000730223,0.000262485,8,Q9Z2I8;Q9Z2I8-2,Suclg2,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial;Isoform 2 of Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCB2_MOUSE,21,-54.33281682,0.456671832,Injured,Non-injured,"mitochondrion,plasma membrane,succinate-CoA ligase complex (GDP-forming);","succinate-CoA ligase (GDP-forming) activity,succinate-semialdehyde dehydrogenase (NAD+) activity,ATP binding,GTP binding,GDP binding,metal ion binding,protein heterodimerization activity;","tricarboxylic acid cycle,succinyl-CoA metabolic process,succinate metabolic process;"
Injured / Non-injured,Q64674,Q64674,2.352913231,2.352913231,0.000746217,0.000263073,8,Q64674,Srm,Spermidine synthase,SPEE_MOUSE,5,410.854778,5.10854778,Injured,Non-injured,,"spermidine synthase activity,identical protein binding,protein homodimerization activity","spermidine biosynthetic process,cellular response to leukemia inhibitory factor"
Injured / Non-injured,P63001;Q3TLP8,P63001;Q3TLP8,0.425077045,0.425077045,0.000749633,0.000263548,8,P63001;Q3TLP8,Rac1,"Ras-related C3 botulinum toxin substrate 1;RAS-related C3 botulinum substrate 1, isoform CRA_a",RAC1_MOUSE;Q3TLP8_MOUSE,8,34.26442024,1.342644202,Injured,Non-injured,"pericentriolar material,phagocytic cup,nucleus,cytoplasm,trans-Golgi network,cytosol,plasma membrane,focal adhesion,membrane,extrinsic component of plasma membrane,lamellipodium,extracellular matrix,cytoplasmic vesicle,early endosome membrane,ruffle membrane,cytoplasmic ribonucleoprotein granule,melanosome,cell projection,dendritic spine,kinocilium,extracellular exosome,actin filament;","GTPase activity,protein binding,GTP binding,enzyme binding,protein kinase binding,GTP-dependent protein binding,thioesterase binding,Rho GDP-dissociation inhibitor binding;","positive regulation of protein phosphorylation,auditory receptor cell morphogenesis,epithelial cell morphogenesis,endocytosis,phagocytosis, engulfment,hyperosmotic response,cytoskeleton organization,cell adhesion,G-protein coupled receptor signaling pathway,small GTPase mediated signal transduction,axon guidance,regulation of cell size,regulation of lamellipodium assembly,positive regulation of lamellipodium assembly,regulation of fibroblast migration,positive regulation of cell-substrate adhesion,regulation of neuron maturation,dendrite development,cell migration,cerebral cortex radially oriented cell migration,embryonic olfactory bulb interneuron precursor migration,cerebral cortex GABAergic interneuron development,regulation of cell morphogenesis,lamellipodium assembly,actin cytoskeleton organization,actin filament polymerization,regulation of cell migration,positive regulation of actin filament polymerization,positive regulation of microtubule polymerization,ruffle organization,negative regulation of interleukin-23 production,substrate adhesion-dependent cell spreading,non-canonical Wnt signaling pathway,positive regulation of phosphatidylinositol 3-kinase activity,engulfment of apoptotic cell,cell-cell junction organization,hepatocyte growth factor receptor signaling pathway,regulation of neuronal synaptic plasticity,anatomical structure arrangement,neuron projection morphogenesis,dendrite morphogenesis,cell motility,homeostasis of number of cells within a tissue,regulation of stress fiber assembly,positive regulation of stress fiber assembly,localization within membrane,positive regulation of focal adhesion assembly,synaptic transmission, GABAergic,Wnt signaling pathway, planar cell polarity pathway,regulation of respiratory burst,positive regulation of dendritic spine development,semaphorin-plexin signaling pathway,dopaminergic neuron differentiation,protein localization to plasma membrane,positive regulation of neutrophil chemotaxis,cochlea morphogenesis,ruffle assembly,positive regulation of substrate adhesion-dependent cell spreading,midbrain dopaminergic neuron differentiation;"
Injured / Non-injured,P97429,P97429,1.14082495,1.14082495,0.000750098,0.000263548,8,P97429,Anxa4,Annexin A4,ANXA4_MOUSE,19,120.5070757,2.205070757,Injured,Non-injured,"nucleus,cytoplasm,plasma membrane,cell surface,vesicle membrane,apical plasma membrane,nuclear membrane,perinuclear region of cytoplasm,extracellular exosome","calcium ion binding,calcium-dependent phospholipid binding,identical protein binding,calcium-dependent protein binding,NF-kappaB binding","kidney development,regulation of transcription from RNA polymerase II promoter,Notch signaling pathway,epithelial cell differentiation,negative regulation of NF-kappaB transcription factor activity,negative regulation of interleukin-8 secretion"
Injured / Non-injured,Q3UXD9;Q99MZ7,Q3UXD9;Q99MZ7,-1.456660008,1.456660008,0.000761271,0.00026479,8,Q3UXD9;Q99MZ7,Pecr,Peroxisomal trans-2-enoyl-CoA reductase,Q3UXD9_MOUSE;PECR_MOUSE,13,-63.56643707,0.364335629,Injured,Non-injured,";mitochondrion,peroxisome,peroxisomal membrane,intracellular membrane-bounded organelle",";receptor binding,trans-2-enoyl-CoA reductase (NADPH) activity",";fatty acid elongation,phytol metabolic process,oxidation-reduction process"
Injured / Non-injured,Q60604,Q60604,2.213838948,2.213838948,0.000758363,0.00026479,8,Q60604,Scin,Adseverin,ADSV_MOUSE,22,363.9080716,4.639080716,Injured,Non-injured,"podosome,cytoplasm,brush border,cell junction,cell projection,extracellular exosome","calcium ion binding,actin filament binding","negative regulation of cell proliferation,regulation of chondrocyte differentiation,sequestering of actin monomers,positive regulation of apoptotic process,positive regulation of megakaryocyte differentiation,actin filament severing,positive regulation of actin nucleation,actin filament capping"
Injured / Non-injured,Q8C7H1,Q8C7H1,-2.168464574,2.168464574,0.000760265,0.00026479,8,Q8C7H1,Mmaa,"Methylmalonic aciduria type A homolog, mitochondrial",MMAA_MOUSE,3,-77.75527104,0.22244729,Injured,Non-injured,"cellular_component,mitochondrion","molecular_function,GTPase activity,GTP binding","biological_process,cobalamin biosynthetic process"
Injured / Non-injured,Q8CHT0,Q8CHT0,-1.742966461,1.742966461,0.000759913,0.00026479,8,Q8CHT0,Aldh4a1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",AL4A1_MOUSE,19,-70.12452535,0.298754747,Injured,Non-injured,"mitochondrion,mitochondrial matrix","1-pyrroline-5-carboxylate dehydrogenase activity,aldehyde dehydrogenase (NAD) activity,identical protein binding","proline catabolic process to glutamate,oxidation-reduction process"
Injured / Non-injured,Q8R0Y6,Q8R0Y6,-1.414172945,1.414172945,0.000758465,0.00026479,8,Q8R0Y6,Aldh1l1,Cytosolic 10-formyltetrahydrofolate dehydrogenase,AL1L1_MOUSE,52,-62.47752088,0.375224791,Injured,Non-injured,"mitochondrion,cytosol,extracellular exosome","aldehyde dehydrogenase (NAD) activity,protein binding,formyltetrahydrofolate dehydrogenase activity,hydroxymethyl-, formyl- and related transferase activity","one-carbon metabolic process,biosynthetic process,10-formyltetrahydrofolate catabolic process,oxidation-reduction process"
Injured / Non-injured,Q9DBF1-2,Q9DBF1-2,-0.932191804,0.932191804,0.000756063,0.00026479,8,Q9DBF1-2,Aldh7a1,Isoform 2 of Alpha-aminoadipic semialdehyde dehydrogenase,AL7A1_MOUSE,25,-47.59384402,0.52406156,Injured,Non-injured,,,
Injured / Non-injured,P61514,P61514,0.785149643,0.785149643,0.000767694,0.000265321,8,P61514,Rpl37a,60S ribosomal protein L37a,RL37A_MOUSE,3,72.32710564,1.723271056,Injured,Non-injured,"nucleus,focal adhesion,cytosolic large ribosomal subunit,extracellular exosome","RNA binding,structural constituent of ribosome,metal ion binding",translation
Injured / Non-injured,Q61425,Q61425,-1.246644765,1.246644765,0.000767722,0.000265321,8,Q61425,Hadh,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HCDH_MOUSE,18,-57.857283,0.42142717,Injured,Non-injured,"nucleoplasm,cytoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial matrix","3-hydroxyacyl-CoA dehydrogenase activity,NAD+ binding","fatty acid beta-oxidation,response to activity,response to insulin,response to drug,negative regulation of insulin secretion"
Injured / Non-injured,Q8BP43,Q8BP43,3.254652966,3.254652966,0.000765129,0.000265321,8,Q8BP43,Tpm1,"Tropomyosin 1, alpha, isoform CRA_c",Q8BP43_MOUSE,2,854.4389806,9.544389806,Injured,Non-injured,,,
Injured / Non-injured,Q9JK42,Q9JK42,-1.52772389,1.52772389,0.0007679,0.000265321,8,Q9JK42,Pdk2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",PDK2_MOUSE,5,-65.31758872,0.346824113,Injured,Non-injured,"nucleoplasm,mitochondrion,cytosol,mitochondrial pyruvate dehydrogenase complex","pyruvate dehydrogenase (acetyl-transferring) kinase activity,protein binding,ATP binding,protein homodimerization activity","glucose metabolic process,regulation of gluconeogenesis,protein phosphorylation,regulation of pH,insulin receptor signaling pathway,regulation of acetyl-CoA biosynthetic process from pyruvate,regulation of cellular ketone metabolic process,regulation of glucose metabolic process,cellular response to nutrient,cellular response to reactive oxygen species,glucose homeostasis,intrinsic apoptotic signaling pathway by p53 class mediator"
Injured / Non-injured,A0A0A0MQ68;Q60759,A0A0A0MQ68;Q60759,-1.440434669,1.440434669,0.000774257,0.00026671,8,A0A0A0MQ68;Q60759,Gcdh,"Glutaryl-CoA dehydrogenase, mitochondrial;Glutaryl-CoA dehydrogenase, mitochondrial",A0A0A0MQ68_MOUSE;GCDH_MOUSE,11,-63.15437244,0.368456276,Injured,Non-injured,";mitochondrion,mitochondrial inner membrane,mitochondrial matrix",";glutaryl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",";tryptophan metabolic process,fatty acid beta-oxidation using acyl-CoA dehydrogenase"
Injured / Non-injured,A2AH85;O08810,A2AH85;O08810,1.282815192,1.282815192,0.000778017,0.00026671,8,A2AH85;O08810,Eftud2,116 kDa U5 small nuclear ribonucleoprotein component,A2AH85_MOUSE;U5S1_MOUSE,10,143.3133015,2.433133015,Injured,Non-injured,";nucleus,nucleoplasm,cytosol,Cajal body,membrane,nuclear speck,extracellular matrix,U4/U6 x U5 tri-snRNP complex,catalytic step 2 spliceosome",";RNA binding,GTPase activity,GTP binding",";mRNA processing,RNA splicing"
