Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q9ESG4,Q9ESG4,-1.152645095,1.152645095,2.16E-07,3.15E-07,16,Q9ESG4,Tmem27,Collectrin,TMM27_MOUSE,5,-55.0200206,0.449799794,Injured,Non-injured,"cytoplasm,integral component of membrane,brush border membrane,extracellular exosome","protein binding,metallopeptidase activity,peptidyl-dipeptidase activity","proteolysis,positive regulation of SNARE complex assembly,positive regulation of insulin secretion involved in cellular response to glucose stimulus,positive regulation of calcium ion-dependent exocytosis,positive regulation of amino acid transport"
Injured / Non-injured,Q9QZD8,Q9QZD8,-0.999936885,0.999936885,2.16E-07,3.15E-07,16,Q9QZD8,Slc25a10,Mitochondrial dicarboxylate carrier,DIC_MOUSE,18,-49.99781254,0.500021875,Injured,Non-injured,"nucleus,nucleoplasm,mitochondrion,mitochondrial inner membrane,integral component of membrane","phosphate ion transmembrane transporter activity,sulfate transmembrane transporter activity,thiosulfate transmembrane transporter activity,oxaloacetate transmembrane transporter activity,malate transmembrane transporter activity,succinate transmembrane transporter activity,secondary active transmembrane transporter activity,antiporter activity,phosphate transmembrane transporter activity","mitochondrial transport,sulfate transport,thiosulfate transport,oxaloacetate transport,phosphate ion transmembrane transport,succinate transmembrane transport,malate transmembrane transport,oxaloacetate(2-) transmembrane transport,sulfate transmembrane transport"
Injured / Non-injured,P23198;Q9DCC5,P23198;Q9DCC5,1.523948178,1.523948178,2.27E-07,3.28E-07,16,P23198;Q9DCC5,Cbx3,Chromobox protein homolog 3;Cbx3 protein,CBX3_MOUSE;Q9DCC5_MOUSE,6,187.5769765,2.875769765,Injured,Non-injured,"chromosome, centromeric region,condensed chromosome, centromeric region,nuclear chromosome, telomeric region,chromatin,nucleus,nuclear envelope,nucleoplasm,nuclear euchromatin,nuclear heterochromatin,spindle,chromocenter,nuclear pericentric heterochromatin;","transcription regulatory region sequence-specific DNA binding,protein binding,enzyme binding,protein domain specific binding,identical protein binding,histone methyltransferase binding;","transcription, DNA-templated,chromatin modification,positive regulation of gene expression, epigenetic,negative regulation of transcription, DNA-templated,rhythmic process;"
Injured / Non-injured,Q07076,Q07076,0.619757423,0.619757423,2.27E-07,3.28E-07,16,Q07076,Anxa7,Annexin A7,ANXA7_MOUSE,17,53.66167905,1.53661679,Injured,Non-injured,"nucleus,nuclear envelope,endoplasmic reticulum membrane,cytosol,plasma membrane,membrane,vesicle,extracellular exosome,chromaffin granule membrane","RNA binding,integrin binding,calcium ion binding,protein binding,calcium-dependent phospholipid binding,calcium-dependent protein binding","cellular calcium ion homeostasis,autophagy,hemostasis,cell proliferation,regulation of cell shape,response to salt stress,cellular water homeostasis,negative regulation of gene expression,response to organic cyclic compound,epithelial cell differentiation,social behavior,response to calcium ion,membrane fusion"
Injured / Non-injured,Q91XE4,Q91XE4,-1.608812217,1.608812217,2.28E-07,3.28E-07,16,Q91XE4,Acy3,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming),ACY3_MOUSE,18,-67.21318236,0.327868176,Injured,Non-injured,"cytoplasm,membrane,apical plasma membrane,extracellular exosome","aminoacylase activity,protein binding,hydrolase activity, acting on ester bonds,identical protein binding,metal ion binding",metabolic process
Injured / Non-injured,Q9QZD9,Q9QZD9,0.777750076,0.777750076,2.35E-07,3.37E-07,16,Q9QZD9,Eif3i,Eukaryotic translation initiation factor 3 subunit I,EIF3I_MOUSE,15,71.4455045,1.714455045,Injured,Non-injured,"eukaryotic translation initiation factor 3 complex,extracellular exosome,eukaryotic translation initiation factor 3 complex, eIF3m","translation initiation factor activity,protein binding",translational initiation
Injured / Non-injured,Q9CQC7,Q9CQC7,-1.103150552,1.103150552,2.42E-07,3.45E-07,16,Q9CQC7,Ndufb4,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUB4_MOUSE,8,-53.45011696,0.46549883,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex I,integral component of membrane,nuclear membrane,extracellular exosome","molecular_function,NADH dehydrogenase (ubiquinone) activity","response to oxidative stress,mitochondrial respiratory chain complex I assembly,oxidation-reduction process"
Injured / Non-injured,Q60825;Q9D2V6,Q60825;Q9D2V6,-2.66110163,2.66110163,2.44E-07,3.48E-07,16,Q60825;Q9D2V6,Slc34a1,Sodium-dependent phosphate transport protein 2A,NPT2A_MOUSE;Q9D2V6_MOUSE,9,-84.19011948,0.158098805,Injured,Non-injured,"cytoplasm,plasma membrane,brush border,integral component of membrane,basolateral plasma membrane,apical plasma membrane,vesicle;","sodium:phosphate symporter activity,protein binding,sodium-dependent phosphate transmembrane transporter activity;","phosphate ion transport,response to lead ion,cellular phosphate ion homeostasis,phosphate ion transmembrane transport,sodium ion transmembrane transport,sodium-dependent phosphate transport,response to cadmium ion,response to mercury ion,bone remodeling,phosphate ion homeostasis;"
Injured / Non-injured,A0A0R4J275;Q7TMF3,A0A0R4J275;Q7TMF3,-0.831968655,0.831968655,2.56E-07,3.63E-07,16,A0A0R4J275;Q7TMF3,Ndufa12,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,A0A0R4J275_MOUSE;NDUAC_MOUSE,15,-43.82378434,0.561762157,Injured,Non-injured,";mitochondrion,mitochondrial respiratory chain complex I,cytosol",";molecular_function,NADH dehydrogenase (ubiquinone) activity,electron carrier activity",";response to oxidative stress,mitochondrial ATP synthesis coupled electron transport"
Injured / Non-injured,Q9WTP7,Q9WTP7,-1.069185957,1.069185957,2.57E-07,3.64E-07,16,Q9WTP7,Ak3,"GTP:AMP phosphotransferase AK3, mitochondrial",KAD3_MOUSE,19,-52.34121614,0.476587839,Injured,Non-injured,"mitochondrion,mitochondrial matrix","adenylate kinase activity,ATP binding,GTP binding,nucleoside triphosphate adenylate kinase activity","AMP metabolic process,GTP metabolic process,ITP metabolic process,UTP metabolic process,nucleotide phosphorylation"
Injured / Non-injured,P70168,P70168,1.099572906,1.099572906,2.59E-07,3.66E-07,16,P70168,Kpnb1,Importin subunit beta-1,IMB1_MOUSE,28,114.2912446,2.142912446,Injured,Non-injured,"nuclear envelope,nucleoplasm,cytoplasm,cytosol,membrane,nuclear membrane,nuclear periphery,protein complex,extracellular exosome,endoplasmic reticulum tubular network","RNA binding,protein binding,nuclear localization sequence binding,Ran GTPase binding,protein transporter activity,enzyme binding,protein domain specific binding,Hsp90 protein binding","protein import into nucleus, translocation,protein import into nucleus,NLS-bearing protein import into nucleus,ribosomal protein import into nucleus,mitotic chromosome movement towards spindle pole,mitotic metaphase plate congression,astral microtubule organization,Ran protein signal transduction,establishment of mitotic spindle localization,establishment of protein localization,mitotic spindle assembly"
Injured / Non-injured,Q9ERS2,Q9ERS2,-1.103114447,1.103114447,2.64E-07,3.71E-07,16,Q9ERS2,Ndufa13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,NDUAD_MOUSE,10,-53.44895199,0.46551048,Injured,Non-injured,"nucleus,nucleoplasm,cytoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain,mitochondrial respiratory chain complex I,integral component of membrane,mitochondrial membrane,extracellular exosome","NADH dehydrogenase activity,ATP binding,NADH dehydrogenase (ubiquinone) activity","negative regulation of cell growth,mitochondrial respiratory chain complex I assembly,cellular response to interferon-beta,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,protein import into mitochondrial inner membrane,positive regulation of protein catabolic process,negative regulation of transcription, DNA-templated,oxidation-reduction process,cellular response to retinoic acid,reactive oxygen species metabolic process,apoptotic signaling pathway,extrinsic apoptotic signaling pathway,negative regulation of intrinsic apoptotic signaling pathway"
Injured / Non-injured,Q8R086,Q8R086,-1.400748181,1.400748181,2.65E-07,3.73E-07,16,Q8R086,Suox,"Sulfite oxidase, mitochondrial",SUOX_MOUSE,20,-62.126732,0.37873268,Injured,Non-injured,"mitochondrion,mitochondrial intermembrane space","sulfite oxidase activity,heme binding,molybdenum ion binding,molybdopterin cofactor binding","sulfur compound metabolic process,nitrate assimilation,oxidation-reduction process"
Injured / Non-injured,K3W4L7;Q9DCG6,K3W4L7;Q9DCG6,-1.761616377,1.761616377,2.72E-07,3.78E-07,16,K3W4L7;Q9DCG6,Pbld2;Pbld1,Phenazine biosynthesis-like domain-containing protein 2;Phenazine biosynthesis-like domain-containing protein 1,K3W4L7_MOUSE;PBLD1_MOUSE,16,-70.50824416,0.294917558,Injured,Non-injured,";cytoplasm,extracellular exosome",";isomerase activity,identical protein binding",";biosynthetic process,negative regulation of epithelial cell migration,negative regulation of epithelial to mesenchymal transition,maintenance of gastrointestinal epithelium,negative regulation of transforming growth factor beta receptor signaling pathway,negative regulation of epithelial cell proliferation,negative regulation of SMAD protein import into nucleus,negative regulation of pathway-restricted SMAD protein phosphorylation"
Injured / Non-injured,P28798;Q3U9N4,P28798;Q3U9N4,0.8237034,0.8237034,2.71E-07,3.78E-07,16,P28798;Q3U9N4,Grn,Granulins,GRN_MOUSE;Q3U9N4_MOUSE,12,76.99436135,1.769943614,Injured,Non-injured,"extracellular space,mitochondrion,lysosome,endosome,endoplasmic reticulum,extracellular exosome;","RNA binding,cytokine activity;","blastocyst hatching,embryo implantation,regulation of receptor activity,positive regulation of epithelial cell proliferation;"
Injured / Non-injured,Q3UEB3-2;Q3UEB3-3,Q3UEB3-2;Q3UEB3-3,1.208304657,1.208304657,2.70E-07,3.78E-07,16,Q3UEB3-2;Q3UEB3-3,Puf60,Isoform 2 of Poly(U)-binding-splicing factor PUF60;Isoform 3 of Poly(U)-binding-splicing factor PUF60,PUF60_MOUSE,13,131.0659465,2.310659465,Injured,Non-injured,;,;,;
Injured / Non-injured,Q64727,Q64727,1.160207902,1.160207902,2.72E-07,3.78E-07,16,Q64727,Vcl,Vinculin,VINC_MOUSE,59,123.4896316,2.234896316,Injured,Non-injured,"podosome,cytoplasm,plasma membrane,brush border,cell-cell junction,adherens junction,cell-cell adherens junction,zonula adherens,fascia adherens,focal adhesion,actin cytoskeleton,sarcolemma,costamere,protein complex,membrane raft,extracellular exosome,outer dense plaque of desmosome,inner dense plaque of desmosome,extracellular vesicle,terminal web","dystroglycan binding,structural molecule activity,protein binding,ubiquitin protein ligase binding,alpha-catenin binding,cadherin binding,actin filament binding","morphogenesis of an epithelium,cell adhesion,lamellipodium assembly,regulation of cell migration,adherens junction assembly,protein localization to cell surface,apical junction assembly,axon extension,platelet aggregation,epithelial cell-cell adhesion"
Injured / Non-injured,Q9D051,Q9D051,-1.111960214,1.111960214,2.74E-07,3.80E-07,16,Q9D051,Pdhb,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",ODPB_MOUSE,20,-53.73350271,0.462664973,Injured,Non-injured,"nucleus,nucleoplasm,mitochondrion,mitochondrial matrix,pyruvate dehydrogenase complex,extracellular exosome","pyruvate dehydrogenase activity,pyruvate dehydrogenase (acetyl-transferring) activity,pyruvate dehydrogenase (NAD+) activity","glucose metabolic process,acetyl-CoA biosynthetic process from pyruvate,tricarboxylic acid cycle,mitochondrial acetyl-CoA biosynthetic process from pyruvate"
Injured / Non-injured,P50516,P50516,-0.609441585,0.609441585,2.76E-07,3.81E-07,16,P50516,Atp6v1a,V-type proton ATPase catalytic subunit A,VATA_MOUSE,42,-34.45496459,0.655450354,Injured,Non-injured,"mitochondrion,lysosomal membrane,cytosol,plasma membrane,microvillus,apical plasma membrane,proton-transporting V-type ATPase, V1 domain,myelin sheath,extracellular exosome","ATP binding,proton-transporting ATPase activity, rotational mechanism","cellular iron ion homeostasis,ATP hydrolysis coupled proton transport,cellular response to increased oxygen levels,ATP metabolic process"
Injured / Non-injured,Q9D9V3;Q9D9V3-2,Q9D9V3;Q9D9V3-2,-1.100663334,1.100663334,2.80E-07,3.86E-07,16,Q9D9V3;Q9D9V3-2,Echdc1,Ethylmalonyl-CoA decarboxylase;Isoform 2 of Ethylmalonyl-CoA decarboxylase,ECHD1_MOUSE,9,-53.36979537,0.466302046,Injured,Non-injured,"mitochondrion,cytosol,extracellular exosome;","enoyl-CoA hydratase activity,methylmalonyl-CoA decarboxylase activity,carboxy-lyase activity;","fatty acid beta-oxidation,metabolic process;"
Injured / Non-injured,P80315,P80315,0.618778823,0.618778823,2.83E-07,3.88E-07,16,P80315,Cct4,T-complex protein 1 subunit delta,TCPD_MOUSE,25,53.55748349,1.535574835,Injured,Non-injured,"zona pellucida receptor complex,nucleoplasm,centrosome,cytosol,chaperonin-containing T-complex,microtubule,cilium,melanosome,cell body,extracellular exosome","RNA binding,protein binding,ATP binding,protein binding involved in protein folding,unfolded protein binding","'de novo' protein folding,binding of sperm to zona pellucida,positive regulation of telomere maintenance via telomerase,protein stabilization,positive regulation of telomerase activity,chaperone-mediated protein folding,scaRNA localization to Cajal body,toxin transport,positive regulation of establishment of protein localization to telomere,positive regulation of protein localization to Cajal body,positive regulation of telomerase RNA localization to Cajal body"
Injured / Non-injured,Q99LY9,Q99LY9,-1.155817087,1.155817087,2.83E-07,3.88E-07,16,Q99LY9,Ndufs5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,NDUS5_MOUSE,9,-55.11880755,0.448811925,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex I,mitochondrial intermembrane space",molecular_function,"mitochondrial respiratory chain complex I assembly,oxidation-reduction process"
Injured / Non-injured,P09470,P09470,-0.979818373,0.979818373,2.87E-07,3.91E-07,16,P09470,Ace,Angiotensin-converting enzyme,ACE_MOUSE,28,-49.29564303,0.50704357,Injured,Non-injured,"extracellular space,cytoplasm,lysosome,endosome,plasma membrane,external side of plasma membrane,integral component of membrane,extracellular exosome","actin binding,endopeptidase activity,carboxypeptidase activity,protein binding,drug binding,peptidase activity,metallopeptidase activity,exopeptidase activity,tripeptidyl-peptidase activity,peptidyl-dipeptidase activity,zinc ion binding,chloride ion binding,mitogen-activated protein kinase kinase binding,bradykinin receptor binding,mitogen-activated protein kinase binding,metallodipeptidase activity","kidney development,neutrophil mediated immunity,regulation of systemic arterial blood pressure by renin-angiotensin,positive regulation of systemic arterial blood pressure,proteolysis,spermatogenesis,regulation of blood pressure,posttranscriptional regulation of gene expression,negative regulation of gene expression,negative regulation of protein binding,positive regulation of protein binding,hormone catabolic process,peptide catabolic process,beta-amyloid metabolic process,arachidonic acid secretion,heart contraction,regulation of angiotensin metabolic process,positive regulation of protein tyrosine kinase activity,cell proliferation in bone marrow,positive regulation of peptidyl-tyrosine autophosphorylation,regulation of hematopoietic stem cell proliferation,negative regulation of gap junction assembly,positive regulation of peptidyl-cysteine S-nitrosylation"
Injured / Non-injured,Q8R0Y8,Q8R0Y8,-1.571540259,1.571540259,2.86E-07,3.91E-07,16,Q8R0Y8,Slc25a42,Mitochondrial coenzyme A transporter SLC25A42,S2542_MOUSE,11,-66.35509993,0.336449001,Injured,Non-injured,"nucleus,mitochondrion,mitochondrial inner membrane,integral component of membrane","ATP transmembrane transporter activity,ADP transmembrane transporter activity,coenzyme A transmembrane transporter activity,adenosine-diphosphatase activity,AMP transmembrane transporter activity","mitochondrial transport,ADP transport,ATP transport,coenzyme A transmembrane transport,AMP transport"
Injured / Non-injured,Q9JJU8,Q9JJU8,1.628145244,1.628145244,2.88E-07,3.91E-07,16,Q9JJU8,Sh3bgrl,SH3 domain-binding glutamic acid-rich-like protein,SH3L1_MOUSE,8,209.1153387,3.091153387,Injured,Non-injured,"extracellular space,cytoplasm,extracellular exosome","molecular_function,SH3 domain binding",biological_process
Injured / Non-injured,Q9D0E1;Q9D0E1-2,Q9D0E1;Q9D0E1-2,1.193223532,1.193223532,2.89E-07,3.92E-07,16,Q9D0E1;Q9D0E1-2,Hnrnpm,Heterogeneous nuclear ribonucleoprotein M;Isoform 2 of Heterogeneous nuclear ribonucleoprotein M,HNRPM_MOUSE,36,128.6630935,2.286630935,Injured,Non-injured,"nucleoplasm,spliceosomal complex,membrane,nuclear matrix,extracellular matrix,paraspeckles,extracellular exosome,catalytic step 2 spliceosome;","RNA binding,protein domain specific binding;","alternative mRNA splicing, via spliceosome;"
Injured / Non-injured,B2M1R6;P61979;P61979-2;P61979-3,B2M1R6;P61979;P61979-2;P61979-3,0.945776606,0.945776606,2.93E-07,3.95E-07,16,B2M1R6;P61979;P61979-2;P61979-3,Hnrnpk,Heterogeneous nuclear ribonucleoprotein K;Heterogeneous nuclear ribonucleoprotein K;Isoform 2 of Heterogeneous nuclear ribonucleoprotein K;Isoform 3 of Heterogeneous nuclear ribonucleoprotein K,B2M1R6_MOUSE;HNRPK_MOUSE;HNRPK_MOUSE;HNRPK_MOUSE,24,92.62254988,1.926225499,Injured,Non-injured,";nuclear chromatin,podosome,nucleoplasm,cytoplasm,focal adhesion,membrane,extracellular matrix,cell projection,extracellular exosome,catalytic step 2 spliceosome;;",";RNA polymerase II core promoter proximal region sequence-specific DNA binding,transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding,RNA binding,protein binding,protein domain specific binding,identical protein binding,cadherin binding;;",";transcription from RNA polymerase II promoter,mRNA processing,RNA splicing,regulation of low-density lipoprotein particle clearance,negative regulation of apoptotic process,positive regulation of low-density lipoprotein particle receptor biosynthetic process,positive regulation of transcription from RNA polymerase II promoter,negative regulation of mRNA splicing, via spliceosome,positive regulation of receptor-mediated endocytosis,regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;;"
Injured / Non-injured,Q8BZ09,Q8BZ09,-1.009236429,1.009236429,2.95E-07,3.98E-07,16,Q8BZ09,Slc25a21,Mitochondrial 2-oxodicarboxylate carrier,ODC_MOUSE,5,-50.31908773,0.496809123,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,integral component of membrane",dicarboxylic acid transmembrane transporter activity,"dicarboxylic acid transport,mitochondrial transport"
Injured / Non-injured,Q8BK67,Q8BK67,1.798371553,1.798371553,2.99E-07,4.01E-07,16,Q8BK67,Rcc2,Protein RCC2,RCC2_MOUSE,12,247.8273922,3.478273922,Injured,Non-injured,"nucleus,nucleolus,microtubule,plasma membrane,midbody,early endosome membrane,chromosome, centromeric core domain,mitotic spindle midzone,membrane","RNA binding,microtubule binding,protein kinase binding,protein domain specific binding,small GTPase binding,Rac GTPase binding","cell cycle,integrin-mediated signaling pathway,regulation of fibroblast migration,positive regulation of G2/M transition of mitotic cell cycle,regulation of cell migration,negative regulation of GTPase activity,establishment of protein localization,focal adhesion assembly,cell division,negative regulation of focal adhesion assembly,positive regulation of attachment of spindle microtubules to kinetochore,chromosome passenger complex localization to kinetochore,activation of GTPase activity,negative regulation of substrate adhesion-dependent cell spreading,regulation of ruffle assembly"
Injured / Non-injured,P50518,P50518,-0.652108373,0.652108373,3.01E-07,4.03E-07,16,P50518,Atp6v1e1,V-type proton ATPase subunit E 1,VATE1_MOUSE,16,-36.36503358,0.636349664,Injured,Non-injured,"cytoplasm,mitochondrion,lysosomal membrane,endosome,cytosol,microvillus,apical plasma membrane,proton-transporting two-sector ATPase complex, catalytic domain,extracellular exosome","protein binding,hydrogen-exporting ATPase activity, phosphorylative mechanism,proton-transporting ATPase activity, rotational mechanism,ATPase binding",ATP hydrolysis coupled proton transport
Injured / Non-injured,Q9Z1N5,Q9Z1N5,1.136513757,1.136513757,3.01E-07,4.03E-07,16,Q9Z1N5,Ddx39b,Spliceosome RNA helicase Ddx39b,DX39B_MOUSE,22,119.8491199,2.198491199,Injured,Non-injured,"transcription export complex,nucleus,spliceosomal complex,nucleolus,cytoplasm,nuclear matrix,nuclear speck,U4 snRNP,U6 snRNP","RNA binding,ATP-dependent RNA helicase activity,ATP binding,RNA-dependent ATPase activity,ATPase activity,U6 snRNA binding,U4 snRNA binding,protein complex binding,identical protein binding,ATP-dependent protein binding","spliceosomal complex assembly,mRNA splicing, via spliceosome,liver development,mRNA export from nucleus,cellular response to DNA damage stimulus,RNA splicing,regulation of gene expression,RNA secondary structure unwinding,positive regulation of DNA-templated transcription, elongation,positive regulation of translation,viral mRNA export from host cell nucleus,positive regulation of cell growth involved in cardiac muscle cell development,positive regulation of vascular smooth muscle cell proliferation,negative regulation of DNA damage checkpoint,positive regulation of DNA biosynthetic process"
Injured / Non-injured,Q3THE2,Q3THE2,1.401521326,1.401521326,3.03E-07,4.04E-07,16,Q3THE2,Myl12b,Myosin regulatory light chain 12B,ML12B_MOUSE,12,164.180014,2.64180014,Injured,Non-injured,"stress fiber,brush border,myosin II complex,Z disc,apical part of cell,extracellular exosome,cell cortex region","calcium ion binding,myosin heavy chain binding","regulation of cell shape,platelet aggregation"
Injured / Non-injured,P62754,P62754,0.529943533,0.529943533,3.11E-07,4.12E-07,16,P62754,Rps6,40S ribosomal protein S6,RS6_MOUSE,12,44.38726818,1.443872682,Injured,Non-injured,"nucleus,nucleolus,cytoplasm,ribosome,polysome,small ribosomal subunit,membrane,cytosolic small ribosomal subunit,dendrite,intracellular ribonucleoprotein complex,cytoplasmic ribonucleoprotein granule,cell body,perinuclear region of cytoplasm","RNA binding,structural constituent of ribosome,protein binding,protein kinase binding","G1/S transition of mitotic cell cycle,mitotic cell cycle,placenta development,T cell proliferation involved in immune response,rRNA processing,translation,activation-induced cell death of T cells,mitotic cell cycle checkpoint,gastrulation,oogenesis stage,TOR signaling,T cell differentiation in thymus,ribosomal small subunit biogenesis,glucose homeostasis,positive regulation of apoptotic process,negative regulation of apoptotic process,erythrocyte development"
Injured / Non-injured,Q99KR7,Q99KR7,-1.415759038,1.415759038,3.10E-07,4.12E-07,16,Q99KR7,Ppif,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",PPIF_MOUSE,6,-62.51875029,0.374812497,Injured,Non-injured,"mitochondrion,mitochondrial permeability transition pore complex,mitochondrial matrix,mitochondrial proton-transporting ATP synthase complex","peptidyl-prolyl cis-trans isomerase activity,protein binding,cyclosporin A binding","protein peptidyl-prolyl isomerization,response to ischemia,protein folding,response to oxidative stress,apoptotic mitochondrial changes,regulation of proton-transporting ATPase activity, rotational mechanism,regulation of necrotic cell death,negative regulation of ATPase activity,negative regulation of apoptotic process,regulation of mitochondrial membrane permeability,necroptotic process,cellular response to hydrogen peroxide,cellular response to arsenic-containing substance,cellular response to calcium ion,positive regulation of release of cytochrome c from mitochondria,negative regulation of release of cytochrome c from mitochondria,negative regulation of oxidative phosphorylation,regulation of mitochondrial membrane permeability involved in programmed necrotic cell death,negative regulation of oxidative phosphorylation uncoupler activity,negative regulation of intrinsic apoptotic signaling pathway"
Injured / Non-injured,P19001,P19001,2.197528967,2.197528967,3.13E-07,4.14E-07,16,P19001,Krt19,"Keratin, type I cytoskeletal 19",K1C19_MOUSE,25,358.693024,4.58693024,Injured,Non-injured,"intermediate filament,plasma membrane,dystrophin-associated glycoprotein complex,apicolateral plasma membrane,Z disc,sarcolemma,costamere,extracellular exosome,cell periphery,terminal web","protein binding,structural constituent of muscle,protein complex binding","Notch signaling pathway,response to estrogen,sarcomere organization,cell differentiation involved in embryonic placenta development"
Injured / Non-injured,E9QPX3;Q9CXZ1,E9QPX3;Q9CXZ1,-1.239908921,1.239908921,3.19E-07,4.18E-07,16,E9QPX3;Q9CXZ1,Ndufs4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial;NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",E9QPX3_MOUSE;NDUS4_MOUSE,7,-57.6600615,0.423399385,Injured,Non-injured,";mitochondrion,mitochondrial respiratory chain complex I",;NADH dehydrogenase (ubiquinone) activity,";regulation of protein phosphorylation,brain development,cAMP-mediated signaling,electron transport chain,mitochondrial respiratory chain complex I assembly,cellular respiration,positive regulation of fibroblast proliferation,response to cAMP,reactive oxygen species metabolic process"
Injured / Non-injured,P63030,P63030,-1.722796211,1.722796211,3.19E-07,4.18E-07,16,P63030,Mpc1,Mitochondrial pyruvate carrier 1,MPC1_MOUSE,6,-69.70390429,0.302960957,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,integral component of mitochondrial inner membrane",pyruvate transmembrane transporter activity,"mitochondrial acetyl-CoA biosynthetic process from pyruvate,mitochondrial pyruvate transmembrane transport,cellular response to leukemia inhibitory factor"
Injured / Non-injured,Q99KR3,Q99KR3,-1.322738329,1.322738329,3.18E-07,4.18E-07,16,Q99KR3,Lactb2,Endoribonuclease LACTB2,LACB2_MOUSE,17,-60.02245815,0.399775419,Injured,Non-injured,"mitochondrion,mitochondrial matrix","single-stranded RNA binding,endoribonuclease activity,zinc ion binding","RNA phosphodiester bond hydrolysis, endonucleolytic"
Injured / Non-injured,P62911,P62911,0.879843425,0.879843425,3.24E-07,4.24E-07,16,P62911,Rpl32,60S ribosomal protein L32,RL32_MOUSE,7,84.0175577,1.840175577,Injured,Non-injured,"membrane,cytosolic large ribosomal subunit","RNA binding,structural constituent of ribosome","translation,cellular response to dexamethasone stimulus,liver regeneration"
Injured / Non-injured,Q91VW3,Q91VW3,2.094927547,2.094927547,3.25E-07,4.24E-07,16,Q91VW3,Sh3bgrl3,SH3 domain-binding glutamic acid-rich-like protein 3,SH3L3_MOUSE,4,327.2047081,4.272047081,Injured,Non-injured,"cytoplasm,nuclear body,extracellular exosome","electron carrier activity,protein disulfide oxidoreductase activity","cell redox homeostasis,oxidation-reduction process"
Injured / Non-injured,A1BN54,A1BN54,2.017007893,2.017007893,3.26E-07,4.25E-07,16,A1BN54,Actn1,Alpha actinin 1a,A1BN54_MOUSE,42,304.7434947,4.047434947,Injured,Non-injured,,,
Injured / Non-injured,P05784,P05784,2.117711418,2.117711418,3.27E-07,4.25E-07,16,P05784,Krt18,"Keratin, type I cytoskeletal 18",K1C18_MOUSE,28,334.0049263,4.340049263,Injured,Non-injured,"nucleolus,cytoplasm,microtubule organizing center,cytosol,intermediate filament,cell-cell adherens junction,nuclear matrix,centriolar satellite,keratin filament,extracellular exosome,cell periphery","RNA binding,structural molecule activity,protein binding,scaffold protein binding,cadherin binding involved in cell-cell adhesion","tumor necrosis factor-mediated signaling pathway,Golgi to plasma membrane CFTR protein transport,negative regulation of apoptotic process,intermediate filament cytoskeleton organization,extrinsic apoptotic signaling pathway,hepatocyte apoptotic process,cell-cell adhesion"
Injured / Non-injured,Q61753,Q61753,1.839269043,1.839269043,3.29E-07,4.25E-07,16,Q61753,Phgdh,D-3-phosphoglycerate dehydrogenase,SERA_MOUSE,14,257.8286847,3.578286847,Injured,Non-injured,"myelin sheath,extracellular exosome","phosphoglycerate dehydrogenase activity,NAD binding","glutamine metabolic process,glycine metabolic process,L-serine metabolic process,L-serine biosynthetic process,threonine metabolic process,gamma-aminobutyric acid metabolic process,regulation of gene expression,taurine metabolic process,spinal cord development,glial cell development,neural tube development,neurogenesis,neuron projection development,oxidation-reduction process,G1 to G0 transition"
Injured / Non-injured,Q99K48,Q99K48,1.021093196,1.021093196,3.31E-07,4.25E-07,16,Q99K48,Nono,Non-POU domain-containing octamer-binding protein,NONO_MOUSE,18,102.9456189,2.029456189,Injured,Non-injured,"nucleus,nucleoplasm,nucleolus,membrane,nuclear matrix,nuclear speck,paraspeckles,RNA polymerase II transcription factor complex","RNA polymerase II distal enhancer sequence-specific DNA binding,core promoter binding,chromatin binding,RNA binding,protein binding,identical protein binding","mRNA splicing, via spliceosome,activation of innate immune response,DNA repair,DNA recombination,transcription, DNA-templated,circadian rhythm,regulation of circadian rhythm,negative regulation of transcription, DNA-templated,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway"
