Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q9CWJ9,Q9CWJ9,1.479731782,1.479731782,4.01E-08,3.46E-08,16,Q9CWJ9,Atic,Bifunctional purine biosynthesis protein PURH,PUR9_MOUSE,14,178.8968774,2.788968774,Injured,Non-injured,"mitochondrion,membrane,extracellular exosome","IMP cyclohydrolase activity,phosphoribosylaminoimidazolecarboxamide formyltransferase activity,protein homodimerization activity,cadherin binding","brainstem development,'de novo' IMP biosynthetic process,nucleoside metabolic process,response to inorganic substance,cerebellum development,cerebral cortex development,animal organ regeneration,dihydrofolate metabolic process,tetrahydrofolate biosynthetic process"
Injured / Non-injured,Q60605;Q60605-2,Q60605;Q60605-2,1.380031349,1.380031349,4.15E-08,3.55E-08,16,Q60605;Q60605-2,Myl6,Myosin light polypeptide 6;Isoform Smooth muscle of Myosin light polypeptide 6,MYL6_MOUSE,8,160.2740267,2.602740267,Injured,Non-injured,"brush border,membrane,myosin complex,unconventional myosin complex,extracellular matrix,vesicle,extracellular exosome;","motor activity,calcium ion binding,protein binding,structural constituent of muscle,actin-dependent ATPase activity;","muscle contraction,skeletal muscle tissue development,muscle filament sliding;"
Injured / Non-injured,Q9CR57,Q9CR57,0.634619722,0.634619722,4.14E-08,3.55E-08,16,Q9CR57,Rpl14,60S ribosomal protein L14,RL14_MOUSE,5,55.25284672,1.552528467,Injured,Non-injured,"membrane,cytosolic large ribosomal subunit,extracellular exosome","RNA binding,structural constituent of ribosome,cadherin binding","rRNA processing,translation,ribosomal large subunit biogenesis"
Injured / Non-injured,Q9WUM5,Q9WUM5,-1.119783068,1.119783068,4.95E-08,4.20E-08,16,Q9WUM5,Suclg1,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",SUCA_MOUSE,12,-53.98369872,0.460163013,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial matrix,cytosol,plasma membrane,extracellular exosome","nucleotide binding,RNA binding,succinate-CoA ligase (ADP-forming) activity,succinate-CoA ligase (GDP-forming) activity,cofactor binding",tricarboxylic acid cycle
Injured / Non-injured,Q02053,Q02053,0.772136243,0.772136243,5.18E-08,4.38E-08,16,Q02053,Uba1,Ubiquitin-like modifier-activating enzyme 1,UBA1_MOUSE,27,70.77966992,1.707796699,Injured,Non-injured,"nucleus,nucleoplasm,cytoplasm,mitochondrion,cytosol,extracellular exosome,heterochromatin,lysosomal membrane,endosome membrane,desmosome,rough endoplasmic reticulum membrane","RNA binding,ubiquitin activating enzyme activity,protein binding,ATP binding","ubiquitin-dependent protein catabolic process,cellular response to DNA damage stimulus,protein ubiquitination"
Injured / Non-injured,P41105,P41105,0.580052669,0.580052669,5.56E-08,4.68E-08,16,P41105,Rpl28,60S ribosomal protein L28,RL28_MOUSE,5,49.49038228,1.494903823,Injured,Non-injured,"membrane,cytosolic large ribosomal subunit,dendrite,cytoplasmic ribonucleoprotein granule,cell body,extracellular exosome","RNA binding,structural constituent of ribosome","translation,regulation of mitophagy,positive regulation of protein targeting to mitochondrion"
Injured / Non-injured,P47754,P47754,0.952406586,0.952406586,5.85E-08,4.84E-08,16,P47754,Capza2,F-actin-capping protein subunit alpha-2,CAZA2_MOUSE,11,93.50979389,1.935097939,Injured,Non-injured,"brush border,F-actin capping protein complex,membrane,cortical cytoskeleton,extracellular exosome","actin binding,protein binding","biological_process,barbed-end actin filament capping"
Injured / Non-injured,Q61767,Q61767,-1.134278804,1.134278804,5.81E-08,4.84E-08,16,Q61767,Hsd3b4,3 beta-hydroxysteroid dehydrogenase type 4,3BHS4_MOUSE,10,-54.44374066,0.455562593,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,endoplasmic reticulum membrane,integral component of membrane",3-beta-hydroxy-delta5-steroid dehydrogenase activity,"steroid biosynthetic process,response to stilbenoid,oxidation-reduction process"
Injured / Non-injured,Q9QZD8,Q9QZD8,-1.188231552,1.188231552,5.84E-08,4.84E-08,16,Q9QZD8,Slc25a10,Mitochondrial dicarboxylate carrier,DIC_MOUSE,10,-56.11595405,0.43884046,Injured,Non-injured,"nucleus,nucleoplasm,mitochondrion,mitochondrial inner membrane,integral component of membrane","phosphate ion transmembrane transporter activity,sulfate transmembrane transporter activity,thiosulfate transmembrane transporter activity,oxaloacetate transmembrane transporter activity,malate transmembrane transporter activity,succinate transmembrane transporter activity,secondary active transmembrane transporter activity,antiporter activity,phosphate transmembrane transporter activity","mitochondrial transport,sulfate transport,thiosulfate transport,oxaloacetate transport,phosphate ion transmembrane transport,succinate transmembrane transport,malate transmembrane transport,oxaloacetate(2-) transmembrane transport,sulfate transmembrane transport"
Injured / Non-injured,P24270,P24270,-1.342998314,1.342998314,6.04E-08,4.97E-08,16,P24270,Cat,Catalase,CATA_MOUSE,34,-60.57994524,0.394200548,Injured,Non-injured,"mitochondrion,mitochondrial intermembrane space,lysosome,peroxisome,peroxisomal membrane,endoplasmic reticulum,Golgi apparatus,cytosol,plasma membrane,focal adhesion,membrane,intracellular membrane-bounded organelle,extracellular exosome","aminoacylase activity,catalase activity,receptor binding,antioxidant activity,oxidoreductase activity, acting on peroxide as acceptor,enzyme binding,heme binding,protein homodimerization activity,metal ion binding,NADP binding","response to reactive oxygen species,osteoblast differentiation,ureteric bud development,response to hypoxia,triglyceride metabolic process,response to oxidative stress,aging,cholesterol metabolic process,aerobic respiration,response to light intensity,UV protection,response to ozone,response to lead ion,positive regulation of phosphatidylinositol 3-kinase signaling,response to activity,response to inactivity,hemoglobin metabolic process,negative regulation of NF-kappaB transcription factor activity,response to estradiol,response to insulin,response to vitamin A,response to vitamin E,response to L-ascorbic acid,response to drug,response to hydrogen peroxide,hydrogen peroxide catabolic process,negative regulation of apoptotic process,response to ethanol,response to cadmium ion,positive regulation of NF-kappaB transcription factor activity,protein tetramerization,protein homotetramerization,positive regulation of cell division,response to hyperoxia,response to fatty acid,cellular response to growth factor stimulus,response to phenylpropanoid,cellular oxidant detoxification"
Injured / Non-injured,E9QPX1;P39061;P39061-1;P39061-2,E9QPX1;P39061;P39061-1;P39061-2,1.249012315,1.249012315,6.28E-08,5.09E-08,16,E9QPX1;P39061;P39061-1;P39061-2,Col18a1,Collagen alpha-1(XVIII) chain;Collagen alpha-1(XVIII) chain;Isoform 2 of Collagen alpha-1(XVIII) chain;Isoform 3 of Collagen alpha-1(XVIII) chain,E9QPX1_MOUSE;COIA1_MOUSE;COIA1_MOUSE;COIA1_MOUSE,9,137.6786499,2.376786499,Injured,Non-injured,";collagen trimer,basement membrane,extracellular space,extracellular matrix,extracellular exosome;;",";structural molecule activity,metal ion binding;;",";angiogenesis,endothelial cell morphogenesis,cell adhesion,positive regulation of cell proliferation,extracellular matrix organization,positive regulation of cell migration,response to drug,response to hydrostatic pressure,positive regulation of endothelial cell apoptotic process;;"
Injured / Non-injured,Q60825;Q9D2V6,Q60825;Q9D2V6,-2.984595936,2.984595936,6.28E-08,5.09E-08,16,Q60825;Q9D2V6,Slc34a1,Sodium-dependent phosphate transport protein 2A,NPT2A_MOUSE;Q9D2V6_MOUSE,3,-87.36581889,0.126341811,Injured,Non-injured,"cytoplasm,plasma membrane,brush border,integral component of membrane,basolateral plasma membrane,apical plasma membrane,vesicle;","sodium:phosphate symporter activity,protein binding,sodium-dependent phosphate transmembrane transporter activity;","phosphate ion transport,response to lead ion,cellular phosphate ion homeostasis,phosphate ion transmembrane transport,sodium ion transmembrane transport,sodium-dependent phosphate transport,response to cadmium ion,response to mercury ion,bone remodeling,phosphate ion homeostasis;"
Injured / Non-injured,Q61941,Q61941,-1.453362298,1.453362298,6.28E-08,5.09E-08,16,Q61941,Nnt,"NAD(P) transhydrogenase, mitochondrial",NNTM_MOUSE,21,-63.48306204,0.36516938,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,integral component of membrane","NAD(P)+ transhydrogenase (AB-specific) activity,NADP binding,NAD binding","NADPH regeneration,proton transport,reactive oxygen species metabolic process"
Injured / Non-injured,P62918,P62918,0.491376918,0.491376918,6.38E-08,5.15E-08,16,P62918,Rpl8,60S ribosomal protein L8,RL8_MOUSE,9,40.57859274,1.405785927,Injured,Non-injured,"focal adhesion,membrane,cytosolic large ribosomal subunit","RNA binding,structural constituent of ribosome,protein binding,5.8S rRNA binding","cytoplasmic translation,cellular response to nerve growth factor stimulus"
Injured / Non-injured,B1ARA3;P61255,B1ARA3;P61255,0.741842033,0.741842033,6.62E-08,5.26E-08,16,B1ARA3;P61255,Rpl26,60S ribosomal protein L26 (Fragment);60S ribosomal protein L26,B1ARA3_MOUSE;RL26_MOUSE,4,67.23096817,1.672309682,Injured,Non-injured,";nucleoplasm,nucleolus,cytoplasm,membrane,cytosolic large ribosomal subunit,cytosolic ribosome,extracellular exosome,ribonucleoprotein complex",";RNA binding,structural constituent of ribosome,protein binding,mRNA 5'-UTR binding",";cytoplasmic translation,rRNA processing,DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest,cellular response to UV,ribosomal large subunit biogenesis,positive regulation of translation,cellular response to ionizing radiation,cellular response to gamma radiation,positive regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator,positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,regulation of translation involved in cellular response to UV"
Injured / Non-injured,P11352,P11352,-0.658451076,0.658451076,6.61E-08,5.26E-08,16,P11352,Gpx1,Glutathione peroxidase 1,GPX1_MOUSE,12,-36.64418597,0.63355814,Injured,Non-injured,"cytoplasm,mitochondrion,cytosol,extracellular exosome,Lewy body","glutathione peroxidase activity,protein binding,SH3 domain binding","response to reactive oxygen species,temperature homeostasis,endothelial cell development,negative regulation of inflammatory response to antigenic stimulus,lipid metabolic process,triglyceride metabolic process,glutathione metabolic process,apoptotic process,response to oxidative stress,sensory perception of sound,cell proliferation,intrinsic apoptotic signaling pathway in response to oxidative stress,response to xenobiotic stimulus,response to symbiotic bacterium,response to wounding,response to toxic substance,UV protection,response to selenium ion,response to gamma radiation,myotube differentiation,protein oxidation,response to hydroperoxide,regulation of mammary gland epithelial cell proliferation,regulation of gene expression, epigenetic,vasodilation,response to hydrogen peroxide,hydrogen peroxide catabolic process,negative regulation of apoptotic process,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,skeletal muscle tissue regeneration,regulation of neuron apoptotic process,blood vessel endothelial cell migration,fat cell differentiation,cell redox homeostasis,skeletal muscle fiber development,myoblast proliferation,interaction with symbiont,positive regulation of protein kinase B signaling,heart contraction,angiogenesis involved in wound healing,regulation of proteasomal protein catabolic process,negative regulation of release of cytochrome c from mitochondria,cellular oxidant detoxification,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"
Injured / Non-injured,Q91XE0,Q91XE0,-0.999941372,0.999941372,6.57E-08,5.26E-08,16,Q91XE0,Glyat,Glycine N-acyltransferase,GLYAT_MOUSE,18,-49.99796806,0.500020319,Injured,Non-injured,"mitochondrion,extracellular exosome","glycine N-acyltransferase activity,glycine N-benzoyltransferase activity","glycine metabolic process,biological_process,response to toxic substance,monocarboxylic acid metabolic process"
Injured / Non-injured,Q9CQX8,Q9CQX8,-1.146821237,1.146821237,6.70E-08,5.29E-08,16,Q9CQX8,Mrps36,"28S ribosomal protein S36, mitochondrial",RT36_MOUSE,3,-54.83807888,0.451619211,Injured,Non-injured,"mitochondrion,mitochondrial small ribosomal subunit,mitochondrial oxoglutarate dehydrogenase complex",,
Injured / Non-injured,Q3UXD9;Q99MZ7,Q3UXD9;Q99MZ7,-1.154062236,1.154062236,6.76E-08,5.31E-08,16,Q3UXD9;Q99MZ7,Pecr,Peroxisomal trans-2-enoyl-CoA reductase,Q3UXD9_MOUSE;PECR_MOUSE,14,-55.06418217,0.449358178,Injured,Non-injured,";mitochondrion,peroxisome,peroxisomal membrane,intracellular membrane-bounded organelle",";receptor binding,trans-2-enoyl-CoA reductase (NADPH) activity",";fatty acid elongation,phytol metabolic process,oxidation-reduction process"
Injured / Non-injured,P62855,P62855,0.633430447,0.633430447,7.02E-08,5.46E-08,16,P62855,Rps26,40S ribosomal protein S26,RS26_MOUSE,3,55.12491795,1.551249179,Injured,Non-injured,"small ribosomal subunit,membrane,cytosolic small ribosomal subunit,extracellular exosome","RNA binding,mRNA binding,structural constituent of ribosome,cadherin binding","translation,negative regulation of RNA splicing"
Injured / Non-injured,Q9DCS3,Q9DCS3,-1.315414198,1.315414198,6.99E-08,5.46E-08,16,Q9DCS3,Mecr,"Trans-2-enoyl-CoA reductase, mitochondrial",MECR_MOUSE,5,-59.8189881,0.401810119,Injured,Non-injured,"nucleus,mitochondrion,cytosol","ligand-dependent nuclear receptor binding,trans-2-enoyl-CoA reductase (NADPH) activity","fatty acid metabolic process,fatty acid biosynthetic process,oxidation-reduction process"
Injured / Non-injured,Q7TNG8,Q7TNG8,-1.399642206,1.399642206,7.27E-08,5.60E-08,16,Q7TNG8,Ldhd,"Probable D-lactate dehydrogenase, mitochondrial",LDHD_MOUSE,23,-62.09768709,0.379023129,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane","D-lactate dehydrogenase (cytochrome) activity,protein binding,D-lactate dehydrogenase activity,flavin adenine dinucleotide binding","ATP biosynthetic process,oxidation-reduction process"
Injured / Non-injured,Q8CGC7,Q8CGC7,0.735028927,0.735028927,7.25E-08,5.60E-08,16,Q8CGC7,Eprs,Bifunctional glutamate/proline--tRNA ligase,SYEP_MOUSE,18,66.44308415,1.664430842,Injured,Non-injured,"cytoplasm,cytosol,membrane,aminoacyl-tRNA synthetase multienzyme complex,intracellular ribonucleoprotein complex,GAIT complex","glutamate-tRNA ligase activity,proline-tRNA ligase activity,ATP binding,zinc ion binding,RNA stem-loop binding,protein homodimerization activity,GTPase binding","glutamyl-tRNA aminoacylation,prolyl-tRNA aminoacylation,negative regulation of translation,cellular response to interferon-gamma"
Injured / Non-injured,Q62422,Q62422,1.188561808,1.188561808,7.49E-08,5.75E-08,16,Q62422,Ostf1,Osteoclast-stimulating factor 1,OSTF1_MOUSE,6,127.9254158,2.279254158,Injured,Non-injured,"cytoplasm,extracellular exosome",SH3 domain binding,biological_process
Injured / Non-injured,Q07076,Q07076,0.791078827,0.791078827,7.67E-08,5.85E-08,16,Q07076,Anxa7,Annexin A7,ANXA7_MOUSE,9,73.03679236,1.730367924,Injured,Non-injured,"nucleus,nuclear envelope,endoplasmic reticulum membrane,cytosol,plasma membrane,membrane,vesicle,extracellular exosome,chromaffin granule membrane","RNA binding,integrin binding,calcium ion binding,protein binding,calcium-dependent phospholipid binding,calcium-dependent protein binding","cellular calcium ion homeostasis,autophagy,hemostasis,cell proliferation,regulation of cell shape,response to salt stress,cellular water homeostasis,negative regulation of gene expression,response to organic cyclic compound,epithelial cell differentiation,social behavior,response to calcium ion,membrane fusion"
Injured / Non-injured,P17047;P17047-2;P17047-3,P17047;P17047-2;P17047-3,1.091860874,1.091860874,7.72E-08,5.86E-08,16,P17047;P17047-2;P17047-3,Lamp2,Lysosome-associated membrane glycoprotein 2;Isoform LAMP-2B of Lysosome-associated membrane glycoprotein 2;Isoform LAMP-2C of Lysosome-associated membrane glycoprotein 2,LAMP2_MOUSE,4,113.1487912,2.131487912,Injured,Non-injured,"extracellular space,lysosome,lysosomal membrane,late endosome,trans-Golgi network,plasma membrane,membrane,phagocytic vesicle membrane,platelet dense granule membrane,late endosome membrane,autolysosome,perinuclear region of cytoplasm,chaperone-mediated autophagy translocation complex,extracellular exosome,integral component of autophagosome membrane,lysosomal matrix;;","protein binding,enzyme binding,protein domain specific binding;;","protein targeting,autophagy,cellular response to starvation,regulation of protein stability,negative regulation of protein homooligomerization,muscle cell cellular homeostasis,protein stabilization,chaperone-mediated autophagy,protein targeting to lysosome involved in chaperone-mediated autophagy,autophagosome maturation,lysosomal protein catabolic process;;"
Injured / Non-injured,P19001,P19001,3.286746231,3.286746231,7.83E-08,5.92E-08,16,P19001,Krt19,"Keratin, type I cytoskeletal 19",K1C19_MOUSE,14,875.9087315,9.759087315,Injured,Non-injured,"intermediate filament,plasma membrane,dystrophin-associated glycoprotein complex,apicolateral plasma membrane,Z disc,sarcolemma,costamere,extracellular exosome,cell periphery,terminal web","protein binding,structural constituent of muscle,protein complex binding","Notch signaling pathway,response to estrogen,sarcomere organization,cell differentiation involved in embryonic placenta development"
Injured / Non-injured,P61922,P61922,-1.313424117,1.313424117,7.93E-08,5.96E-08,16,P61922,Abat,"4-aminobutyrate aminotransferase, mitochondrial",GABT_MOUSE,20,-59.76352341,0.402364766,Injured,Non-injured,"mitochondrion,mitochondrial matrix,4-aminobutyrate transaminase complex,neuron projection,extracellular exosome","pyridoxal phosphate binding,succinate-semialdehyde dehydrogenase binding,4-aminobutyrate:2-oxoglutarate transaminase activity,protein homodimerization activity,metal ion binding,(S)-3-amino-2-methylpropionate transaminase activity,iron-sulfur cluster binding,4-aminobutyrate transaminase activity","response to hypoxia,aging,copulation,locomotory behavior,gamma-aminobutyric acid biosynthetic process,response to iron ion,negative regulation of gamma-aminobutyric acid secretion,cerebellum development,positive regulation of heat generation,positive regulation of insulin secretion,negative regulation of dopamine secretion,response to nicotine,exploration behavior,neurotransmitter catabolic process,response to drug,response to ethanol,negative regulation of blood pressure,positive regulation of dopamine metabolic process,behavioral response to cocaine,positive regulation of uterine smooth muscle contraction,negative regulation of platelet aggregation,positive regulation of inhibitory postsynaptic potential,positive regulation of prolactin secretion,positive regulation of aspartate secretion"
Injured / Non-injured,Q9EQ20,Q9EQ20,-1.164672717,1.164672717,8.00E-08,5.99E-08,16,Q9EQ20,Aldh6a1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",MMSA_MOUSE,27,-55.39345594,0.446065441,Injured,Non-injured,"nucleoplasm,mitochondrion,extracellular exosome","RNA binding,methylmalonate-semialdehyde dehydrogenase (acylating) activity,malonate-semialdehyde dehydrogenase (acetylating) activity","thymine catabolic process,valine catabolic process,brown fat cell differentiation,oxidation-reduction process"
Injured / Non-injured,P40142,P40142,0.879338981,0.879338981,8.30E-08,6.19E-08,16,P40142,Tkt,Transketolase,TKT_MOUSE,34,83.95322653,1.839532265,Injured,Non-injured,"nucleoplasm,nuclear body,nuclear speck,vesicle,myelin sheath,extracellular exosome","transketolase activity,protein homodimerization activity,metal ion binding,cofactor binding","regulation of growth,glyceraldehyde-3-phosphate biosynthetic process"
Injured / Non-injured,Q8BG32,Q8BG32,0.522090482,0.522090482,8.63E-08,6.40E-08,16,Q8BG32,Psmd11,26S proteasome non-ATPase regulatory subunit 11,PSD11_MOUSE,13,43.60345718,1.436034572,Injured,Non-injured,"proteasome complex,nucleus,proteasome regulatory particle,proteasome regulatory particle, lid subcomplex,membrane,proteasome accessory complex,extracellular exosome","structural molecule activity,protein binding","ubiquitin-dependent protein catabolic process,proteasome assembly,stem cell differentiation"
Injured / Non-injured,A2A7A7;Q8CFX1,A2A7A7;Q8CFX1,1.484599979,1.484599979,8.70E-08,6.42E-08,16,A2A7A7;Q8CFX1,H6pd,GDH/6PGL endoplasmic bifunctional protein,A2A7A7_MOUSE;G6PE_MOUSE,8,179.8395703,2.798395703,Injured,Non-injured,;endoplasmic reticulum lumen,";glucose-6-phosphate dehydrogenase activity,6-phosphogluconolactonase activity,glucose 1-dehydrogenase [NAD(P)] activity,NADP binding",";glucose metabolic process,pentose-phosphate shunt,oxidation-reduction process"
Injured / Non-injured,Q99J39;Q99J39-2,Q99J39;Q99J39-2,-1.286019394,1.286019394,8.78E-08,6.45E-08,16,Q99J39;Q99J39-2,Mlycd,"Malonyl-CoA decarboxylase, mitochondrial;Isoform Cytoplasmic+peroxisomal of Malonyl-CoA decarboxylase, mitochondrial",DCMC_MOUSE,4,-58.99190571,0.410080943,Injured,Non-injured,"cytoplasm,mitochondrion,mitochondrial matrix,peroxisome,peroxisomal matrix,cytosol;","receptor binding,protein binding,malonyl-CoA decarboxylase activity;","response to ischemia,acetyl-CoA biosynthetic process,fatty acid biosynthetic process,regulation of glucose metabolic process,fatty acid oxidation,regulation of fatty acid beta-oxidation,positive regulation of fatty acid oxidation,malonyl-CoA catabolic process;"
Injured / Non-injured,Q8R1B4,Q8R1B4,1.06246765,1.06246765,8.85E-08,6.48E-08,16,Q8R1B4,Eif3c,Eukaryotic translation initiation factor 3 subunit C,EIF3C_MOUSE,6,108.8500734,2.088500734,Injured,Non-injured,"eukaryotic translation initiation factor 3 complex,eukaryotic translation initiation factor 3 complex, eIF3m","RNA binding,translation initiation factor activity,translation initiation factor binding,ribosome binding","translational initiation,positive regulation of translation,positive regulation of mRNA binding"
Injured / Non-injured,D3YVW0;F7C846;G3XA66;P47802,D3YVW0;F7C846;G3XA66;P47802,-1.221745545,1.221745545,9.07E-08,6.57E-08,16,D3YVW0;F7C846;G3XA66;P47802,Mtx1,Metaxin-1;Metaxin-1;Metaxin-1 (Fragment);Metaxin-1,D3YVW0_MOUSE;F7C846_MOUSE;G3XA66_MOUSE;MTX1_MOUSE,3,-57.12363652,0.428763635,Injured,Non-injured,";;;mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,integral component of membrane",;;;,;;;protein targeting to mitochondrion
Injured / Non-injured,P70404,P70404,-0.865896303,0.865896303,9.06E-08,6.57E-08,16,P70404,Idh3g,"Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial",IDHG1_MOUSE,10,-45.12945932,0.548705407,Injured,Non-injured,"nucleoplasm,nucleolus,mitochondrion","magnesium ion binding,isocitrate dehydrogenase (NAD+) activity,ATP binding,NAD binding","tricarboxylic acid cycle,isocitrate metabolic process"
Injured / Non-injured,F8WHR6;Q569Z5;Q569Z5-2,F8WHR6;Q569Z5;Q569Z5-2,1.964260477,1.964260477,9.15E-08,6.60E-08,16,F8WHR6;Q569Z5;Q569Z5-2,Ddx46,Probable ATP-dependent RNA helicase DDX46;Probable ATP-dependent RNA helicase DDX46;Isoform 2 of Probable ATP-dependent RNA helicase DDX46,F8WHR6_MOUSE;DDX46_MOUSE;DDX46_MOUSE,2,290.2126308,3.902126308,Injured,Non-injured,";fibrillar center,nucleus,nucleolus,cytoplasm,Cajal body,membrane,nuclear speck;",";RNA binding,ATP-dependent RNA helicase activity,ATP binding;",";mRNA splicing, via spliceosome,regulation of gene expression,RNA secondary structure unwinding;"
Injured / Non-injured,E9Q616,E9Q616,1.920672042,1.920672042,9.31E-08,6.68E-08,16,E9Q616,Ahnak,Protein Ahnak,E9Q616_MOUSE,34,278.5993782,3.785993782,Injured,Non-injured,"nucleus,cytoplasm,lysosomal membrane,cytosol,plasma membrane,cell-cell junction,focal adhesion,actin cytoskeleton,membrane,vesicle,sarcolemma,costamere,cell-cell contact zone,extracellular exosome,T-tubule,membrane raft","RNA binding,S100 protein binding,cadherin binding,structural molecule activity conferring elasticity","regulation of RNA splicing,protein oligomerization,regulation of voltage-gated calcium channel activity"
Injured / Non-injured,Q91WN4;Q91WN4-2,Q91WN4;Q91WN4-2,-1.640522417,1.640522417,9.51E-08,6.80E-08,16,Q91WN4;Q91WN4-2,Kmo,Kynurenine 3-monooxygenase;Isoform 2 of Kynurenine 3-monooxygenase,KMO_MOUSE,8,-67.92596906,0.320740309,Injured,Non-injured,"mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,integral component of membrane,extracellular exosome;","kynurenine 3-monooxygenase activity,NAD(P)H oxidase activity,flavin adenine dinucleotide binding,FAD binding;","NAD biosynthetic process,response to salt stress,tryptophan catabolic process to kynurenine,NAD metabolic process,quinolinate biosynthetic process,secondary metabolite biosynthetic process,oxidation-reduction process,kynurenine metabolic process;"
Injured / Non-injured,E9QPX3;Q9CXZ1,E9QPX3;Q9CXZ1,-1.048067965,1.048067965,9.97E-08,7.09E-08,16,E9QPX3;Q9CXZ1,Ndufs4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial;NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",E9QPX3_MOUSE;NDUS4_MOUSE,6,-51.63846188,0.483615381,Injured,Non-injured,";mitochondrion,mitochondrial respiratory chain complex I",;NADH dehydrogenase (ubiquinone) activity,";regulation of protein phosphorylation,brain development,cAMP-mediated signaling,electron transport chain,mitochondrial respiratory chain complex I assembly,cellular respiration,positive regulation of fibroblast proliferation,response to cAMP,reactive oxygen species metabolic process"
Injured / Non-injured,Q8BH00,Q8BH00,-1.460454593,1.460454593,1.01E-07,7.15E-08,16,Q8BH00,Aldh8a1,Aldehyde dehydrogenase family 8 member A1,AL8A1_MOUSE,18,-63.66213893,0.363378611,Injured,Non-injured,"intracellular,cytoplasm,extracellular exosome",retinal dehydrogenase activity,"retinoic acid metabolic process,retinal metabolic process,9-cis-retinoic acid biosynthetic process,oxidation-reduction process"
Injured / Non-injured,P62242,P62242,0.774668454,0.774668454,1.02E-07,7.18E-08,16,P62242,Rps8,40S ribosomal protein S8,RS8_MOUSE,11,71.07968479,1.710796848,Injured,Non-injured,"nucleus,endoplasmic reticulum,cytosol,focal adhesion,membrane,cytosolic small ribosomal subunit,intracellular ribonucleoprotein complex,extracellular exosome","RNA binding,structural constituent of ribosome","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA),translation"
Injured / Non-injured,Q5SXR6;Q68FD5,Q5SXR6;Q68FD5,0.374395052,0.374395052,1.04E-07,7.29E-08,16,Q5SXR6;Q68FD5,Cltc,Clathrin heavy chain;Clathrin heavy chain 1,Q5SXR6_MOUSE;CLH1_MOUSE,68,29.62958809,1.296295881,Injured,Non-injured,";mitochondrion,lysosome,endosome,spindle,cytosol,focal adhesion,membrane,membrane coat,clathrin coat,clathrin coat of trans-Golgi network vesicle,clathrin coat of coated pit,clathrin-coated vesicle,extracellular matrix,Myb complex,melanosome,myelin sheath,protein complex,extracellular exosome,clathrin complex,extracellular vesicle,mitotic spindle microtubule",";RNA binding,double-stranded RNA binding,structural molecule activity,protein binding,protein kinase binding,clathrin light chain binding,low-density lipoprotein particle receptor binding,disordered domain specific binding,ubiquitin-specific protease binding",";mitotic cell cycle,osteoblast differentiation,intracellular protein transport,receptor-mediated endocytosis,autophagy,receptor internalization,transferrin transport,retrograde transport, endosome to Golgi,transcytosis,clathrin coat assembly,cell division,regulation of mitotic spindle organization,clathrin-dependent endocytosis,mitotic spindle assembly,negative regulation of hyaluronan biosynthetic process,negative regulation of protein localization to plasma membrane"
