Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-Injured,Q3ULB1;Q921W7,Q3ULB1;Q921W7,1.53723706,1.53723706,0.001666273,0.001830559,16,Q3ULB1;Q921W7,Tes,Testin;Putative uncharacterized protein Tes,Q3ULB1_MOUSE;Q921W7_MOUSE,7,190.2381289,2.902381289,Injured,Non-Injured,;,;,;
Injured / Non-Injured,Q8VI75,Q8VI75,1.414064163,1.414064163,0.0016669,0.001830559,16,Q8VI75,Ipo4,Importin-4,IPO4_MOUSE,4,166.4868166,2.664868166,Injured,Non-Injured,"nuclear chromatin,cytoplasm,membrane,nuclear membrane,nuclear periphery,protein complex","protein binding,nuclear localization sequence binding,Ran GTPase binding,protein transporter activity","protein import into nucleus, translocation,DNA replication-dependent nucleosome assembly,DNA replication-independent nucleosome assembly,NLS-bearing protein import into nucleus,ribosomal protein import into nucleus,ribosome biogenesis"
Injured / Non-Injured,P31428,P31428,-0.938406193,0.938406193,0.001684578,0.001846615,16,P31428,Dpep1,Dipeptidase 1,DPEP1_MOUSE,11,-47.8190973,0.521809027,Injured,Non-Injured,"extracellular space,nucleus,plasma membrane,apical plasma membrane,cell junction,anchored component of membrane,microvillus membrane,apical part of cell,extracellular exosome","dipeptidyl-peptidase activity,zinc ion binding,dipeptidase activity,GPI anchor binding,cysteine-type endopeptidase inhibitor activity involved in apoptotic process,metallodipeptidase activity,modified amino acid binding","proteolysis,apoptotic process,antibiotic metabolic process,negative regulation of cell migration,cellular response to drug,negative regulation of apoptotic process,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,homocysteine metabolic process,cellular response to calcium ion,cellular response to nitric oxide"
Injured / Non-Injured,Q80Y14,Q80Y14,-0.93819982,0.93819982,0.001703889,0.001864401,16,Q80Y14,Glrx5,"Glutaredoxin-related protein 5, mitochondrial",GLRX5_MOUSE,4,-47.81163247,0.521883675,Injured,Non-Injured,"nucleus,mitochondrion,mitochondrial matrix,dendrite,neuronal cell body","molecular_function,electron carrier activity,protein disulfide oxidoreductase activity,metal ion binding,2 iron, 2 sulfur cluster binding","protein lipoylation,hemopoiesis,cell redox homeostasis,oxidation-reduction process"
Injured / Non-Injured,O89086,O89086,1.741151259,1.741151259,0.001711862,0.001869738,16,O89086,Rbm3,RNA-binding protein 3,RBM3_MOUSE,7,234.3018316,3.343018316,Injured,Non-Injured,"nucleus,nucleoplasm,nucleolus,cytoplasm,dendrite,large ribosomal subunit","RNA binding,ribosomal large subunit binding","translation,regulation of translation,response to cold,production of miRNAs involved in gene silencing by miRNA,positive regulation of translation"
Injured / Non-Injured,P26350,P26350,1.110562404,1.110562404,0.001752637,0.001908478,16,P26350,Ptma,Prothymosin alpha,PTMA_MOUSE,7,115.9298065,2.159298065,Injured,Non-Injured,"nucleoplasm,cytosol,extracellular exosome","activating transcription factor binding,histone binding",histone exchange
Injured / Non-Injured,Q9DBG9,Q9DBG9,2.14352874,2.14352874,0.001753651,0.001908478,16,Q9DBG9,Tax1bp3,Tax1-binding protein 3,TX1B3_MOUSE,2,341.8414417,4.418414417,Injured,Non-Injured,"fibrillar center,nucleus,cytoplasm,plasma membrane,actin cytoskeleton,intracellular membrane-bounded organelle,extracellular exosome","protein binding,beta-catenin binding,protein C-terminus binding","Rho protein signal transduction,negative regulation of cell proliferation,Wnt signaling pathway,negative regulation of Wnt signaling pathway,activation of GTPase activity,negative regulation of protein localization to cell surface"
Injured / Non-Injured,F8WIP8;P10923,F8WIP8;P10923,1.44798899,1.44798899,0.00176895,0.001921665,16,F8WIP8;P10923,Spp1,Osteopontin,F8WIP8_MOUSE;OSTP_MOUSE,4,172.8274848,2.728274848,Injured,Non-Injured,";extracellular region,extracellular space,cytoplasm,Golgi apparatus,apical part of cell,extracellular exosome",";cytokine activity,extracellular matrix binding",";osteoblast differentiation,androgen catabolic process,cell adhesion,regulation of receptor activity,positive regulation of cell-substrate adhesion,neutrophil chemotaxis,biomineral tissue development,response to vitamin D,negative regulation of apoptotic process,positive regulation of bone resorption,positive regulation of transcription, DNA-templated,cellular response to testosterone stimulus,cellular response to fluid shear stress,cellular response to leukemia inhibitory factor,positive regulation of estradiol secretion"
Injured / Non-Injured,Q6Q899,Q6Q899,1.226348918,1.226348918,0.001772332,0.001921883,16,Q6Q899,Ddx58,Probable ATP-dependent RNA helicase DDX58,DDX58_MOUSE,5,133.974113,2.33974113,Injured,Non-Injured,"cytoplasm,cytosol,bicellular tight junction,actin cytoskeleton,ruffle membrane","double-stranded DNA binding,double-stranded RNA binding,single-stranded RNA binding,helicase activity,protein binding,ATP binding,zinc ion binding,ubiquitin protein ligase binding,identical protein binding","positive regulation of defense response to virus by host,detection of virus,response to virus,positive regulation of gene expression,regulation of cell migration,negative regulation of type I interferon production,positive regulation of granulocyte macrophage colony-stimulating factor production,positive regulation of interferon-alpha production,positive regulation of interferon-beta production,positive regulation of interleukin-6 production,positive regulation of interleukin-8 production,positive regulation of interferon-beta secretion,RIG-I signaling pathway,positive regulation of transcription factor import into nucleus,response to exogenous dsRNA,innate immune response,positive regulation of transcription from RNA polymerase II promoter,defense response to virus,positive regulation of response to cytokine stimulus,cellular response to exogenous dsRNA,positive regulation of interferon-alpha secretion,positive regulation of tumor necrosis factor secretion,positive regulation of interleukin-6 secretion"
Injured / Non-Injured,P50516,P50516,-0.791181649,0.791181649,0.001788818,0.001936284,16,P50516,Atp6v1a,V-type proton ATPase catalytic subunit A,VATA_MOUSE,40,-42.21294109,0.577870589,Injured,Non-Injured,"mitochondrion,lysosomal membrane,cytosol,plasma membrane,microvillus,apical plasma membrane,proton-transporting V-type ATPase, V1 domain,myelin sheath,extracellular exosome","ATP binding,proton-transporting ATPase activity, rotational mechanism","cellular iron ion homeostasis,ATP hydrolysis coupled proton transport,cellular response to increased oxygen levels,ATP metabolic process"
Injured / Non-Injured,Q99M71,Q99M71,1.390331483,1.390331483,0.001792922,0.001937254,16,Q99M71,Epdr1,Mammalian ependymin-related protein 1,EPDR1_MOUSE,2,162.1389046,2.621389046,Injured,Non-Injured,"extracellular space,lysosome,extracellular exosome","molecular_function,calcium ion binding","cell-matrix adhesion,biological_process"
Injured / Non-Injured,Q9Z1F9,Q9Z1F9,1.798550569,1.798550569,0.001823526,0.001966803,16,Q9Z1F9,Uba2,SUMO-activating enzyme subunit 2,SAE2_MOUSE,7,247.8705548,3.478705548,Injured,Non-Injured,"nucleoplasm,cytoplasm,SUMO activating enzyme complex","magnesium ion binding,protein binding,ATP binding,transcription factor binding,SUMO activating enzyme activity,SUMO binding,small protein activating enzyme binding,ubiquitin-like protein conjugating enzyme binding,protein heterodimerization activity",protein sumoylation
Injured / Non-Injured,P18242,P18242,2.009741279,2.009741279,0.001850338,0.001988619,16,P18242,Ctsd,Cathepsin D,CATD_MOUSE,17,302.709995,4.02709995,Injured,Non-Injured,"extracellular space,mitochondrion,lysosome,melanosome,membrane raft,extracellular exosome,extracellular matrix","aspartic-type endopeptidase activity,peptidase activity,hydrolase activity","autophagosome assembly,proteolysis,protein catabolic process,epithelial tube branching involved in lung morphogenesis"
Injured / Non-Injured,Q99LB4,Q99LB4,2.053868209,2.053868209,0.001850179,0.001988619,16,Q99LB4,Capg,"Capping protein (Actin filament), gelsolin-like",Q99LB4_MOUSE,11,315.2177762,4.152177762,Injured,Non-Injured,,,
Injured / Non-Injured,A0A0N4SWI4;Q9CR98,A0A0N4SWI4;Q9CR98,-1.679568634,1.679568634,0.001858951,0.001992935,16,A0A0N4SWI4;Q9CR98,Fam136a,Protein FAM136A,A0A0N4SWI4_MOUSE;F136A_MOUSE,2,-68.7824036,0.312175964,Injured,Non-Injured,";cytoplasm,mitochondrion",;molecular_function,;biological_process
Injured / Non-Injured,E9Q390;Q69ZN7,E9Q390;Q69ZN7,2.021798403,2.021798403,0.001864252,0.001992935,16,E9Q390;Q69ZN7,Myof,Myoferlin,E9Q390_MOUSE;MYOF_MOUSE,23,306.0896908,4.060896908,Injured,Non-Injured,";plasma membrane,caveola,integral component of membrane,cytoplasmic vesicle membrane,cytoplasmic vesicle,nuclear membrane,intracellular membrane-bounded organelle,extracellular exosome",;phospholipid binding,";plasma membrane repair,myoblast fusion,regulation of vascular endothelial growth factor receptor signaling pathway,cellular response to heat"
Injured / Non-Injured,Q8BK72,Q8BK72,-0.702290127,0.702290127,0.001864188,0.001992935,16,Q8BK72,Mrps27,"28S ribosomal protein S27, mitochondrial",RT27_MOUSE,3,-38.54041743,0.614595826,Injured,Non-Injured,"cytoplasm,mitochondrion,mitochondrial small ribosomal subunit","tRNA binding,rRNA binding,mitochondrial ribosome binding","cell proliferation,positive regulation of mitochondrial translation"
Injured / Non-Injured,Q99N15,Q99N15,-0.8360595,0.8360595,0.001884372,0.002010885,16,Q99N15,Hsd17b10,17beta-hydroxysteroid dehydrogenase type 10/short chain L-3-hydroxyacyl-CoA dehydrogenase,Q99N15_MOUSE,16,-43.98284961,0.560171504,Injured,Non-Injured,,,
Injured / Non-Injured,Q8BXK9,Q8BXK9,-0.908801272,0.908801272,0.001893517,0.00201708,16,Q8BXK9,Clic5,Chloride intracellular channel protein 5,CLIC5_MOUSE,9,-46.73725352,0.532627465,Injured,Non-Injured,"cytoplasm,Golgi apparatus,microtubule organizing center,actin cytoskeleton,stereocilium,stereocilium bundle,chloride channel complex,extracellular exosome,nucleus","voltage-gated ion channel activity,chloride channel activity,glutathione transferase activity","response to dietary excess,diet induced thermogenesis,chloride transport,sensory perception of sound,protein localization,regulation of ion transmembrane transport,neuromuscular process controlling balance,auditory receptor cell stereocilium organization,chloride transmembrane transport,glutathione metabolic process"
Injured / Non-Injured,P50543,P50543,2.048388725,2.048388725,0.001937661,0.00206047,16,P50543,S100a11,Protein S100-A11,S10AB_MOUSE,4,313.6437331,4.136437331,Injured,Non-Injured,"ruffle,nucleus,cytoplasm,cell-cell adherens junction,extracellular exosome","calcium ion binding,protein homodimerization activity,S100 protein binding,calcium-dependent protein binding,cadherin binding involved in cell-cell adhesion","regulation of cell proliferation,cell-cell adhesion,spermatogenesis"
Injured / Non-Injured,O70451,O70451,-1.966369451,1.966369451,0.001960181,0.002080755,16,O70451,Slc16a7,Monocarboxylate transporter 2,MOT2_MOUSE,2,-74.41038142,0.255896186,Injured,Non-Injured,"integral component of plasma membrane,integral component of membrane","monocarboxylic acid transmembrane transporter activity,lactate transmembrane transporter activity,symporter activity,pyruvate transmembrane transporter activity","lactate transmembrane transport,pyruvate transmembrane transport"
Injured / Non-Injured,P26645,P26645,1.974578025,1.974578025,0.001967526,0.002084887,16,P26645,Marcks,Myristoylated alanine-rich C-kinase substrate,MARCS_MOUSE,3,293.0132699,3.930132699,Injured,Non-Injured,"cytoplasm,centrosome,focal adhesion,cell cortex,membrane,actin filament bundle,germinal vesicle,extracellular exosome","protein kinase C binding,calmodulin binding,identical protein binding,actin filament binding","actin filament bundle assembly,protein homooligomerization,actin crosslink formation"
Injured / Non-Injured,P02798,P02798,1.820325527,1.820325527,0.001988367,0.002103282,16,P02798,Mt2,Metallothionein-2,MT2_MOUSE,3,253.160876,3.53160876,Injured,Non-Injured,"nucleus,cytoplasm,cytosol,perinuclear region of cytoplasm",zinc ion binding,"cellular zinc ion homeostasis,nitric oxide mediated signal transduction,response to metal ion,detoxification of copper ion,negative regulation of growth,cellular response to zinc ion"
Injured / Non-Injured,Q9QXI6,Q9QXI6,-0.631808178,0.631808178,0.001999712,0.002111584,16,Q9QXI6,Slc5a1,SGLT1 protein,Q9QXI6_MOUSE,7,-35.46329519,0.645367048,Injured,Non-Injured,,,
Injured / Non-Injured,Q921H8,Q921H8,-0.973965653,0.973965653,0.002028989,0.00213876,16,Q921H8,Acaa1a,"3-ketoacyl-CoA thiolase A, peroxisomal",THIKA_MOUSE,16,-49.08952796,0.50910472,Injured,Non-Injured,"mitochondrion,peroxisome,membrane,intracellular membrane-bounded organelle","acetyl-CoA C-acetyltransferase activity,acetate CoA-transferase activity,palmitoyl-CoA oxidase activity","very long-chain fatty acid metabolic process,fatty acid metabolic process,fatty acid beta-oxidation,bile acid metabolic process"
Injured / Non-Injured,A0A0R4J1Q0;G5E896;Q3UJB9;Q3UJB9-2,A0A0R4J1Q0;G5E896;Q3UJB9;Q3UJB9-2,0.944616293,0.944616293,0.002036401,0.002142833,16,A0A0R4J1Q0;G5E896;Q3UJB9;Q3UJB9-2,Edc4,"Enhancer of mRNA-decapping protein 4;Enhancer of mRNA decapping 4, isoform CRA_b;Enhancer of mRNA-decapping protein 4;Isoform 2 of Enhancer of mRNA-decapping protein 4",A0A0R4J1Q0_MOUSE;G5E896_MOUSE;EDC4_MOUSE;EDC4_MOUSE,3,92.46769204,1.92467692,Injured,Non-Injured,";;cytoplasmic mRNA processing body,nucleus,nucleoplasm,membrane,cytoplasmic ribonucleoprotein granule;",;;protein binding;,;;deadenylation-independent decapping of nuclear-transcribed mRNA;
Injured / Non-Injured,P43275,P43275,2.165399405,2.165399405,0.002076362,0.002181083,16,P43275,Hist1h1a,Histone H1.1,H11_MOUSE,5,348.5906047,4.485906047,Injured,Non-Injured,"nucleosome,nucleus,nuclear euchromatin,cell surface,vesicle","DNA binding,protein binding,heparin binding,chromatin DNA binding","nucleosome assembly,spermatogenesis,positive regulation of receptor-mediated endocytosis"
Injured / Non-Injured,B2RQC6;B2RQC6-2;E9QAI5;G3UWN2,B2RQC6;B2RQC6-2;E9QAI5;G3UWN2,0.962818763,0.962818763,0.002113737,0.002216394,16,B2RQC6;B2RQC6-2;E9QAI5;G3UWN2,Cad,CAD protein;Isoform 2 of CAD protein;CAD protein;CAD protein,PYR1_MOUSE;PYR1_MOUSE;E9QAI5_MOUSE;G3UWN2_MOUSE,3,94.91143906,1.949114391,Injured,Non-Injured,"nucleus,nucleoplasm,cytoplasm,cytosol,membrane,nuclear matrix,neuronal cell body,terminal bouton,protein complex,extracellular exosome;;;","UTP binding,aspartate carbamoyltransferase activity,carbamoyl-phosphate synthase (ammonia) activity,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,dihydroorotase activity,protein kinase activity,ATP binding,zinc ion binding,amino acid binding,enzyme binding,identical protein binding;;;","urea cycle,liver development,'de novo' pyrimidine nucleobase biosynthetic process,UTP biosynthetic process,arginine biosynthetic process,glutamine metabolic process,heart development,female pregnancy,lactation,response to amine,drug metabolic process,peptidyl-threonine phosphorylation,citrulline biosynthetic process,response to caffeine,animal organ regeneration,response to insulin,response to testosterone,cellular response to drug,response to starvation,'de novo' UMP biosynthetic process,protein autophosphorylation,response to cortisol,cellular response to epidermal growth factor stimulus;;;"
Injured / Non-Injured,P28658,P28658,0.69722428,0.69722428,0.002117317,0.002216394,16,P28658,Atxn10,Ataxin-10,ATX10_MOUSE,2,62.13822786,1.621382279,Injured,Non-Injured,"cellular_component,extracellular space,cytoplasm,cytosol,plasma membrane,membrane,dendrite,neuronal cell body,perinuclear region of cytoplasm","molecular_function,protein binding,enzyme binding,identical protein binding","nervous system development,biological_process,neuron projection development,cilium morphogenesis,protein homotrimerization"
Injured / Non-Injured,Q6P8N8;Q9JHS4,Q6P8N8;Q9JHS4,-0.828428019,0.828428019,0.002155877,0.002252854,16,Q6P8N8;Q9JHS4,Clpx,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial;ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",Q6P8N8_MOUSE;CLPX_MOUSE,7,-43.68574836,0.563142516,Injured,Non-Injured,";nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial matrix,cytosol,endopeptidase Clp complex,mitochondrial endopeptidase Clp complex,mitochondrial nucleoid",";ATP-dependent peptidase activity,protein binding,ATP binding,peptidase activator activity,ATPase activity,metal ion binding,unfolded protein binding",";protein folding,proteolysis,positive regulation of peptidase activity,protein catabolic process,ATP metabolic process,proteolysis involved in cellular protein catabolic process"
Injured / Non-Injured,P56135,P56135,-0.741107196,0.741107196,0.002174015,0.002265166,16,P56135,Atp5j2,"ATP synthase subunit f, mitochondrial",ATPK_MOUSE,4,-40.17199739,0.598280026,Injured,Non-Injured,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),nucleus,nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial proton-transporting ATP synthase complex,integral component of membrane,extracellular exosome",ATPase activity,"ATP biosynthetic process,proton transport"
Injured / Non-Injured,Q9DCM0,Q9DCM0,-0.930066134,0.930066134,0.00217516,0.002265166,16,Q9DCM0,Ethe1,"Persulfide dioxygenase ETHE1, mitochondrial",ETHE1_MOUSE,12,-47.51657175,0.524834283,Injured,Non-Injured,"nucleoplasm,cytoplasm,mitochondrion,mitochondrial matrix","iron ion binding,sulfur dioxygenase activity","glutathione metabolic process,oxidation-reduction process,hydrogen sulfide metabolic process"
Injured / Non-Injured,Q6PB66,Q6PB66,-0.764141367,0.764141367,0.002214181,0.002301834,16,Q6PB66,Lrpprc,"Leucine-rich PPR motif-containing protein, mitochondrial",LPPRC_MOUSE,52,-41.11963036,0.588803696,Injured,Non-Injured,"condensed nuclear chromosome,nucleus,nuclear inner membrane,nuclear outer membrane,nucleoplasm,cytoplasm,mitochondrion,cytoskeleton,microtubule,membrane,intracellular ribonucleoprotein complex,mitochondrial nucleoid,perinuclear region of cytoplasm","single-stranded DNA binding,RNA binding,endonuclease activity,protein binding,ubiquitin protein ligase binding,beta-tubulin binding,actin filament binding","negative regulation of mitochondrial RNA catabolic process,transcription, DNA-templated,regulation of transcription, DNA-templated,RNA modification,mRNA transport,regulation of mitochondrial translation,nucleic acid phosphodiester bond hydrolysis"
Injured / Non-Injured,P55302,P55302,-0.731306324,0.731306324,0.002237469,0.00231772,16,P55302,Lrpap1,Alpha-2-macroglobulin receptor-associated protein,AMRP_MOUSE,14,-39.76417534,0.602358247,Injured,Non-Injured,"extracellular region,endosome,endoplasmic reticulum,endoplasmic reticulum-Golgi intermediate compartment,Golgi apparatus,Golgi lumen,cis-Golgi network,plasma membrane,cell surface,endosome lumen,rough endoplasmic reticulum lumen","heparin binding,lipase binding,receptor antagonist activity,low-density lipoprotein particle receptor binding,very-low-density lipoprotein particle receptor binding","negative regulation of receptor internalization,negative regulation of very-low-density lipoprotein particle clearance,negative regulation of protein binding,transcytosis,regulation of receptor-mediated endocytosis,negative regulation of cell death,extracellular negative regulation of signal transduction,negative regulation of beta-amyloid clearance"
Injured / Non-Injured,Q7TNS2,Q7TNS2,-0.61949188,0.61949188,0.002240974,0.00231772,16,Q7TNS2,Minos1,MICOS complex subunit Mic10,MIC10_MOUSE,2,-34.90998646,0.650900135,Injured,Non-Injured,"mitochondrion,MICOS complex",molecular_function,biological_process
Injured / Non-Injured,Q9CX80,Q9CX80,2.128976469,2.128976469,0.002236939,0.00231772,16,Q9CX80,Cygb,Cytoglobin,CYGB_MOUSE,5,337.4070486,4.374070486,Injured,Non-Injured,"cytoplasm,nuclear speck,neuron projection,neuronal cell body","catalase activity,peroxidase activity,oxygen transporter activity,iron ion binding,oxygen binding,heme binding,fatty acid peroxidase activity","response to hypoxia,response to oxidative stress,negative regulation of fibroblast migration,oxygen transport,fatty acid oxidation,negative regulation of collagen biosynthetic process,cellular oxidant detoxification,negative regulation of hepatic stellate cell activation"
Injured / Non-Injured,P37804,P37804,2.185592336,2.185592336,0.002258875,0.00233224,16,P37804,Tagln,Transgelin,TAGL_MOUSE,17,354.9135275,4.549135275,Injured,Non-Injured,cytoplasm,actin filament binding,"epithelial cell differentiation,cytoskeleton organization"
Injured / Non-Injured,Q8JZQ2,Q8JZQ2,-0.852598395,0.852598395,0.002271878,0.002341663,16,Q8JZQ2,Afg3l2,AFG3-like protein 2,AFG32_MOUSE,11,-44.62135709,0.553786429,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane,m-AAA complex","metalloendopeptidase activity,ATP binding,metallopeptidase activity,zinc ion binding","proteolysis,mitochondrion organization,axonogenesis,neuromuscular junction development,mitochondrial fusion,nerve development,mitochondrial protein processing,calcium ion transmembrane import into mitochondrion,regulation of multicellular organism growth,cristae formation,myelination,muscle fiber development,mitochondrial calcium ion homeostasis,righting reflex"
Injured / Non-Injured,Q62523;Q7TQE2,Q62523;Q7TQE2,0.710200357,0.710200357,0.002283288,0.002345419,16,Q62523;Q7TQE2,Zyx,Zyxin;Zyx protein,ZYX_MOUSE;Q7TQE2_MOUSE,8,63.60313081,1.636031308,Injured,Non-Injured,"stress fiber,nucleus,cytosol,cell-cell adherens junction,focal adhesion;","RNA binding,protein binding,metal ion binding;","cell-matrix adhesion,transforming growth factor beta receptor signaling pathway,integrin-mediated signaling pathway,stress fiber assembly,regulation of inflammatory response;"
Injured / Non-Injured,Q9DC70,Q9DC70,-0.770966388,0.770966388,0.002283173,0.002345419,16,Q9DC70,Ndufs7,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",NDUS7_MOUSE,6,-41.39752053,0.586024795,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex I,neuron projection,neuronal cell body,synaptic membrane","protease binding,NADH dehydrogenase (ubiquinone) activity,metal ion binding,quinone binding,4 iron, 4 sulfur cluster binding,NADH dehydrogenase activity","mitochondrial respiratory chain complex I assembly,oxidation-reduction process"
Injured / Non-Injured,Q9DBN5,Q9DBN5,-0.601123913,0.601123913,0.002291748,0.002350112,16,Q9DBN5,Lonp2,"Lon protease homolog 2, peroxisomal",LONP2_MOUSE,4,-34.07598173,0.659240183,Injured,Non-Injured,"nucleus,cytoplasm,peroxisome,peroxisomal matrix,membrane","protease binding,ATP-dependent peptidase activity,serine-type endopeptidase activity,receptor binding,protein binding,ATP binding,peptidase activity,enzyme binding","misfolded or incompletely synthesized protein catabolic process,protein targeting to peroxisome,response to organic cyclic compound,protein processing,regulation of fatty acid beta-oxidation"
Injured / Non-Injured,Q9CS42,Q9CS42,-1.231268088,1.231268088,0.002327251,0.002382474,16,Q9CS42,Prps2,Ribose-phosphate pyrophosphokinase 2,PRPS2_MOUSE,3,-57.40571103,0.42594289,Injured,Non-Injured,"ribose phosphate diphosphokinase complex,protein complex,extracellular exosome","magnesium ion binding,ribose phosphate diphosphokinase activity,ATP binding,AMP binding,kinase activity,GDP binding,carbohydrate binding,identical protein binding,protein homodimerization activity,ADP binding","5-phosphoribose 1-diphosphate biosynthetic process,AMP biosynthetic process,nucleoside metabolic process,phosphorylation,animal organ regeneration"
Injured / Non-Injured,Q8BJS4;Q8BJS4-2;Q8BJS4-3,Q8BJS4;Q8BJS4-2;Q8BJS4-3,0.978634622,0.978634622,0.002332044,0.002383341,16,Q8BJS4;Q8BJS4-2;Q8BJS4-3,Sun2,SUN domain-containing protein 2;Isoform 2 of SUN domain-containing protein 2;Isoform 3 of SUN domain-containing protein 2,SUN2_MOUSE,4,97.05995357,1.970599536,Injured,Non-Injured,"nuclear chromosome, telomeric region,condensed nuclear chromosome,nuclear envelope,nuclear inner membrane,integral component of nuclear inner membrane,endosome membrane,nuclear membrane,LINC complex;;","protein binding,lamin binding,identical protein binding,protein anchor;;","nuclear envelope organization,nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration,positive regulation of cell migration,nuclear migration along microfilament,meiotic cell cycle,centrosome localization,cytoskeletal anchoring at nuclear membrane,nuclear matrix anchoring at nuclear membrane;;"
Injured / Non-Injured,P14901,P14901,2.094259868,2.094259868,0.002343349,0.002390849,16,P14901,Hmox1,Heme oxygenase 1,HMOX1_MOUSE,6,327.0070438,4.270070438,Injured,Non-Injured,"nucleus,nucleolus,endoplasmic reticulum,endoplasmic reticulum membrane,cytosol,caveola,membrane,perinuclear region of cytoplasm","heme oxygenase (decyclizing) activity,phospholipase D activity,signal transducer activity,enzyme binding,heme binding,protein homodimerization activity,metal ion binding","angiogenesis,wound healing involved in inflammatory response,heme oxidation,cellular iron ion homeostasis,response to oxidative stress,small GTPase mediated signal transduction,regulation of blood pressure,intrinsic apoptotic signaling pathway in response to DNA damage,negative regulation of muscle cell apoptotic process,positive regulation of macroautophagy,negative regulation of macroautophagy,cellular response to nutrient,negative regulation of mast cell cytokine production,erythrocyte homeostasis,regulation of transcription from RNA polymerase II promoter in response to iron,cellular response to heat,response to nicotine,heme catabolic process,heme metabolic process,response to hydrogen peroxide,positive regulation of apoptotic process,positive regulation of I-kappaB kinase/NF-kappaB signaling,negative regulation of mast cell degranulation,negative regulation of DNA binding,negative regulation of sequence-specific DNA binding transcription factor activity,negative regulation of neuron apoptotic process,regulation of transcription from RNA polymerase II promoter in response to oxidative stress,response to estrogen,positive regulation of angiogenesis,positive regulation of smooth muscle cell proliferation,negative regulation of smooth muscle cell proliferation,protein homooligomerization,iron ion homeostasis,cellular response to arsenic-containing substance,cellular response to cadmium ion,cellular response to hypoxia,cellular response to cisplatin,liver regeneration,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,negative regulation of epithelial cell apoptotic process,negative regulation of vascular smooth muscle cell proliferation"
Injured / Non-Injured,Q9CXT8,Q9CXT8,-0.759562591,0.759562591,0.002391216,0.002435572,16,Q9CXT8,Pmpcb,Mitochondrial-processing peptidase subunit beta,MPPB_MOUSE,9,-40.93246103,0.59067539,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex III,mitochondrial matrix","metalloendopeptidase activity,zinc ion binding","mitochondrial electron transport, ubiquinol to cytochrome c,aerobic respiration,protein processing"
Injured / Non-Injured,O35857,O35857,-0.733432119,0.733432119,0.002456056,0.002493206,16,O35857,Timm44,Mitochondrial import inner membrane translocase subunit TIM44,TIM44_MOUSE,11,-39.85286677,0.601471332,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane,mitochondrial matrix","ATP binding,chaperone binding",protein import into mitochondrial matrix
Injured / Non-Injured,Q8K411;Q8K411-2,Q8K411;Q8K411-2,-0.812552626,0.812552626,0.002454286,0.002493206,16,Q8K411;Q8K411-2,Pitrm1,"Presequence protease, mitochondrial;Isoform 2 of Presequence protease, mitochondrial",PREP_MOUSE,8,-43.06264525,0.569373547,Injured,Non-Injured,"mitochondrion,mitochondrial matrix;","metalloendopeptidase activity,metal ion binding;",proteolysis;
Injured / Non-Injured,F8WGT1;Q68FL4,F8WGT1;Q68FL4,-0.815694279,0.815694279,0.002486785,0.002520164,16,F8WGT1;Q68FL4,Ahcyl2,Adenosylhomocysteinase;Putative adenosylhomocysteinase 3,F8WGT1_MOUSE;SAHH3_MOUSE,14,-43.1864987,0.568135013,Injured,Non-Injured,";endoplasmic reticulum,cytosol,neuron projection,intracellular membrane-bounded organelle",;adenosylhomocysteinase activity,";one-carbon metabolic process,S-adenosylmethionine cycle"
Injured / Non-Injured,Q791V5,Q791V5,-0.834738696,0.834738696,0.002505428,0.002534805,16,Q791V5,Mtch2,Mitochondrial carrier homolog 2,MTCH2_MOUSE,10,-43.93154178,0.560684582,Injured,Non-Injured,"nucleus,mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,membrane,integral component of membrane,extracellular exosome",molecular_function,"lactate metabolic process,negative regulation of mitochondrial membrane potential,hematopoietic stem cell migration,mitochondrial ATP synthesis coupled electron transport,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,negative regulation of glycolytic process,hematopoietic stem cell homeostasis,protein localization to mitochondrion,cellular response to radiation,establishment of protein localization to mitochondrial membrane involved in mitochondrial fission,hepatocyte apoptotic process,regulation of mitochondrial membrane permeability involved in apoptotic process,positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage"
