Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-Injured,Q9QXD6,Q9QXD6,-1.674213678,1.674213678,4.62E-05,6.33E-05,16,Q9QXD6,Fbp1,"Fructose-1,6-bisphosphatase 1",F16P1_MOUSE,20,-68.66631567,0.313336843,Injured,Non-Injured,"cytoplasm,cytosol,extracellular exosome","AMP binding,fructose 1,6-bisphosphate 1-phosphatase activity,identical protein binding,metal ion binding,monosaccharide binding","sucrose biosynthetic process,fructose metabolic process,fructose 6-phosphate metabolic process,gluconeogenesis,regulation of gluconeogenesis,dephosphorylation,negative regulation of cell growth,fructose 1,6-bisphosphate metabolic process,cellular response to drug,negative regulation of glycolytic process,negative regulation of Ras protein signal transduction,protein homotetramerization,cellular response to magnesium ion"
Injured / Non-Injured,Q8BIJ6,Q8BIJ6,-1.157003383,1.157003383,4.71E-05,6.39E-05,16,Q8BIJ6,Iars2,"Isoleucine--tRNA ligase, mitochondrial",SYIM_MOUSE,10,-55.15569718,0.448443028,Injured,Non-Injured,"mitochondrion,mitochondrial matrix,cytosol","tRNA binding,aminoacyl-tRNA editing activity,isoleucine-tRNA ligase activity,ATP binding","isoleucyl-tRNA aminoacylation,regulation of translational fidelity"
Injured / Non-Injured,Q8R404,Q8R404,-1.104475345,1.104475345,4.71E-05,6.39E-05,16,Q8R404,Mic13,MICOS complex subunit MIC13,MIC13_MOUSE,2,-53.49284301,0.46507157,Injured,Non-Injured,"nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial crista junction,MICOS complex",molecular_function,cristae formation
Injured / Non-Injured,Q922H2,Q922H2,-1.20046391,1.20046391,4.71E-05,6.39E-05,16,Q922H2,Pdk3,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",PDK3_MOUSE,4,-56.48646619,0.435135338,Injured,Non-Injured,"nucleolus,mitochondrion,mitochondrial matrix","protein kinase activity,protein serine/threonine kinase activity,pyruvate dehydrogenase (acetyl-transferring) kinase activity,ATP binding","glucose metabolic process,regulation of acetyl-CoA biosynthetic process from pyruvate,regulation of glucose metabolic process,peptidyl-serine phosphorylation,peroxisome proliferator activated receptor signaling pathway,cellular response to glucose stimulus,cellular response to fatty acid,hypoxia-inducible factor-1alpha signaling pathway,regulation of reactive oxygen species metabolic process"
Injured / Non-Injured,Q06185,Q06185,-1.204417811,1.204417811,4.84E-05,6.54E-05,16,Q06185,Atp5i,"ATP synthase subunit e, mitochondrial",ATP5I_MOUSE,5,-56.60555768,0.433944423,Injured,Non-Injured,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),mitochondrion,mitochondrial proton-transporting ATP synthase complex","hydrogen ion transmembrane transporter activity,ATPase activity",ATP synthesis coupled proton transport
Injured / Non-Injured,P59158,P59158,-1.405784695,1.405784695,4.90E-05,6.57E-05,16,P59158,Slc12a3,Solute carrier family 12 member 3,S12A3_MOUSE,7,-62.25871876,0.377412812,Injured,Non-Injured,"cytosol,plasma membrane,integral component of membrane,apical plasma membrane,extracellular exosome","transporter activity,protein binding,cation:chloride symporter activity","sodium ion transport,chloride transmembrane transport"
Injured / Non-Injured,Q9EQ20,Q9EQ20,-1.414794634,1.414794634,4.90E-05,6.57E-05,16,Q9EQ20,Aldh6a1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",MMSA_MOUSE,31,-62.49368668,0.375063133,Injured,Non-Injured,"nucleoplasm,mitochondrion,extracellular exosome","RNA binding,methylmalonate-semialdehyde dehydrogenase (acylating) activity,malonate-semialdehyde dehydrogenase (acetylating) activity","thymine catabolic process,valine catabolic process,brown fat cell differentiation,oxidation-reduction process"
Injured / Non-Injured,Q8BP40,Q8BP40,-1.274228379,1.274228379,5.08E-05,6.78E-05,16,Q8BP40,Acp6,Lysophosphatidic acid phosphatase type 6,PPA6_MOUSE,7,-58.65537697,0.41344623,Injured,Non-Injured,"cytoplasm,mitochondrion","acid phosphatase activity,lysophosphatidic acid phosphatase activity","hematopoietic progenitor cell differentiation,phospholipid metabolic process,dephosphorylation,lysobisphosphatidic acid metabolic process"
Injured / Non-Injured,P62077,P62077,-0.887180512,0.887180512,5.13E-05,6.82E-05,16,P62077,Timm8b,Mitochondrial import inner membrane translocase subunit Tim8 B,TIM8B_MOUSE,3,-45.93302719,0.540669728,Injured,Non-Injured,"extracellular space,mitochondrion,mitochondrial inner membrane,membrane","metal ion binding,metal ion transmembrane transporter activity","protein transport,metal ion transport,cation transmembrane transport"
Injured / Non-Injured,Q9CR62,Q9CR62,-1.215205454,1.215205454,5.36E-05,7.11E-05,16,Q9CR62,Slc25a11,Mitochondrial 2-oxoglutarate/malate carrier protein,M2OM_MOUSE,14,-56.92882621,0.430711738,Injured,Non-Injured,"nucleus,mitochondrion,mitochondrial inner membrane,integral component of membrane","RNA binding,oxoglutarate:malate antiporter activity","mitochondrial transport,alpha-ketoglutarate transport"
Injured / Non-Injured,Q8BFR5,Q8BFR5,-1.245420895,1.245420895,5.77E-05,7.62E-05,16,Q8BFR5,Tufm,"Elongation factor Tu, mitochondrial",EFTU_MOUSE,25,-57.82151722,0.421784828,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane,membrane,mitochondrial nucleoid,myelin sheath,extracellular exosome","RNA binding,translation elongation factor activity,GTPase activity,GTP binding","translational elongation,response to ethanol"
Injured / Non-Injured,Q9D6R2,Q9D6R2,-1.273619795,1.273619795,6.15E-05,8.09E-05,16,Q9D6R2,Idh3a,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A_MOUSE,11,-58.63793254,0.413620675,Injured,Non-Injured,"nucleus,mitochondrion,myelin sheath","magnesium ion binding,isocitrate dehydrogenase (NAD+) activity,NAD binding",tricarboxylic acid cycle
Injured / Non-Injured,Q9CPU4,Q9CPU4,-1.444555467,1.444555467,6.23E-05,8.17E-05,16,Q9CPU4,Mgst3,Microsomal glutathione S-transferase 3,MGST3_MOUSE,3,-63.25946517,0.367405348,Injured,Non-Injured,"nuclear envelope,endoplasmic reticulum,endoplasmic reticulum membrane,membrane,integral component of membrane,organelle membrane,intracellular membrane-bounded organelle,extracellular exosome","glutathione transferase activity,leukotriene-C4 synthase activity,glutathione peroxidase activity","lipid metabolic process,response to organonitrogen compound,leukotriene biosynthetic process,cellular oxidant detoxification"
Injured / Non-Injured,Q9CQN1,Q9CQN1,-1.225063684,1.225063684,6.38E-05,8.34E-05,16,Q9CQN1,Trap1,"Heat shock protein 75 kDa, mitochondrial",TRAP1_MOUSE,25,-57.22213706,0.427778629,Injured,Non-Injured,"nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial intermembrane space,mitochondrial matrix,lipid particle,membrane,extracellular exosome","RNA binding,ATP binding,protein kinase binding,unfolded protein binding","protein folding,response to stress,translational attenuation,negative regulation of cellular respiration,negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide"
Injured / Non-Injured,G3UZY2;P97493,G3UZY2;P97493,-0.883216762,0.883216762,6.44E-05,8.38E-05,16,G3UZY2;P97493,Txn2,"Thioredoxin, mitochondrial (Fragment);Thioredoxin, mitochondrial",G3UZY2_MOUSE;THIOM_MOUSE,4,-45.78427598,0.54215724,Injured,Non-Injured,";nucleolus,mitochondrion,dendrite,neuronal cell body",";peptide-methionine (S)-S-oxide reductase activity,protein disulfide oxidoreductase activity,protein complex binding,peptide-methionine (R)-S-oxide reductase activity",";response to hypoxia,glycerol ether metabolic process,response to oxidative stress,response to nutrient,response to hormone,response to glucose,response to organic cyclic compound,cellular response to nutrient levels,response to drug,cell redox homeostasis,response to axon injury,oxidation-reduction process"
Injured / Non-Injured,Q9Z0S1,Q9Z0S1,-1.398135181,1.398135181,6.54E-05,8.48E-05,16,Q9Z0S1,Bpnt1,"3'(2'),5'-bisphosphate nucleotidase 1",BPNT1_MOUSE,12,-62.05807401,0.37941926,Injured,Non-Injured,extracellular exosome,"3'(2'),5'-bisphosphate nucleotidase activity,metal ion binding","dephosphorylation,phosphatidylinositol phosphorylation"
Injured / Non-Injured,P52825,P52825,-1.284071792,1.284071792,6.60E-05,8.53E-05,16,P52825,Cpt2,"Carnitine O-palmitoyltransferase 2, mitochondrial",CPT2_MOUSE,22,-58.93650844,0.410634916,Injured,Non-Injured,"nucleoplasm,nucleolus,mitochondrion,mitochondrial inner membrane",carnitine O-palmitoyltransferase activity,"fatty acid metabolic process,transport"
Injured / Non-Injured,Q8CG76,Q8CG76,-1.403909159,1.403909159,6.66E-05,8.55E-05,16,Q8CG76,Akr7a2,Aflatoxin B1 aldehyde reductase member 2,ARK72_MOUSE,14,-62.20962236,0.377903776,Injured,Non-Injured,"mitochondrion,Golgi apparatus,cytosol,extracellular exosome","oxidoreductase activity,phenanthrene-9,10-epoxide hydrolase activity","daunorubicin metabolic process,doxorubicin metabolic process,oxidation-reduction process"
Injured / Non-Injured,Q9R0Q6,Q9R0Q6,-1.052132784,1.052132784,6.66E-05,8.55E-05,16,Q9R0Q6,Arpc1a,Actin-related protein 2/3 complex subunit 1A,ARC1A_MOUSE,6,-51.77452959,0.482254704,Injured,Non-Injured,"cytoplasm,Arp2/3 protein complex,muscle cell projection membrane,extracellular exosome","protein binding,actin filament binding",Arp2/3 complex-mediated actin nucleation
Injured / Non-Injured,Q91VM9,Q91VM9,-1.244584498,1.244584498,6.72E-05,8.58E-05,16,Q91VM9,Ppa2,"Inorganic pyrophosphatase 2, mitochondrial",IPYR2_MOUSE,14,-57.79705733,0.422029427,Injured,Non-Injured,"mitochondrion,extracellular exosome","magnesium ion binding,inorganic diphosphatase activity,protein serine/threonine phosphatase activity","protein dephosphorylation,regulation of mitochondrial membrane potential"
Injured / Non-Injured,A2A838;A2A839;A2A841;P48193;P48193-2,A2A838;A2A839;A2A841;P48193;P48193-2,-0.985490029,0.985490029,6.77E-05,8.62E-05,16,A2A838;A2A839;A2A841;P48193;P48193-2,Epb41,Protein 4.1 (Fragment);Protein 4.1;Protein 4.1;Protein 4.1;Isoform 2 of Protein 4.1,A2A838_MOUSE;A2A839_MOUSE;A2A841_MOUSE;41_MOUSE;41_MOUSE,8,-49.49458536,0.505054146,Injured,Non-Injured,";;;nucleus,cytosol,plasma membrane,cytoplasmic side of plasma membrane,postsynaptic density,actin cytoskeleton,membrane,cell junction,cortical cytoskeleton,protein complex,cell cortex region;",";;;actin binding,structural constituent of cytoskeleton,calmodulin binding,1-phosphatidylinositol binding,protein C-terminus binding,spectrin binding,protein N-terminus binding,phosphoprotein binding;",";;;protein complex assembly,transport,cell cycle,regulation of cell shape,actin cytoskeleton organization,cortical actin cytoskeleton organization,actomyosin structure organization,positive regulation of protein binding,cell division,positive regulation of protein localization to cell cortex;"
Injured / Non-Injured,P48962,P48962,-1.115959558,1.115959558,6.80E-05,8.62E-05,16,P48962,Slc25a4,ADP/ATP translocase 1,ADT1_MOUSE,11,-53.86158203,0.46138418,Injured,Non-Injured,"nucleus,mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,integral component of membrane,myelin sheath","ATP:ADP antiporter activity,protein binding","apoptotic mitochondrial changes,ADP transport,ATP transport,regulation of mitochondrial membrane permeability,transmembrane transport,negative regulation of necroptotic process"
Injured / Non-Injured,Q3UGR5,Q3UGR5,-1.053977939,1.053977939,6.84E-05,8.62E-05,16,Q3UGR5,Hdhd2,Haloacid dehalogenase-like hydrolase domain-containing protein 2,HDHD2_MOUSE,4,-51.83616881,0.481638312,Injured,Non-Injured,extracellular exosome,"phosphatase activity,enzyme binding,metal ion binding",dephosphorylation
Injured / Non-Injured,Q91V76,Q91V76,-1.504023438,1.504023438,6.83E-05,8.62E-05,16,Q91V76,NaN,Ester hydrolase C11orf54 homolog,CK054_MOUSE,11,-64.74312377,0.352568762,Injured,Non-Injured,"nucleus,nucleoplasm,nuclear body,extracellular exosome","zinc ion binding,hydrolase activity, acting on ester bonds",
Injured / Non-Injured,Q9R112,Q9R112,-1.187117481,1.187117481,7.13E-05,8.95E-05,16,Q9R112,Sqrdl,"Sulfide:quinone oxidoreductase, mitochondrial",SQRD_MOUSE,12,-56.08205305,0.439179469,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane","quinone binding,sulfide:quinone oxidoreductase activity","sulfide oxidation, using sulfide:quinone oxidoreductase,hydrogen sulfide metabolic process"
Injured / Non-Injured,Q9JIL4,Q9JIL4,-1.393239455,1.393239455,7.19E-05,9.00E-05,16,Q9JIL4,Pdzk1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,NHRF3_MOUSE,34,-61.92910094,0.380708991,Injured,Non-Injured,"plasma membrane,brush border membrane,extracellular exosome","protein binding,PDZ domain binding","transport,carnitine transport,positive regulation of ion transmembrane transport,regulation of anion transport,protein localization to plasma membrane,positive regulation of protein targeting to membrane"
Injured / Non-Injured,P19536;Q9D881,P19536;Q9D881,-1.308846085,1.308846085,7.25E-05,9.03E-05,16,P19536;Q9D881,Cox5b,"Cytochrome c oxidase subunit 5B, mitochondrial;Cytochrome c oxidase subunit 5B, mitochondrial",COX5B_MOUSE;Q9D881_MOUSE,7,-59.6356402,0.403643598,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex IV,myelin sheath;","metal ion binding,cytochrome-c oxidase activity;","mitochondrial electron transport, cytochrome c to oxygen,mitochondrial ATP synthesis coupled proton transport;"
Injured / Non-Injured,Q8R3P0;V9GXG0,Q8R3P0;V9GXG0,-1.642419153,1.642419153,7.34E-05,9.12E-05,16,Q8R3P0;V9GXG0,Aspa,Aspartoacylase;Aspartoacylase (Fragment),ACY2_MOUSE;V9GXG0_MOUSE,5,-67.96810962,0.320318904,Injured,Non-Injured,"nucleus,cytosol,extracellular exosome;","aminoacylase activity,protein binding,hydrolase activity, acting on ester bonds,aspartoacylase activity,identical protein binding,metal ion binding;","acetate metabolic process,central nervous system myelination,positive regulation of oligodendrocyte differentiation;"
Injured / Non-Injured,Q8VDK1;Q8VDK1-2,Q8VDK1;Q8VDK1-2,-1.169478112,1.169478112,7.46E-05,9.23E-05,16,Q8VDK1;Q8VDK1-2,Nit1,Nitrilase homolog 1;Isoform 2 of Nitrilase homolog 1,NIT1_MOUSE,13,-55.54178631,0.444582137,Injured,Non-Injured,"nucleus,mitochondrion,extracellular exosome;","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;",nitrogen compound metabolic process;
Injured / Non-Injured,Q8BJ64,Q8BJ64,-1.304171686,1.304171686,7.53E-05,9.23E-05,16,Q8BJ64,Chdh,"Choline dehydrogenase, mitochondrial",CHDH_MOUSE,19,-59.5046457,0.404953543,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane","choline dehydrogenase activity,flavin adenine dinucleotide binding","glycine betaine biosynthetic process from choline,oxidation-reduction process"
Injured / Non-Injured,Q8K0Z7,Q8K0Z7,-1.125842406,1.125842406,7.49E-05,9.23E-05,16,Q8K0Z7,Taco1,Translational activator of cytochrome c oxidase 1,TACO1_MOUSE,3,-54.17656248,0.458234375,Injured,Non-Injured,"nucleus,mitochondrion",molecular_function,"regulation of translation,biological_process"
Injured / Non-Injured,Q922D8,Q922D8,-1.286713502,1.286713502,7.51E-05,9.23E-05,16,Q922D8,Mthfd1,"C-1-tetrahydrofolate synthase, cytoplasmic",C1TC_MOUSE,29,-59.01163074,0.409883693,Injured,Non-Injured,"mitochondrion,cytosol,membrane,extracellular exosome","formate-tetrahydrofolate ligase activity,methenyltetrahydrofolate cyclohydrolase activity,methylenetetrahydrofolate dehydrogenase (NAD+) activity,methylenetetrahydrofolate dehydrogenase (NADP+) activity,ATP binding","histidine biosynthetic process,neutrophil homeostasis,neural tube closure,purine nucleotide biosynthetic process,methionine metabolic process,one-carbon metabolic process,heart development,serine family amino acid metabolic process,serine family amino acid biosynthetic process,methionine biosynthetic process,purine nucleobase biosynthetic process,10-formyltetrahydrofolate biosynthetic process,transsulfuration,tetrahydrofolate interconversion,oxidation-reduction process,somite development"
Injured / Non-Injured,P85094,P85094,-1.328477399,1.328477399,7.56E-05,9.23E-05,16,P85094,Isoc2a,Isochorismatase domain-containing protein 2A,ISC2A_MOUSE,8,-60.18117373,0.398188263,Injured,Non-Injured,"nucleus,cytoplasm,mitochondrion","molecular_function,catalytic activity","metabolic process,protein destabilization"
Injured / Non-Injured,A2AGJ2;Q9DCV4,A2AGJ2;Q9DCV4,-1.168467864,1.168467864,7.74E-05,9.42E-05,16,A2AGJ2;Q9DCV4,Rmdn1,Regulator of microtubule dynamics protein 1,A2AGJ2_MOUSE;RMD1_MOUSE,3,-55.51064351,0.444893565,Injured,Non-Injured,";spindle pole,mitochondrion,centrosome,microtubule",;molecular_function,;biological_process
Injured / Non-Injured,Q9QXX4,Q9QXX4,-1.253212333,1.253212333,7.85E-05,9.52E-05,16,Q9QXX4,Slc25a13,Calcium-binding mitochondrial carrier protein Aralar2,CMC2_MOUSE,20,-58.0486929,0.419513071,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane,integral component of membrane","L-glutamate transmembrane transporter activity,calcium ion binding,L-aspartate transmembrane transporter activity","ATP biosynthetic process,aspartate transport,L-glutamate transport,malate-aspartate shuttle,cellular respiration,response to calcium ion,L-glutamate transmembrane transport,L-aspartate transmembrane transport"
Injured / Non-Injured,P0DN34,P0DN34,-1.198047664,1.198047664,7.89E-05,9.53E-05,16,P0DN34,Ndufb1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,NDUB1_MOUSE,3,-56.41352806,0.435864719,Injured,Non-Injured,"mitochondrial respiratory chain complex I,integral component of membrane",NADH dehydrogenase activity,"mitochondrial respiratory chain complex I assembly,oxidation-reduction process"
Injured / Non-Injured,E9QN99,E9QN99,-1.609741089,1.609741089,7.93E-05,9.55E-05,16,E9QN99,Abhd14b,Protein ABHD14B,E9QN99_MOUSE,11,-67.23428519,0.327657148,Injured,Non-Injured,,,
Injured / Non-Injured,Q91XE0,Q91XE0,-1.246830499,1.246830499,7.97E-05,9.57E-05,16,Q91XE0,Glyat,Glycine N-acyltransferase,GLYAT_MOUSE,15,-57.86270814,0.421372919,Injured,Non-Injured,"mitochondrion,extracellular exosome","glycine N-acyltransferase activity,glycine N-benzoyltransferase activity","glycine metabolic process,biological_process,response to toxic substance,monocarboxylic acid metabolic process"
Injured / Non-Injured,A0A0R4IZY2;Q8CIM7,A0A0R4IZY2;Q8CIM7,-2.19465577,2.19465577,8.22E-05,9.83E-05,16,A0A0R4IZY2;Q8CIM7,Cyp2d26,Cytochrome P450 2D26,A0A0R4IZY2_MOUSE;CP2DQ_MOUSE,2,-78.15546607,0.218445339,Injured,Non-Injured,";endoplasmic reticulum membrane,organelle membrane",";iron ion binding,steroid hydroxylase activity,heme binding,aromatase activity",";arachidonic acid metabolic process,oxidation-reduction process"
Injured / Non-Injured,Q8VDN2,Q8VDN2,-1.481605361,1.481605361,8.63E-05,0.000102917,16,Q8VDN2,Atp1a1,Sodium/potassium-transporting ATPase subunit alpha-1,AT1A1_MOUSE,43,-64.19098751,0.358090125,Injured,Non-Injured,"endosome,endoplasmic reticulum,Golgi apparatus,plasma membrane,sodium:potassium-exchanging ATPase complex,caveola,postsynaptic density,intercalated disc,membrane,integral component of membrane,basolateral plasma membrane,apical plasma membrane,T-tubule,sarcolemma,myelin sheath,protein complex,extracellular exosome,extracellular vesicle","sodium:potassium-exchanging ATPase activity,protein binding,ATP binding,phosphatase activity,protein kinase binding,protein domain specific binding,ankyrin binding,potassium ion binding,sodium ion binding,ADP binding,phosphatidylinositol 3-kinase binding,chaperone binding,steroid hormone binding","regulation of the force of heart contraction,regulation of sodium ion transport,cellular sodium ion homeostasis,regulation of blood pressure,potassium ion import,establishment or maintenance of transmembrane electrochemical gradient,dephosphorylation,cellular potassium ion homeostasis,negative regulation of glucocorticoid biosynthetic process,sodium ion export from cell,response to drug,negative regulation of heart contraction,positive regulation of heart contraction,positive regulation of striated muscle contraction,membrane hyperpolarization,cellular response to mechanical stimulus,cellular response to steroid hormone stimulus,regulation of cardiac muscle cell contraction,membrane repolarization,ATP hydrolysis coupled transmembrane transport,potassium ion import across plasma membrane,response to glycoside"
Injured / Non-Injured,Q60597,Q60597,-1.162487133,1.162487133,8.81E-05,0.000104712,16,Q60597,Ogdh,"2-oxoglutarate dehydrogenase, mitochondrial",ODO1_MOUSE,46,-55.32582887,0.446741711,Injured,Non-Injured,"mitochondrion,mitochondrial matrix,mitochondrial membrane,oxoglutarate dehydrogenase complex,cytosol","oxoglutarate dehydrogenase (succinyl-transferring) activity,thiamine pyrophosphate binding,heat shock protein binding,oxoglutarate dehydrogenase (NAD+) activity,metal ion binding,chaperone binding","generation of precursor metabolites and energy,glycolytic process,tricarboxylic acid cycle,2-oxoglutarate metabolic process,succinyl-CoA metabolic process,NADH metabolic process,cerebellar cortex development,striatum development,hippocampus development,thalamus development,pyramidal neuron development,tangential migration from the subventricular zone to the olfactory bulb,olfactory bulb mitral cell layer development"
Injured / Non-Injured,Q9D880,Q9D880,-1.204678819,1.204678819,8.88E-05,0.000105106,16,Q9D880,Timm50,Mitochondrial import inner membrane translocase subunit TIM50,TIM50_MOUSE,4,-56.61340775,0.433865923,Injured,Non-Injured,"nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial inner membrane presequence translocase complex,integral component of membrane,nuclear speck","phosphoprotein phosphatase activity,protein serine/threonine phosphatase activity,protein tyrosine phosphatase activity,interleukin-2 receptor binding,ribonucleoprotein complex binding","release of cytochrome c from mitochondria,protein dephosphorylation,mitochondrial membrane organization,protein import into mitochondrial matrix,peptidyl-tyrosine dephosphorylation"
Injured / Non-Injured,Q9D1K2,Q9D1K2,-0.937284168,0.937284168,8.95E-05,0.000105648,16,Q9D1K2,Atp6v1f,V-type proton ATPase subunit F,VATF_MOUSE,5,-47.77849895,0.52221501,Injured,Non-Injured,"membrane,vacuolar proton-transporting V-type ATPase complex,proton-transporting V-type ATPase, V1 domain,extracellular exosome","ATPase coupled ion transmembrane transporter activity,proton-transporting ATPase activity, rotational mechanism",ATP hydrolysis coupled proton transport
Injured / Non-Injured,P35505,P35505,-1.545641329,1.545641329,9.04E-05,0.000106371,16,P35505,Fah,Fumarylacetoacetase,FAAA_MOUSE,16,-65.74566052,0.342543395,Injured,Non-Injured,extracellular exosome,"fumarylacetoacetase activity,metal ion binding","arginine catabolic process,L-phenylalanine catabolic process,tyrosine catabolic process"
Injured / Non-Injured,A0A0R4J1N9;P40630;P40630-2,A0A0R4J1N9;P40630;P40630-2,-0.747852721,0.747852721,9.18E-05,0.000107321,16,A0A0R4J1N9;P40630;P40630-2,Tfam,"Transcription factor A, mitochondrial;Transcription factor A, mitochondrial;Isoform Nuclear of Transcription factor A, mitochondrial",A0A0R4J1N9_MOUSE;TFAM_MOUSE;TFAM_MOUSE,3,-40.45107873,0.595489213,Injured,Non-Injured,";nucleus,transcription factor complex,mitochondrion,mitochondrial nucleoid;",";RNA polymerase II core promoter proximal region sequence-specific DNA binding,transcription coactivator binding,chromatin binding,transcription factor activity, sequence-specific DNA binding,RNA binding,DNA binding, bending,heat shock protein binding,mitochondrial light strand promoter sense binding;",";transcription from mitochondrial promoter,transcription initiation from mitochondrial promoter,mitochondrial respiratory chain complex assembly,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter;"
Injured / Non-Injured,O09173,O09173,-1.520970701,1.520970701,9.22E-05,0.000107321,16,O09173,Hgd,"Homogentisate 1,2-dioxygenase",HGD_MOUSE,16,-65.1548614,0.348451386,Injured,Non-Injured,extracellular exosome,"homogentisate 1,2-dioxygenase activity,identical protein binding,metal ion binding","cellular amino acid metabolic process,L-phenylalanine catabolic process,tyrosine catabolic process,oxidation-reduction process"
Injured / Non-Injured,Q05421,Q05421,-1.236657171,1.236657171,9.20E-05,0.000107321,16,Q05421,Cyp2e1,Cytochrome P450 2E1,CP2E1_MOUSE,7,-57.56452214,0.424354779,Injured,Non-Injured,"Golgi membrane,mitochondrion,endoplasmic reticulum,intrinsic component of endoplasmic reticulum membrane","monooxygenase activity,iron ion binding,arachidonic acid epoxygenase activity,steroid hydroxylase activity,oxidoreductase activity,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen,enzyme binding,heme binding","triglyceride metabolic process,xenobiotic metabolic process,steroid metabolic process,response to ozone,response to organonitrogen compound,monoterpenoid metabolic process,drug metabolic process,epoxygenase P450 pathway,response to drug,response to ethanol,heterocycle metabolic process,oxidation-reduction process"
Injured / Non-Injured,Q9CQC7,Q9CQC7,-1.168168461,1.168168461,9.33E-05,0.000108268,16,Q9CQC7,Ndufb4,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUB4_MOUSE,6,-55.50140967,0.444985903,Injured,Non-Injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex I,integral component of membrane,nuclear membrane,extracellular exosome","molecular_function,NADH dehydrogenase (ubiquinone) activity","response to oxidative stress,mitochondrial respiratory chain complex I assembly,oxidation-reduction process"
Injured / Non-Injured,P51881,P51881,-1.132435958,1.132435958,9.77E-05,0.000113008,16,P51881,Slc25a5,ADP/ATP translocase 2,ADT2_MOUSE,23,-54.3855116,0.456144884,Injured,Non-Injured,"nucleus,mitochondrion,mitochondrial inner membrane,membrane,integral component of membrane,extracellular matrix,mitochondrial nucleoid,myelin sheath,membrane raft,extracellular exosome,MMXD complex","RNA binding,ATP:ADP antiporter activity,ubiquitin protein ligase binding","chromosome segregation,positive regulation of cell proliferation,ADP transport,ATP transport,regulation of mitochondrial membrane permeability,transmembrane transport,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,cellular response to leukemia inhibitory factor"
Injured / Non-Injured,P50431,P50431,-1.143199608,1.143199608,0.000100428,0.000115803,16,P50431,Shmt1,"Serine hydroxymethyltransferase, cytosolic",GLYC_MOUSE,16,-54.72456547,0.452754345,Injured,Non-Injured,"nucleus,mitochondrion,cytosol,extracellular exosome","translation repressor activity, nucleic acid binding,glycine hydroxymethyltransferase activity,L-allo-threonine aldolase activity,pyridoxal phosphate binding,identical protein binding,protein homodimerization activity,mRNA 5'-UTR binding,serine binding","dTMP biosynthetic process,glycine metabolic process,L-serine metabolic process,L-serine catabolic process,one-carbon metabolic process,purine nucleobase biosynthetic process,negative regulation of translation,glycine biosynthetic process from serine,tetrahydrofolate interconversion,tetrahydrofolate metabolic process,folic acid metabolic process,protein tetramerization,protein homotetramerization,cellular response to tetrahydrofolate,cellular response to leukemia inhibitory factor"
Injured / Non-Injured,Q9JLJ2,Q9JLJ2,-1.364266955,1.364266955,0.000100812,0.000115869,16,Q9JLJ2,Aldh9a1,4-trimethylaminobutyraldehyde dehydrogenase,AL9A1_MOUSE,26,-61.15682472,0.388431753,Injured,Non-Injured,"mitochondrion,cytosol,extracellular exosome","3-chloroallyl aldehyde dehydrogenase activity,aldehyde dehydrogenase (NAD) activity,oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor,aminobutyraldehyde dehydrogenase activity,4-trimethylammoniobutyraldehyde dehydrogenase activity","cellular aldehyde metabolic process,carnitine metabolic process,neurotransmitter biosynthetic process,carnitine biosynthetic process,oxidation-reduction process"
